Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,69,5.217391304347826,0.00241803945648938,0.001283056004566997,6.800743094461485e-06,52.51631693620923,0.4685587011234044
ALL,70,5.142857142857143,0.004378949284740174,0.0018500915923897437,2.061119838003376e-05,48.48363159559925,0.30639341932971675
ALL,71,5.070422535211268,0.004409825013934551,0.0026218946891958203,2.4147988728021762e-05,127.08188354487092,0.574123197996446
ALL,72,5.0,0.1813733901394828,0.011929783595502815,0.02973778724584342,-75.8218360945957,0.9950370985116118
ALL,73,4.931506849315069,0.004124899868281654,0.0024585030368309904,2.127819296333013e-05,115.90809656034715,0.7159528649187241
ALL,74,4.864864864864865,0.004301469340339567,0.0018284776848847847,1.990102652874187e-05,88.27227127051367,0.617991091978826
ALL,75,4.8,0.004385143369620377,0.0019483555231667104,2.088620237067331e-05,131.16038216322926,0.7931107643590983
ALL,76,4.7368421052631575,0.0038110902737651083,0.0018207035195656166,1.6081507851889374e-05,141.89426040736984,0.5630753014601984
ALL,77,4.675324675324675,0.0035316468816119877,0.0016028030301553891,1.3775631358321792e-05,128.39985022131458,0.7565451809688546
ALL,78,4.615384615384615,0.003487663466921047,0.0021031163100530504,1.5287603633648865e-05,92.1092287597655,0.572608730158866
ALL,79,4.556962025316456,0.0035695892393142153,0.001439577515245359,1.3359167567164734e-05,155.05102384098225,0.7060034052609826
ALL,80,4.5,0.003267746541651581,0.002169594063155701,1.4278054032529598e-05,134.6864370692579,0.4952127604401935
ALL,81,4.444444444444445,0.039310364775768866,0.012009527655664185,0.0014758985345002347,104.65204712666515,0.5346378118497258
ALL,82,4.390243902439025,0.00407283182455716,0.0015066819731569955,1.701391048908933e-05,-172.750690646511,0.3220264821047947
ALL,83,4.337349397590361,0.00425711571138358,0.0016306978032191828,1.8779932030096697e-05,-171.95536834640933,0.1372521871720924
ALL,84,4.285714285714286,0.0038309925421623984,0.0019507688540425115,1.622090694968639e-05,-120.96513498691752,0.3806996400681853
ALL,85,4.235294117647059,0.003726364782312809,0.0019008236994267696,1.5968186230013378e-05,-59.40939058225428,0.04842076123802413
ALL,86,4.186046511627907,0.0035974283086519015,0.0017515264568344218,1.4178193880417152e-05,100.51510052164737,0.3386083079895448
ALL,87,4.137931034482759,0.003282832841689326,0.0015333980935004475,1.1800465714887787e-05,93.53784295565777,0.3945683435065347
ALL,88,4.090909090909091,0.003288441457525192,0.0012870977236213884,1.1032800910483232e-05,91.85292430417455,0.4214925631445647
ALL,89,4.044943820224719,0.00301569131310369,0.0012974688580789959,9.843071250935652e-06,85.45769318039865,0.6257810804001214
ALL,90,4.0,0.027769511618874435,0.015549784871322532,0.0009353871586363808,143.74380239651876,0.23824334527176466
ALL,91,3.956043956043956,0.0032212547791480566,0.0018033998483207815,1.2058141452785742e-05,94.85954053324471,0.575814942473528
ALL,92,3.9130434782608696,0.004089323604804372,0.0021581793160183682,1.8439823893694395e-05,107.74021421048194,0.4648713237463966
ALL,93,3.870967741935484,0.002761650343787072,0.0012586471329600678,8.45660416343353e-06,140.91592653550916,0.45492123128692197
ALL,94,3.8297872340425534,0.003990888326474125,0.002224145616088013,1.8162486220122853e-05,141.797462842163,0.6877825327011096
