"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"200","ALIGN_RAMP","29675","1","5.4931640625","5","5000","4000000","40000","20010","20010","0","2902","1336","1427"
"201","ALIGN_RAMP","29671","-3","-16.4794921875","-4","-4000","-9000000","40200","20011","20011","0","2902","1336","1271"
"202","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","6000000","40400","20012","20012","0","2902","1336","1181"
"203","ALIGN_RAMP","29667","-7","-38.4521484375","-6","-6000","-8000000","40600","20013","20013","0","2902","1336","1091"
"204","ALIGN_RAMP","29675","1","5.4931640625","8","8000","14000000","40800","20014","20014","0","2902","1336","1001"
"205","ALIGN_RAMP","29670","-4","-21.97265625","-5","-5000","-13000000","41000","20015","20015","0","2902","1336","911"
"206","ALIGN_RAMP","29673","-1","-5.4931640625","3","3000","8000000","41200","20016","20016","0","2902","1336","821"
"207","ALIGN_RAMP","29675","1","5.4931640625","2","2000","-1000000","41400","20017","20017","0","2902","1336","731"
"208","ALIGN_RAMP","29671","-3","-16.4794921875","-4","-4000","-6000000","41600","20018","20018","0","2902","1336","641"
"209","ALIGN_RAMP","29669","-5","-27.4658203125","-2","-2000","2000000","41800","20019","20019","0","2902","1336","551"
"210","ALIGN_RAMP","29672","-2","-10.986328125","3","3000","5000000","42000","20020","20020","0","2902","1336","461"
"211","ALIGN_RAMP","29671","-3","-16.4794921875","-1","-1000","-4000000","42200","20021","20021","0","2902","1336","371"
"212","ALIGN_RAMP","29674","0","0","3","3000","4000000","42400","20022","20022","0","2902","1336","281"
"213","ALIGN_RAMP","29673","-1","-5.4931640625","-1","-1000","-4000000","42600","20023","20023","0","2902","1336","191"
"214","ALIGN_RAMP","29673","-1","-5.4931640625","0","0","1000000","42800","20024","20024","0","2902","1336","101"
"215","ALIGN_RAMP","29675","1","5.4931640625","2","2000","2000000","43000","20025","20025","0","2902","1336","11"
"216","ALIGN_RAMP","29672","-2","-10.986328125","-3","-3000","-5000000","43200","20026","20026","0","2902","1336","2076"
"217","ALIGN_RAMP","29674","0","0","2","2000","5000000","43400","20027","20027","0","2902","1336","1986"
"218","ALIGN_RAMP","29672","-2","-10.986328125","-2","-2000","-4000000","43600","20028","20028","0","2902","1336","1896"
