motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,6,5,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.14644639519054592,0.6127,0.30635,0.5831299999999999,-0.08554,0.1562166660410627,0.516357421875,-0.054207500000000006,0.4119525,0.024962175032231474,0.009369009419950008,0.005394703734994503,0.008742680436582639,0.025330993346532403,0.019121424076882058,0.02385075253671374,0.010911069000021464,0.17292385438907593,0.015981518873096207,0.034637778419842224,0.0013642055189421896
