motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.08896435766101088,0.63132,0.31566,0.514676,-0.01099,0.0916962929862666,0.450439453125,-0.01950036111111111,0.3480996388888889,0.010986938418281241,0.005300030674893436,0.0032018927223102936,0.005742323514181956,0.020691306174571916,0.006220937374348606,0.016218007228255314,0.017903122469053578,0.09420410079858343,0.010845215128206812,0.021190832409653592,0.0005953826827879797
