motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P05,remount01-test-1,3,1,geometric,0.2909659343909244,0.004191977775109032
P05,remount01-test-1,3,2,geometric,0.3234427196817354,0.013220848315525672
P05,remount01-test-1,3,3,motor,0.07058773139850417,0.001249771307520328
P05,remount01-test-1,3,4,geometric,0.026413232425411007,0.0012944766018265286
P05,remount01-test-1,3,6,motor,0.010158334569836919,0.002127546691813837
P05,remount01-test-1,3,8,geometric,0.021157212071144516,0.0002781175322852121
P05,remount01-test-1,3,9,motor,0.2813477837362463,0.001955519798106244
P05,remount01-test-1,3,12,motor,0.017682047583115826,0.0007598868972907358
P05,remount01-test-1,3,18,motor,0.10568337724800496,0.0014902437521825147
P05,remount01-test-1,3,27,motor,0.06959402548171167,0.0020140079689931374
P05,remount01-test-1,3,36,motor,0.8478729005312271,0.0018334029878756754
P05,remount01-test-1,3,45,motor,0.07971459615580977,0.0016253462072081002
P05,remount01-test-1,3,72,motor,0.16469567053469136,0.0006142588248022941
P05,remount01-test-1,3,108,motor,0.08917856272338971,0.00014438806418623664
P05,remount02-test-1,3,1,geometric,0.28899345918451536,0.0020547436339022895
P05,remount02-test-1,3,2,geometric,0.28787051081753,0.010917223800397323
P05,remount02-test-1,3,3,motor,0.07628311400497179,0.0016421689886729378
P05,remount02-test-1,3,4,geometric,0.03299266723652642,0.0010268933336529116
P05,remount02-test-1,3,6,motor,0.01402316614571448,0.0015811878933990346
P05,remount02-test-1,3,8,geometric,0.019507458661304423,0.0003505821977678659
P05,remount02-test-1,3,9,motor,0.28361067179426946,0.0024419769560007523
P05,remount02-test-1,3,12,motor,0.019783427396617762,0.0012531844584913337
P05,remount02-test-1,3,18,motor,0.10456307618379145,0.0007202060101331999
P05,remount02-test-1,3,27,motor,0.0696190714346052,0.0005219792554281569
P05,remount02-test-1,3,36,motor,0.8442861355846589,0.0002040600688183826
P05,remount02-test-1,3,45,motor,0.07839412244911019,0.0005253205698514548
P05,remount02-test-1,3,72,motor,0.16231983773661526,0.0007537223695637914
P05,remount02-test-1,3,108,motor,0.0883414056315549,0.001703473350116184
P05,remount03-test-1,3,1,geometric,0.3143550465146835,0.0035328773307685135
P05,remount03-test-1,3,2,geometric,0.2899018418302144,0.000933588057446496
P05,remount03-test-1,3,3,motor,0.0914584303672556,0.0005857951155221581
P05,remount03-test-1,3,4,geometric,0.029371787315746228,0.002806834299030184
P05,remount03-test-1,3,6,motor,0.011132733143251791,0.0023458942806718116
P05,remount03-test-1,3,8,geometric,0.02054500853140284,0.0006825843836609572
P05,remount03-test-1,3,9,motor,0.28212598195683636,0.0006858873215916147
P05,remount03-test-1,3,12,motor,0.015996114847718314,0.0009599032502225071
P05,remount03-test-1,3,18,motor,0.10429915335702096,0.000592979226590542
P05,remount03-test-1,3,27,motor,0.06987632763615222,0.0013119301333651364
P05,remount03-test-1,3,36,motor,0.8457628600960723,0.0017511510825176612
P05,remount03-test-1,3,45,motor,0.07912629954840979,0.0020586910182759607
P05,remount03-test-1,3,72,motor,0.1649637112229226,0.0008494310283134568
P05,remount03-test-1,3,108,motor,0.08952236003685732,0.0008513947827954612
