motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,12,12,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.6778021918997154,2.6575756072998047,1.3287878036499023,2.560483932495117,-0.032787322998046875,0.677307902563899,1.3458251953125,0.011469602584838867,1.2945301532745361,0.06988266073836295,0.028325565491793096,0.026259167475026372,0.02687804218143898,0.28949292633720797,0.07555528912867296,0.08775918767171266,0.05712486280830196,0.8684844965018494,0.08555420572633754,0.17215824949146774,0.10364484835320364
UNKNOWN,JIG7,13,13,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6813972314253919,2.668304443359375,1.3341522216796875,2.5518150329589844,-0.07458686828613281,0.6817889736602936,1.3568115234375,-0.031302690505981445,1.3079993724822998,0.0645768508445052,0.045847730178076376,0.032505806444706194,0.028194977494454317,0.29179993499851914,0.04868472439057224,0.08816679413976306,0.059451505655684946,0.8743137150021847,0.08522939153644374,0.17429259063018604,0.10455633488044275
UNKNOWN,JIG7,14,14,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6863257740515589,2.7411746978759766,1.3705873489379883,2.6014938354492188,-0.072784423828125,0.6857479997847822,1.4117431640625,-0.007742166519165039,1.3233201503753662,0.11204180361857909,0.051135914161968485,0.04589808015264741,0.03094941453624958,0.29213869436197076,0.04916546969525792,0.08804449189943626,0.05990647075903225,0.8753712126699147,0.08626498981472024,0.17637628895096213,0.10562414477251575
UNKNOWN,JIG7,15,15,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6825379934714495,2.6707077026367188,1.3353538513183594,2.5626296997070312,-0.07870674133300781,0.682511417708552,1.351318359375,-0.02364492416381836,1.2987456321716309,0.07114561608924247,0.03675779370542688,0.0339012867110676,0.02847787400581583,0.29104469604302985,0.04761296467090936,0.08730246711730744,0.05965624852191627,0.8757050279905043,0.08669005216168772,0.17546994965547155,0.10680464507001397
UNKNOWN,JIG7,16,16,4,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6844278012768126,2.71636962890625,1.358184814453125,2.5987472534179688,-0.11175155639648438,0.6844012790911547,1.4007568359375,0.00619053840637207,1.2977707386016846,0.09168778133790201,0.040198860610117515,0.05167133445452008,0.02936648118549991,0.2903648266814168,0.04878214433827039,0.08766558077289734,0.06019373881375478,0.8750436866219428,0.0873505932765557,0.17658301896250736,0.10840774203953245
UNKNOWN,JIG7,17,17,5,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6813015306511356,2.5907135009765625,1.2953567504882812,2.548158645629883,-0.0604248046875,0.6812164681346771,1.3128662109375,0.01401972770690918,1.2890346050262451,0.058405989008040705,0.02646602939958698,0.037063779189992214,0.028837754292356098,0.29004002152484093,0.0550619535519552,0.08691205571216182,0.05960858370839307,0.874558039497972,0.08480696259439582,0.1763176330331513,0.10895436629264849
UNKNOWN,JIG7,18,18,6,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6811070225529287,2.635345458984375,1.3176727294921875,2.559144973754883,-0.08188247680664062,0.6810170494781563,1.318359375,-0.0013723373413085938,1.2864313125610352,0.06548218567106738,0.029763711396814673,0.039311471335729646,0.026818112999495217,0.28817188340434724,0.05687157547375811,0.08669948894974748,0.05865774077439316,0.874022397512717,0.08435540251947025,0.1768340208126936,0.10953022089353588
UNKNOWN,JIG7,19,19,7,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6854599964281982,2.709331512451172,1.354665756225586,2.5943527221679688,-0.07527351379394531,0.6863117021910555,1.3787841796875,-0.0005507469177246094,1.303560733795166,0.06597445356082246,0.02833904542652981,0.04008265334434638,0.02672510356254744,0.2930614732568797,0.07795814498488633,0.0857326879795897,0.05850950701898762,0.8759458886610589,0.08660537815049377,0.17826946169425564,0.1108422628332778
UNKNOWN,JIG7,20,20,8,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6833451371312282,2.6717376708984375,1.3358688354492188,2.580636978149414,-0.04763603210449219,0.683431039070937,1.34033203125,-0.004764080047607422,1.3050122261047363,0.06983660861310535,0.030702799730332065,0.03400538912966542,0.032228662275847544,0.28698655920780486,0.07717975689825554,0.08704421927587162,0.05925035208142665,0.8748838241239194,0.08412911856435051,0.17833918299022378,0.11224662604075543
UNKNOWN,JIG7,21,21,9,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6848877574130835,2.7005767822265625,1.3502883911132812,2.6040687561035156,-0.10823249816894531,0.6897395755597663,1.4227294921875,-0.07033610343933105,1.3306739330291748,0.06299344450728146,0.03273210774525953,0.037789379508255824,0.02779583149976334,0.2873704447071352,0.10286014843109847,0.08480007585012028,0.05978357086023865,0.8744258348980615,0.08634100889858563,0.1778632020027675,0.10923730825202382
UNKNOWN,JIG7,22,22,10,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6867350195595042,2.6900196075439453,1.3450098037719727,2.612154006958008,-0.12230873107910156,0.6899992520984017,1.4117431640625,-0.06930422782897949,1.3293845653533936,0.06383302854663857,0.03714444004587477,0.0416612741249125,0.02777487640055676,0.292398513303263,0.11229460277123217,0.08666903195938552,0.06041959737144527,0.8732333518753759,0.08590436660681192,0.17611805555253768,0.11142906217374565
