motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,12,12,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7032431733363298,2.9738616943359375,1.4869308471679688,2.704061508178711,0.014934539794921875,0.711521573726454,1.51611328125,0.1391589641571045,1.374121904373169,0.1822436610781493,0.07865607199288163,0.08586031262193344,0.007261705926530722,0.1649267155834226,0.0726864360087154,0.1113962424263965,0.02962204641436971,0.9100574175003522,0.04698293834851649,0.19537061950543677,0.1167548723861029
UNKNOWN,JIG7,13,13,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6963096418805818,2.908458709716797,1.4542293548583984,2.6775741577148438,-0.00789642333984375,0.7034387772824139,1.483154296875,0.12678742408752441,1.3567101955413818,0.17454940755117818,0.0718043697166243,0.09301769004871037,0.008102667193963076,0.16476815809772943,0.0695794032134775,0.11322388765175247,0.028617995859801747,0.9013131347604512,0.04183554972421347,0.19347016819309484,0.11954191218654973
UNKNOWN,JIG7,14,14,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6957751579995183,2.926912307739258,1.463456153869629,2.668630599975586,0.03218650817871094,0.7114787075196268,1.549072265625,0.16727447509765625,1.3653182983398438,0.17515601817363521,0.07216479298405394,0.09356391150684577,0.008333538506944653,0.16707582343834576,0.06686947025776332,0.11434891601283903,0.029620602113214736,0.899917717226104,0.04900842157720863,0.1895869103595401,0.11738699198727463
UNKNOWN,JIG7,15,15,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6952597283355522,2.9300880432128906,1.4650440216064453,2.6587772369384766,0.016994476318359375,0.7084950413809215,1.5545654296875,0.16016483306884766,1.3800668716430664,0.17397656952425666,0.06778960525554918,0.08828009192358852,0.008530589278384343,0.16654419412255292,0.06978897879099255,0.11118221537059288,0.030571544300664295,0.8983018662259903,0.050830137669374484,0.19777416425729757,0.12354556227643214
