motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG8,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7277655562537856,3.0412600000000003,1.5206300000000001,2.81171,-0.0108,0.7908344832557701,1.8182373046875,0.31934608333333336,1.4335839166666666,0.21607341783472186,0.16343210296991686,0.03959864307742485,0.014338769886890057,0.17369364564822598,0.10407371585555877,0.11175554058093122,0.027677068602208043,0.9188009424424074,0.04455610680818895,0.20963015266153345,0.1318401272807821
UNKNOWN,JIG8,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7210831438196261,3.0009699999999997,1.5004849999999998,2.808728,-0.07574,0.7690318638907216,1.746826171875,0.2776713055555555,1.4261286944444445,0.21522876316654274,0.16500132707862744,0.03805506213454043,0.016732322772590447,0.17182839317240997,0.10913570139215384,0.11300246804606842,0.025514297810017406,0.910736647880691,0.045124256229743344,0.20217011928742662,0.12504888749644957
UNKNOWN,JIG8,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7198813023440602,2.89215,1.446075,2.783226,-0.04999,0.7770319208853904,1.7633056640625,0.3028774444444445,1.4282025555555555,0.2165639950068092,0.16664582314562718,0.03522924872369285,0.016820586088967332,0.17166043717888613,0.1074878205865972,0.11027853789406342,0.026853077569084123,0.9083787000621112,0.05035086861698084,0.20070007937307982,0.12560906600338745
UNKNOWN,JIG8,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.719455141702707,2.95129,1.475645,2.7933440000000003,-0.02942,0.7890892220510995,1.8402099609375,0.3339601944444444,1.4243501944444443,0.21731291010492024,0.16850917632964138,0.04012151399943424,0.013600195473725787,0.17317731459149302,0.10641724124907723,0.11206194439241482,0.02650847122362483,0.9075288214219006,0.044212350798749446,0.2023420352475149,0.12480759144698855
UNKNOWN,JIG8,5,5,4,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7162369596208461,2.9469000000000003,1.4734500000000001,2.778284,-0.00403,0.7847627751960601,1.8511962890625,0.32857444444444445,1.4031755555555554,0.21886651370223423,0.16529382570158738,0.03901147401276685,0.014230215809018286,0.1737226701934808,0.09502220028170774,0.11056297431546985,0.029459567036054454,0.9047151321102346,0.04725066999209655,0.19928685823455278,0.1253973420716736
UNKNOWN,JIG8,6,6,5,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7171591775223309,3.14374,1.57187,2.834086,-0.02539,0.7886966222178975,1.9830322265625,0.3387227777777778,1.425437222222222,0.22047750447577402,0.16702620612026964,0.03816257557765722,0.014728102584583017,0.174410380077708,0.09471970636589719,0.11217881695086176,0.02718443147501516,0.9035708197308872,0.053084065368818656,0.20220921531819114,0.12479837671718502
UNKNOWN,JIG8,7,7,6,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7165368739170216,3.06604,1.53302,2.827758,-0.04364,0.7824159883433034,1.8402099609375,0.3207433333333333,1.4479366666666666,0.21878278922468142,0.16873039625197161,0.04001117620264612,0.013543538233120656,0.17228985583327452,0.09260263324412751,0.11003926150092257,0.025849654515584963,0.9042323281452721,0.04662649098422736,0.2010979253781825,0.12752549076701777
UNKNOWN,JIG8,8,8,7,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7135243337173859,2.93946,1.46973,2.785072,-0.04718,0.778185862800646,1.8017578125,0.3186537777777778,1.4116362222222223,0.21585486579321572,0.16549612317748677,0.03878925373576454,0.01658633019155919,0.17239546174218087,0.09392641996361153,0.11206257782383108,0.027624308104608447,0.902014722722622,0.04455890478834097,0.19817082220444332,0.12193029877943527
UNKNOWN,JIG8,9,9,8,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.714407742853164,2.9176599999999997,1.4588299999999998,2.7623159999999998,-0.02563,0.7807073842332775,1.790771484375,0.32496905555555555,1.3844190555555556,0.2162132559655299,0.16541693541665944,0.03965959763395078,0.016318700057309177,0.17411991267466914,0.09280636310010612,0.10973751104428353,0.02960192213053188,0.9025699654732778,0.044850688706866024,0.19977917210012072,0.1252581281589374
UNKNOWN,JIG8,10,10,9,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7137951724871254,2.93817,1.469085,2.7646499999999996,-0.03662,0.7810116858106124,1.82373046875,0.3254083611111111,1.426361638888889,0.2171303474661895,0.16745079977885052,0.039010525809310304,0.01656659271929679,0.1734365972978986,0.09283943056895021,0.10882873550599362,0.027063815901763197,0.9015291824276443,0.05080121057931714,0.1982849845748353,0.12534740916215256
UNKNOWN,JIG8,11,11,10,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7132427178567333,2.88073,1.440365,2.742344,-0.03064,0.7771631167199998,1.7742919921875,0.31873375000000004,1.3924462499999999,0.21651003772801164,0.16872000265684298,0.03763352972939511,0.016697989097269824,0.17511894264939923,0.09260264968319329,0.10894849988309745,0.028548353545985,0.9000637273736771,0.045171523874907894,0.1984463560816607,0.12281738551508538
