motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.8083285629709469,3.6859130859375,1.84295654296875,3.4366092681884766,-0.08488655090332031,0.8338883121223165,2.1697998046875,0.23917627334594727,1.7394967079162598,0.4196307119164969,0.08030446604695546,0.06582334226124686,0.01658662327064348,0.418549192716839,0.08282738564969544,0.08386795207307221,0.1093367269993123,0.9161225253554982,0.12568685041758798,0.18593165013643217,0.09582314042357766
UNKNOWN,JIG7,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8104846126795884,3.6966419219970703,1.8483209609985352,3.471834182739258,-0.03647804260253906,0.8593985269072414,2.230224609375,0.2946293354034424,1.7635047435760498,0.4252918340961842,0.07943054648253361,0.0718503177976552,0.01904463178497078,0.4226953511578761,0.08311374856408504,0.0841044183419235,0.10925054325101362,0.9145304241101482,0.12498165838990186,0.18856532603039092,0.09567583081606336
UNKNOWN,JIG7,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8100100312507401,3.692178726196289,1.8460893630981445,3.449260711669922,-0.029611587524414062,0.8507797742569974,2.197265625,0.2793400287628174,1.768073320388794,0.4236365729867327,0.07464297876646321,0.06455180735252797,0.01637943387126677,0.4209506031063572,0.08255511513518195,0.08150492450053158,0.1063246495235936,0.9169704324568266,0.1241270162116225,0.18899684361860397,0.09666104695393901
UNKNOWN,JIG7,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8088647426151054,3.7021350860595703,1.8510675430297852,3.465860366821289,-0.043430328369140625,0.857588609958347,2.230224609375,0.2833235263824463,1.7733442783355713,0.4256269912445253,0.07435824291656085,0.0690788127184889,0.019407393553653195,0.42145809389971767,0.07629631319420085,0.08458147028979197,0.10807615150608559,0.913739890902176,0.12429703926648396,0.18862049643188505,0.09612393586167116
UNKNOWN,JIG7,5,5,4,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8067491304862893,3.6642837524414062,1.8321418762207031,3.434703826904297,-0.046863555908203125,0.8582049421252288,2.21923828125,0.285463809967041,1.751899242401123,0.4217096951071602,0.07747941399318806,0.06744472450461117,0.018265539121833797,0.42205717000493176,0.07793145889969627,0.08171226465210293,0.10689028657352052,0.9123906606851335,0.12336416938345376,0.18684965921034422,0.0973990986760188
UNKNOWN,JIG7,6,6,5,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8058804277960139,3.659820556640625,1.8299102783203125,3.44091796875,-0.043087005615234375,0.8574033448286131,2.208251953125,0.28688812255859375,1.7345104217529297,0.42245808840852955,0.07757312001427667,0.06260120565019885,0.01570777210496213,0.4173920273756641,0.08107914367916691,0.08159281925408152,0.11019469849042718,0.9124419159268335,0.12259310100818122,0.1868079989977784,0.09695909549677241
UNKNOWN,JIG7,7,7,6,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8084966317491004,3.6832523345947266,1.8416261672973633,3.4511489868164062,-0.038967132568359375,0.8521795329809213,2.1917724609375,0.2897491455078125,1.748128890991211,0.4251389676626894,0.08106650848879933,0.06590848930762228,0.01794797502087382,0.4227571904191599,0.0839395328807096,0.08284186800603373,0.10784756358456049,0.9119238773483447,0.12469846244228187,0.18893677730712005,0.09665312826087431
UNKNOWN,JIG7,8,8,7,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8067914679455428,3.711833953857422,1.855916976928711,3.4681262969970703,-0.06505966186523438,0.8502945349060947,2.2137451171875,0.26709890365600586,1.765200138092041,0.4228928401173075,0.07673402415070307,0.06626539240165788,0.017156608755940654,0.4219793131065796,0.07815744741574066,0.08494230629327282,0.10803409163558345,0.9114291365390197,0.12346624040588601,0.18771812731073106,0.0965703337529418
UNKNOWN,JIG7,9,9,8,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.8051103818535028,3.6646270751953125,1.8323135375976562,3.434549331665039,-0.072784423828125,0.846571929389769,2.208251953125,0.26476049423217773,1.7425618171691895,0.4177871435021872,0.07254026077911857,0.061292190463956606,0.01958174289753752,0.42455156672723615,0.08270259763133789,0.08369967021004555,0.10730233398752838,0.9098111349344596,0.12458835848021577,0.18691244237697863,0.09647301087461502
UNKNOWN,JIG7,10,10,9,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.805832634321956,3.672952651977539,1.8364763259887695,3.444986343383789,-0.08325576782226562,0.8498984991647675,2.2027587890625,0.2652289867401123,1.754734754562378,0.4197586419420689,0.08118151850065092,0.06622767237246663,0.014725295783595927,0.42336423118281286,0.07892322038377186,0.08275343196380668,0.11064812109976517,0.909730578425335,0.12508248952823328,0.18784220685938485,0.09445145594229029
