motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,5,5,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,END.Status=INVALID; META.MeasurementValid=0; META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7339241663825136,3.3827590942382812,1.6913795471191406,3.0525341033935547,-0.20882606506347656,0.8583568179464759,2.208251953125,-0.44875240325927734,1.5756502151489258,0.2866249112714255,0.23664220665268268,0.08671097775661649,0.009062983103506695,0.27453400266244277,0.05487497260055533,0.08256477527555152,0.06257307976429494,0.884546445420639,0.08695776067228812,0.17449180078883017,0.10294626090498786
