motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG8,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.07963953979579366,0.24985000000000002,0.12492500000000001,0.22095399999999998,-0.08923,0.08055417884817499,0.1263427734375,0.004594944444444444,0.11271494444444444,0.0060343152037539965,0.009977801520963487,0.0059718433378031345,0.002593173175154145,0.021606093710948834,0.001216358246536456,0.0018303572642544277,0.004857756656834579,0.09479958321762749,0.0020648487388584963,0.012267176471135722,0.01668475928606244
