motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.6943610010422755,2.8096675872802734,1.4048337936401367,2.6919078826904297,-0.0226593017578125,0.709553449754568,1.5435791015625,0.14610052108764648,1.3516449928283691,0.14415304190370476,0.07229656769102004,0.03802864821002733,0.02077074124340815,0.2896518982510402,0.07026877382488883,0.08496483946271577,0.06292808297840984,0.881188582841585,0.08693248028175593,0.1756233635957397,0.10463438815191078
UNKNOWN,JIG7,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6915998434527135,2.7700138092041016,1.3850069046020508,2.6631546020507812,-0.070037841796875,0.6970337078500418,1.4501953125,0.08920764923095703,1.3380441665649414,0.13714389404046262,0.08879522236597226,0.032480666530421205,0.028394643551853168,0.28857890059657265,0.05132464912334411,0.08556502440028785,0.06070389083517039,0.8786556912609917,0.08614660033592497,0.17590754074502266,0.10596825402037019
UNKNOWN,JIG7,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6896579024504169,2.784862518310547,1.3924312591552734,2.6586227416992188,-0.1050567626953125,0.6937026301194663,1.461181640625,0.08660674095153809,1.3476240634918213,0.13612015250328827,0.08330119562969339,0.035005206552847064,0.02703907816177833,0.2870836620337244,0.04692344610528012,0.08611017695426362,0.058694381573292265,0.8770393957564119,0.08617053002120587,0.17676061718504665,0.10813372249002107
UNKNOWN,JIG7,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.6916729438459119,2.7694129943847656,1.3847064971923828,2.6779518127441406,-0.06746292114257812,0.6957673030759026,1.4447021484375,0.1121053695678711,1.365555763244629,0.14781135875358833,0.08580055704715558,0.03139437950375683,0.02966719114832879,0.28803768811217345,0.04606659547509424,0.08556617043641912,0.05857397174561089,0.877148076637869,0.08515145520485137,0.1786655096721209,0.11056604230557521
