motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG8,13,12,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7236476699542173,2.997121810913086,1.498560905456543,2.878589630126953,0.011501312255859375,0.7563251554058146,1.834716796875,0.22577643394470215,1.4807093143463135,0.3672742830145611,0.15270167955912997,0.10412015914291994,0.008547514036747934,0.2530967453570362,0.061345721795509664,0.10966918318621842,0.04000231444670369,0.860771671366722,0.07833023249505758,0.17238289131417117,0.09229818601792393
UNKNOWN,JIG8,14,13,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7330778842636388,3.0652713775634766,1.5326356887817383,2.924715042114258,0.037078857421875,0.7852621957471999,1.91162109375,0.2767977714538574,1.532341480255127,0.3944065234881,0.1492203153072616,0.10582351647137714,0.007721150677625651,0.25198862266896915,0.08698385761977863,0.1113925881195194,0.04067422166226472,0.8621484639212176,0.07761175891140766,0.17424511907221335,0.09338164787834752
UNKNOWN,JIG8,15,14,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7273865230239245,3.0133438110351562,1.5066719055175781,2.8973007202148438,0.026092529296875,0.7673786101765939,1.8621826171875,0.2686004638671875,1.510498046875,0.37918863108696754,0.1523819186662384,0.10123466946726283,0.00610619985461637,0.24886399109173266,0.08858474855011071,0.11238270403662963,0.037701523581461546,0.8603486524653267,0.0773238023143295,0.17276473030288997,0.09268134972599718
UNKNOWN,JIG8,16,15,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7270044222870525,3.0325698852539062,1.5162849426269531,2.895275115966797,0.015621185302734375,0.7710046842329863,1.8841552734375,0.25698280334472656,1.51190185546875,0.3792911503138037,0.15403675500561054,0.10171364760846133,0.008632996507259452,0.2533473583092003,0.08682730943660032,0.11117429038245544,0.040433594499577834,0.8589660643287715,0.07579215719162744,0.17130598949153023,0.08992646241582115
UNKNOWN,JIG8,17,16,4,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7285795497000116,3.017120361328125,1.5085601806640625,2.8943138122558594,0.02025604248046875,0.7709503428340173,1.9061279296875,0.26004600524902344,1.527120590209961,0.3831235352373108,0.16242286604146342,0.10539481328169047,0.0034948843363101735,0.25019571384617767,0.08129280929377314,0.1082389463399682,0.038177486638974155,0.85971184966818,0.07830635642477057,0.1726344998711702,0.09153667473980417
UNKNOWN,JIG8,18,17,5,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.731442745910988,3.0495643615722656,1.5247821807861328,2.9025707244873047,-0.027637481689453125,0.7627301387990193,1.8731689453125,0.2379140853881836,1.550969123840332,0.3821263755199929,0.18756125769338716,0.10591272956893179,0.009803648058316931,0.2521255245687037,0.08096194240510116,0.11067744752800195,0.03844873053110041,0.8583200082025071,0.07860601908050262,0.17136915190234003,0.09054511863030845
UNKNOWN,JIG8,19,18,6,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7328487591598504,3.046903610229492,1.523451805114746,2.911823272705078,-0.0102996826171875,0.7732414048757423,1.93359375,0.25865793228149414,1.5491080284118652,0.38083547707583837,0.20592891745432845,0.1038837127964708,0.011929021936778696,0.2526694345370104,0.07686022093644278,0.11039858145550271,0.039834751302566716,0.8584371769761582,0.07502215941180825,0.1709441896275568,0.08947738617915439
UNKNOWN,JIG8,20,19,7,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7346987478034527,3.047332763671875,1.5236663818359375,2.9143123626708984,0.019741058349609375,0.7879100358058642,1.9830322265625,0.28516411781311035,1.5475785732269287,0.3856888342185688,0.20335627196263148,0.10019780987346606,0.007705336695071925,0.25445515981735994,0.07622528349624073,0.112525743080122,0.0385693205235658,0.8592574248754931,0.07832731525764966,0.17188780878045715,0.09189037892874437
UNKNOWN,JIG8,21,20,8,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7313413544135635,3.0621814727783203,1.5310907363891602,2.9218482971191406,0.0226593017578125,0.7704413572615587,1.944580078125,0.25813961029052734,1.5709123611450195,0.38654653661192134,0.2002081793374427,0.10463817396718568,0.006779316310404843,0.25182925181382504,0.07342279672493716,0.11098354173693249,0.040700247432225445,0.8549108594291843,0.07806341328829111,0.171432239990754,0.09117191140506234
UNKNOWN,JIG8,22,21,9,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7310542550708997,3.036174774169922,1.518087387084961,2.9058151245117188,0.017251968383789062,0.7751209195712451,1.9500732421875,0.27127623558044434,1.5573465824127197,0.383521253005029,0.2043656762658021,0.10254390632727683,0.008098751253598118,0.25507359693020526,0.0685777910477702,0.1119614683030373,0.036274532317507595,0.854001250005116,0.07700183767184199,0.17220402747877728,0.09266164145447166
UNKNOWN,JIG8,23,22,10,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7319277446716534,3.0324840545654297,1.5162420272827148,2.922792434692383,0.07836341857910156,0.7817531050179529,1.966552734375,0.2861945629119873,1.5589077472686768,0.3876788438812995,0.19909321775606537,0.10534116949402322,0.008736639116225176,0.25481117268479053,0.06393438511314847,0.10962350280396845,0.041124345774662265,0.8552109194623485,0.079381189130398,0.17378522390120163,0.09275190595541913
