motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG7,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7392388121594405,2.9481124877929688,1.4740562438964844,2.8423519134521484,-0.018796920776367188,0.7755669598422876,1.7303466796875,0.24214744567871094,1.448068618774414,0.14257935241017639,0.0218529240190129,0.048615276687360855,0.028079901959810145,0.4322395189158322,0.06070534599162997,0.04218735789344844,0.10840588586877557,0.8888762504727841,0.1307801868410306,0.1763168955432865,0.09232455470238977
UNKNOWN,JIG7,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7419644527204364,2.967252731323242,1.483626365661621,2.8426780700683594,-0.017080307006835938,0.7800735433352961,1.7193603515625,0.25546693801879883,1.4467272758483887,0.15865497233625725,0.029308252335002585,0.04618078940306595,0.026196880457886276,0.43124219605911257,0.06417393406928311,0.04684796233068017,0.10707071257864595,0.8904047788767789,0.12807709033201325,0.17801266782186387,0.09315294091494851
UNKNOWN,JIG7,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7415280680575516,2.9964351654052734,1.4982175827026367,2.843484878540039,-0.013303756713867188,0.7703408570740213,1.7138671875,0.23208141326904297,1.4477968215942383,0.14989744192281712,0.023178241770548065,0.04569009001077641,0.023273286110422182,0.43178653128601546,0.05700474971555591,0.044738215394390594,0.10706523344894972,0.8907939890507606,0.1280834377032381,0.18183623750948666,0.09680013898233086
UNKNOWN,JIG7,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,,True,,0.7400590220590566,2.9634761810302734,1.4817380905151367,2.8531494140625,-0.0011157989501953125,0.7759744854829399,1.7193603515625,0.24916720390319824,1.4579193592071533,0.15214312888425782,0.028239107688816063,0.0466944676905067,0.022748765825753456,0.43371963269288644,0.05832717757216586,0.043101488491416484,0.10808015834421386,0.8880748429277551,0.1289037454364204,0.1802580790904449,0.09300168717204225
