Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,10,0.87916016085148,-0.015293662690503695,0.7815310765997229,0.6107908236911219,0.04946083259066526,0.24812372355472512,0.30698685433428385,1.4513334673686762
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,10,3.3519035539271744,0.12946801552068005,0.8919910252082944,0.795647989052144,0.03583928568354467,0.6005864000621144,1.9669513153839386,4.73685579247041
ALL,A36_Deg,NL_RobustP2P_Deg,10,2.944056734440504,0.1186080054051159,0.8726543124720428,0.7615255490760536,0.03871602984518792,0.5824784615893933,1.600861402015363,4.287252066865645
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,10,0.8532005094649685,0.4188602510931909,0.1414148618693464,0.019998163157526117,0.07848439811177678,2.111662481732242,-4.016293173409582,5.722694192339518
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,10,7.144573179427559e-05,0.49875480000000005,0.10837404225072342,0.01174493303376134,0.07881418919322879,0.00023170774350505532,-0.00046287232472838196,0.0006057637883169332
V5.4a-R1,ShadowP2P_Deg,NL_RobustP2P_Deg,3,0.25139551987659847,0.3857382890679646,0.899220068904428,0.8085967323204855,0.009841754698688554,0.12231119711180906,-1.3026905506260473,1.8054815903792443
V5.4a-R1,RMS_AC_Deg,NL_RobustP2P_Deg,3,4.425327236424628,-0.01407996519510768,0.9178238395036121,0.842400600361151,0.008930486980736287,1.9140943274768851,-19.895155288496674,28.74580976134593
V5.4a-R1,A36_Deg,NL_RobustP2P_Deg,3,3.6752915256433463,0.0054258804467705035,0.8353837699260046,0.6978660430557845,0.012365099959937391,2.418274125072154,-27.05129950752344,34.40188255881013
V5.4a-R1,ClosureErrorDeg,NL_RobustP2P_Deg,3,-1.1040056535286338,0.6394078732453179,-0.6363072194786025,0.40488687756059283,0.017353921382203312,1.338456342471142,-18.110431940966965,15.902420633909696
V5.4a-R1,AnalysisStartRawCentered,NL_RobustP2P_Deg,3,0.0020640322580645076,0.46207820967741964,0.4171131056428646,0.1739833428990354,0.020445242445252677,0.004497353730762636,-0.055079344245005546,0.05920740876113456
V5.5-R1,ShadowP2P_Deg,NL_RobustP2P_Deg,2,1.054192094639001,-0.12657098582292747,1.0,1.0,0.0,0.0,1.054192094639001,1.054192094639001
V5.5-R1,RMS_AC_Deg,NL_RobustP2P_Deg,2,18.592832195944737,-1.2623693360334838,1.0000000000000002,1.0,0.0,0.0,18.592832195944737,18.592832195944737
V5.5-R1,A36_Deg,NL_RobustP2P_Deg,2,18.372854543615396,-1.5803871030115384,1.0,1.0,0.0,0.0,18.372854543615396,18.372854543615396
V5.5-R1,ClosureErrorDeg,NL_RobustP2P_Deg,2,26.172960372960357,-1.9942330396270385,1.0,1.0,0.0,0.0,26.172960372960357,26.172960372960357
V5.5-R1,AnalysisStartRawCentered,NL_RobustP2P_Deg,2,-0.012475777777777777,-1.4278065555555552,-1.0,1.0,0.0,0.0,-0.012475777777777777,-0.012475777777777777
V5.4a-R2,ShadowP2P_Deg,NL_RobustP2P_Deg,2,-0.11556823299804965,0.6606730445879004,-1.0,1.0,0.0,0.0,-0.11556823299804965,-0.11556823299804965
V5.4a-R2,RMS_AC_Deg,NL_RobustP2P_Deg,2,1.5559289171370512,0.376507652123944,1.0,1.0,0.0,0.0,1.5559289171370512,1.5559289171370512
V5.4a-R2,A36_Deg,NL_RobustP2P_Deg,2,0.7013148041657578,0.47644059358039426,1.0,1.0,0.0,0.0,0.7013148041657578,0.7013148041657578
V5.4a-R2,ClosureErrorDeg,NL_RobustP2P_Deg,2,-0.18803126526624556,0.6051945964826577,-1.0,1.0,0.0,0.0,-0.18803126526624556,-0.18803126526624556
V5.4a-R2,AnalysisStartRawCentered,NL_RobustP2P_Deg,2,9.387804878048895e-05,0.5958983536585366,1.0,1.0,0.0,0.0,9.387804878048895e-05,9.387804878048895e-05
V5.5-R2,ShadowP2P_Deg,NL_RobustP2P_Deg,3,-0.03887458133608189,0.4983327329625162,-0.08490679069663055,0.007209163106401295,0.01895389366343123,0.45619674181743064,-5.8353103828683555,5.757561220196191
V5.5-R2,RMS_AC_Deg,NL_RobustP2P_Deg,3,5.01468901046741,0.004153351211023171,0.33309103972474396,0.11094964074491342,0.017936295100014592,14.19528890666769,-175.35065183765226,185.38002985858708
V5.5-R2,A36_Deg,NL_RobustP2P_Deg,3,4.86916490682419,-0.06048920025920029,0.5804552105719785,0.3369282514801588,0.015489943080080783,6.83071289039235,-81.92187307850101,91.6602028921494
V5.5-R2,ClosureErrorDeg,NL_RobustP2P_Deg,3,-0.7321881835205513,0.5414919372459382,-0.6666847034166644,0.4444684937697687,0.014178291692519204,0.8185714102494562,-11.132956522150142,9.66858015510904
V5.5-R2,AnalysisStartRawCentered,NL_RobustP2P_Deg,3,-0.006036461538461525,1.2364142307692292,-0.93419798187749,0.8727258693439736,0.006786402740321757,0.002305226390196683,-0.03532666805230058,0.02325374497537753
