leg,source_file,test_id,sweep_id,run_order,motor_id,jig_id,analysis_points,robust_nl_deg,top_tail_mean_deg,bottom_tail_mean_deg,rms_ac_deg,raw_p2p_deg,closure_error_deg,h1_amplitude_deg,h2_amplitude_deg,h4_amplitude_deg,h8_amplitude_deg,h9_amplitude_deg,h18_amplitude_deg,h36_amplitude_deg
A1,S1-P03-JIG1-remount01.txt,2,2,1,p03,JIG1,360,2.6407499999999997,1.71156,-0.92919,0.702359588777811,2.83487,-0.0062,0.18166551876232231,0.1409018370196506,0.04667595104091745,0.013632194358358286,0.17419614447024873,0.11087725378971328,0.9052170191895416
A1,S1-P03-JIG1-remount01.txt,3,3,2,p03,JIG1,360,2.626506,1.7308340000000002,-0.895672,0.6988426781342502,2.78525,0.00198,0.17794554030378001,0.14599378696132898,0.04775013140852107,0.013730418689779622,0.1732387778350366,0.11366859486176122,0.9001382840601271
A1,S1-P03-JIG1-remount01.txt,4,4,3,p03,JIG1,360,2.6703680000000003,1.7682120000000001,-0.9021560000000001,0.6978927447259237,2.79636,0.03622,0.17628675326584858,0.13628720997605462,0.04861044173592981,0.013731460113315979,0.17364753640042974,0.11144782794513565,0.9010680260249913
B,S1-P03-JIG1-remount02.txt,2,2,1,p03,JIG1,360,2.632386,1.6333259999999998,-0.9990600000000001,0.6979099050363003,2.73834,-0.06952,0.17321116923555507,0.13815120251294177,0.0498780714013601,0.01216240665533347,0.1721587345283795,0.11162224466270715,0.9012498950893484
B,S1-P03-JIG1-remount02.txt,3,3,2,p03,JIG1,360,2.58529,1.631812,-0.9534779999999999,0.6968533868485371,2.71863,-0.02216,0.17342707171157137,0.13925958796442817,0.051304937153387985,0.011027124358115524,0.17154066210713495,0.10970463661644975,0.8992379303448483
B,S1-P03-JIG1-remount02.txt,4,4,3,p03,JIG1,360,2.582684,1.6412,-0.941484,0.6958076721307116,2.73907,-0.026,0.1751680303227104,0.13971645578354105,0.05160315017959184,0.011454406461719087,0.1710435169657113,0.11002552542944645,0.8976802061950284
A2,S1-P03-JIG1-remount03.txt,2,2,1,p03,JIG1,360,2.57744,1.676152,-0.9012880000000001,0.6917430986418577,2.76025,0.05957,0.16757496071192093,0.12858370160058286,0.04934126353047833,0.013934314928538779,0.17427134790903745,0.11250549838143463,0.8940613668261773
A2,S1-P03-JIG1-remount03.txt,3,3,2,p03,JIG1,360,2.575858,1.640484,-0.935374,0.6911852606025101,2.72845,-0.00385,0.17153371281290364,0.12687486383828336,0.04621438015273883,0.012894802386996146,0.17554250408677224,0.11230496917851233,0.8928386249068662
A2,S1-P03-JIG1-remount03.txt,4,4,3,p03,JIG1,360,2.5900939999999997,1.667176,-0.9229179999999999,0.693139458704317,2.74567,0.00528,0.16888862825828233,0.12758801202220596,0.04993105017810327,0.013301432324915223,0.17486307329262188,0.11333835295629512,0.8949412392554752
