Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,79,4.556962025316456,0.003650939413311413,0.0013674344486841116,1.3815036554023664e-05,170.63122634949224,0.5953909752551607
ALL,80,4.5,0.003618117167401159,0.0021955017843634577,1.6671408091554093e-05,157.20364325443876,0.41623626479936726
ALL,81,4.444444444444445,0.034752531095162194,0.015017013720677128,0.0012523855238693088,105.16029292811628,0.2799606701731146
ALL,82,4.390243902439025,0.003992163949276424,0.0014195044357211575,1.6282391572158254e-05,-138.83864641973494,0.2717016452136868
ALL,83,4.337349397590361,0.004515217104606577,0.001646032073285562,2.1075310774462304e-05,-107.57019723725244,0.17605952980703085
ALL,84,4.285714285714286,0.004447139100618785,0.002325866544596747,2.2665111747519482e-05,-94.76824981634238,0.37304080599956513
ALL,85,4.235294117647059,0.0036741884722237815,0.001811228766244457,1.5374626043539667e-05,25.897756270160187,0.1556126346102669
ALL,86,4.186046511627907,0.003409347232529367,0.001707510692642583,1.294192392422081e-05,94.54025485240398,0.42279629998314344
ALL,87,4.137931034482759,0.0030939774318769404,0.00153031257072273,1.0746092770062235e-05,86.51940681913747,0.44203660508284903
ALL,88,4.090909090909091,0.0030123503210998316,0.0013529463831702926,9.672080690541618e-06,105.67444155461743,0.385413867352296
ALL,89,4.044943820224719,0.002844511016164185,0.0012754063963463368,8.894505513261818e-06,91.60040821833151,0.5342495791497871
ALL,90,4.0,0.03930024629813549,0.029618472993643945,0.0022497117629241958,127.07410696427931,0.34680979770210035
ALL,91,3.956043956043956,0.0029347463653511693,0.0017948578441726714,1.0495148634589978e-05,107.51836164734803,0.3958994096961575
ALL,92,3.9130434782608696,0.003650474963434043,0.0022258078245545273,1.579646743263051e-05,114.0987979687253,0.46133429221771544
ALL,93,3.870967741935484,0.002538956266915705,0.0012953329577652475,7.4653883538667215e-06,144.63557433957337,0.40706672428592416
ALL,94,3.8297872340425534,0.0037803230497213745,0.0020998143919771046,1.636896228625832e-05,144.51590935136596,0.7247260877886583
ALL,95,3.789473684210526,0.003862968023270717,0.002016489897974319,1.6903103042891064e-05,140.757075451374,0.5256165908963324
ALL,96,3.75,0.0038103989298630798,0.0017610708386012618,1.6204025957764027e-05,154.25757208941474,0.5759754736377691
ALL,97,3.711340206185567,0.0023498409556081817,0.0015641914279603169,7.099334750988186e-06,168.1976249402806,0.30746750297345377
ALL,98,3.673469387755102,0.0026184625557266515,0.0015453006151610247,8.267849053266536e-06,130.0713181953561,0.5118768457743249
ALL,99,3.6363636363636362,0.020822215140755954,0.009588023642096937,0.00045578991302497296,119.73032972290228,0.6632267757861066
ALL,100,3.6,0.002534765645982279,0.001277470859110825,7.40051158444396e-06,107.46625994589309,0.5003803303500741
