motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P011,JIG7,10,1,geometric,0.07259777617971847,0.01653043824754187
P011,JIG7,10,2,geometric,0.03590884323999871,0.007977207690146648
P011,JIG7,10,3,motor,0.039389045439584325,0.0059002477689739105
P011,JIG7,10,4,geometric,0.013043720238104437,0.0028235914132046396
P011,JIG7,10,6,motor,0.028716908825258604,0.0017445506968733241
P011,JIG7,10,8,geometric,0.01627296671462349,0.0020111845759711038
P011,JIG7,10,9,motor,0.29033770474892073,0.0021695443954062757
P011,JIG7,10,12,motor,0.06764714852061957,0.023952361974985625
P011,JIG7,10,18,motor,0.08690368936562806,0.0010300690878447297
P011,JIG7,10,27,motor,0.05954373155652727,0.0006096261188633295
P011,JIG7,10,36,motor,0.8747502978853652,0.0008161016095949511
P011,JIG7,10,45,motor,0.08576772641235153,0.0010824341389070167
P011,JIG7,10,72,motor,0.17664634042847566,0.0012651007352997778
P011,JIG7,10,108,motor,0.1087632713248492,0.0024928095303769723
P011,JIG8,10,1,geometric,0.32766333723429947,0.007503437063660887
P011,JIG8,10,2,geometric,0.10108600961387806,0.004263286397436065
P011,JIG8,10,3,motor,0.11087358165756697,0.0032531981875218363
P011,JIG8,10,4,geometric,0.07960437867262032,0.005954204791308567
P011,JIG8,10,6,motor,0.00965165389888293,0.0010921846250431361
P011,JIG8,10,8,geometric,0.0077478903078454465,0.0019800160635754915
P011,JIG8,10,9,motor,0.28347243397232064,0.0009504285170879402
P011,JIG8,10,12,motor,0.027196945187896816,0.000933019892877466
P011,JIG8,10,18,motor,0.08706414806512752,0.001227260338129554
P011,JIG8,10,27,motor,0.061147279815699264,0.0011081070336865439
P011,JIG8,10,36,motor,0.8691383530874622,0.0035917900364134986
P011,JIG8,10,45,motor,0.08574685594338549,0.0009231379672704113
P011,JIG8,10,72,motor,0.1759957966287203,0.000920796061786032
P011,JIG8,10,108,motor,0.1077913317150889,0.0027720582878622913
