"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8601","1","0.2131","-38.7843","0.166113503341013","-0.133483759340884","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.758","0.85997","3.40104","0.19535","1","0.00017","0.00015","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.19535","0.20891","0.22496","0.23011","0.01356","0.02961","0.03476","9","8","-1","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11238","315","2348","182","86","-96","47","11251","328","OK","NA","OK","OK","OK","-182","-73","109","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44778","44778","14800","14800","3355","3355","0","0","361","1.98303","-0.19751","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.153990147931613","0.0992418697929457","0.15979","1","10236","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8536","1","0.2075","-43.1906","0.151284291949691","-0.142018706546992","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.75101","0.85369","3.35615","0.06403","1","-4E-05","-6E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.06403","0.08823","0.10506","0.11639","0.0242","0.04103","0.05236","7","9","-5","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11240","317","2348","182","87","-95","47","11246","323","OK","NA","OK","OK","OK","-182","-81","101","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44775","44775","14800","14800","3352","3352","0","0","338","1.85669","-0.06595","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0782722285999319","0.100603187673155","0.16215","1","10253","OK","VALID","10255",,,,"416.33",,,,"10255",,,,"75791",,,,,,"3.17",,,"3.17","3.17",,,"3.17","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8539","1","0.1583","-43.3253","0.115158477424512","-0.108615906189049","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74959","0.85377","3.31264","0.06806","1","7E-05","0.00012","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.06806","0.08609","0.09665","0.09501","0.01803","0.02859","0.02695","9","7","-6","-1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11251","328","2348","182","91","-91","47","11259","336","OK","NA","OK","OK","OK","-182","-83","99","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","336","1.8457","-0.06781","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0760271692883538","0.0935715409192346","0.18293","1","10262","OK","VALID","10263",,,,"416.38",,,,"10263",,,,"75799",,,,,,"3.16",,,"3.16","3.16",,,"3.16","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8532","1","0.1686","-45.6233","0.117914242949478","-0.120508054957548","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74584","0.85332","3.35529","0.06815","1","-0.00017","-0.00017","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.06815","0.08703","0.0969","0.11587","0.01888","0.02875","0.04772","11","9","2","5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11244","321","2348","182","90","-92","47","11255","332","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44785","44785","14800","14800","3362","3362","0","0","332","1.82373","-0.06076","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0983055632708546","0.0946625087877984","0.18732","1","10260","OK","VALID","10263",,,,"416.38",,,,"10263",,,,"75799",,,,,,"3.16",,,"3.16","3.16",,,"3.16","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8493","1","0.1824","-42.8987","0.13361864188457","-0.12416045481925","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74407","0.84893","3.28053","0.09501","1","0.0002","0.00032","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.09501","0.12317","0.13141","0.13879","0.02816","0.0364","0.04378","8","8","3","4","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11233","310","2348","182","83","-99","47","11234","311","OK","NA","OK","OK","OK","-182","-82","100","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44764","44764","14800","14800","3341","3341","0","0","333","1.82922","-0.09021","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0877656696550536","0.105939453510012","0.16898","1","10251","OK","VALID","10247",,,,"416.29",,,,"10247",,,,"75783",,,,,,"3.13",,,"3.13","3.13",,,"3.13","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8487","1","0.1796","-42.8765","0.131614837745366","-0.122203496207191","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74534","0.84907","3.29504","0.08102","1","-0.00028","-0.0004","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.08102","0.11098","0.11287","0.12995","0.02996","0.03185","0.04893","12","7","-4","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11241","318","2348","182","86","-96","47","11242","319","OK","NA","OK","OK","OK","-182","-85","97","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","335","1.84021","-0.08575","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0960648765158213","0.108650379658794","0.1885","1","10252","OK","VALID","10250",,,,"416.3",,,,"10250",,,,"75786",,,,,,"3.14",,,"3.14","3.14",,,"3.14","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8484","1","0.1835","-42.5507","0.135180638828102","-0.124090470568962","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74437","0.84817","3.29667","0.06188","1","0.00029","0.00021","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.06188","0.0969","0.10918","0.11733","0.03502","0.0473","0.05545","11","8","5","7","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11233","310","2348","182","86","-96","47","11241","318","OK","NA","OK","OK","OK","-182","-78","104","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44770","44770","14800","14800","3347","3347","0","0","329","1.80725","-0.06192","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0935133633765784","0.103504521302212","0.17023","1","10253","OK","VALID","10254",,,,"416.33",,,,"10254",,,,"75790",,,,,,"3.13",,,"3.13","3.13",,,"3.13","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8479","1","0.185","-42.7678","0.135810644505305","-0.125620336088762","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7452","0.84829","3.31058","0.0848","1","-0.00018","-0.00041","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.0848","0.10214","0.10815","0.12463","0.01734","0.02335","0.03983","8","6","2","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11233","310","2348","182","86","-96","47","11240","317","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","336","1.8457","-0.08606","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0886957837780354","0.109518855271592","0.18146","1","10252","OK","VALID","10251",,,,"416.31",,,,"10251",,,,"75787",,,,,,"3.17",,,"3.17","3.17",,,"3.17","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8452","1","0.1843","-43.254","0.134229953469181","-0.126288596443469","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74102","0.8452","3.34147","0.07381","1","-0.0001","4E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.07381","0.10437","0.11982","0.13784","0.03056","0.04601","0.06403","11","10","-5","7","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11236","313","2348","182","92","-90","47","11244","321","OK","NA","OK","OK","OK","-182","-84","98","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44769","44769","14800","14800","3346","3346","0","0","339","1.86218","-0.0777","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0828996515674222","0.0986297482000233","0.16306","1","10248","OK","VALID","10252",,,,"416.32",,,,"10252",,,,"75788",,,,,,"3.14",,,"3.14","3.14",,,"3.14","0",,,,,"OK"
"B0-B-v32-a0-p05-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P05","p05","UNSET","0","1","12","6","36","0.8474","1","0.1787","-42.5149","0.131720059834667","-0.120762228520145","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74521","0.84742","3.31015","0.09347","1","-0.00028","-1E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.09347","0.12437","0.12514","0.14952","0.0309","0.03167","0.05605","8","10","-3","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11240","317","2348","182","91","-91","47","11247","324","OK","NA","OK","OK","OK","-182","-84","98","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","336","1.8457","-0.09302","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.108104246308829","0.104378771165405","0.1522","1","10246","OK","VALID","10248",,,,"416.29",,,,"10248",,,,"75784",,,,,,"3.13",,,"3.13","3.13",,,"3.13","0",,,,,"OK"
