motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P05,JIG4-B,3,1,geometric,0.34938415760141467,0.0026986602745366502
P05,JIG4-B,3,2,geometric,0.06586946072698828,0.00104121580189922
P05,JIG4-B,3,3,motor,0.05000506886474598,0.002902023573668172
P05,JIG4-B,3,4,geometric,0.037347426462287454,0.006999937822797089
P05,JIG4-B,3,6,motor,0.01799008511341162,0.0014766323966941216
P05,JIG4-B,3,8,geometric,0.007813755379302565,0.0019277363173671315
P05,JIG4-B,3,9,motor,0.27330593031169353,0.00158457056007408
P05,JIG4-B,3,12,motor,0.02132388339636669,0.0026663560620461373
P05,JIG4-B,3,18,motor,0.101973524636562,0.0018819497031484168
P05,JIG4-B,3,27,motor,0.06705943748206862,0.0018256473190307592
P05,JIG4-B,3,36,motor,0.8743745323320681,0.003638366283121672
P05,JIG4-B,3,45,motor,0.07740527795930933,0.0003134020930946288
P05,JIG4-B,3,72,motor,0.16099154962286097,0.00045013371167856127
P05,JIG4-B,3,108,motor,0.08823512059941817,0.0011770517950635037
P05,JIG4-test-1,3,1,geometric,0.023253463718223778,0.007800047607088626
P05,JIG4-test-1,3,2,geometric,0.2789805019826742,0.019223209885792757
P05,JIG4-test-1,3,3,motor,0.04154144076364872,0.005945698940692433
P05,JIG4-test-1,3,4,geometric,0.033202872488685385,0.0014816602560926752
P05,JIG4-test-1,3,6,motor,0.02697866174161299,0.002495691659028262
P05,JIG4-test-1,3,8,geometric,0.004830502975381477,0.0011682894825132083
P05,JIG4-test-1,3,9,motor,0.28134808331201683,0.0011177296971151313
P05,JIG4-test-1,3,12,motor,0.032676327686313796,0.0008659510067201965
P05,JIG4-test-1,3,18,motor,0.09196951858892527,0.0006881707956817917
P05,JIG4-test-1,3,27,motor,0.06417040775610557,0.0010044749234734
P05,JIG4-test-1,3,36,motor,0.868394624139174,0.0020414050507251698
P05,JIG4-test-1,3,45,motor,0.07894685538377842,9.636949234775236e-05
P05,JIG4-test-1,3,72,motor,0.16399020402610878,0.0009390794750968371
P05,JIG4-test-1,3,108,motor,0.08914045664553986,9.530147537689359e-05
P05,S1-P05-JIG1,9,1,geometric,0.5068429670142359,0.006761149489227441
P05,S1-P05-JIG1,9,2,geometric,0.16747366359437635,0.0027266084080059083
P05,S1-P05-JIG1,9,3,motor,0.09301698089222372,0.0031018369318656187
P05,S1-P05-JIG1,9,4,geometric,0.05941674260852651,0.002457997223062025
P05,S1-P05-JIG1,9,6,motor,0.0032501147144240413,0.0008692784098779672
P05,S1-P05-JIG1,9,8,geometric,0.014597271313914155,0.0008982193741450554
P05,S1-P05-JIG1,9,9,motor,0.27754903522782715,0.0010780729245141265
P05,S1-P05-JIG1,9,12,motor,0.025198340814997812,0.0009444134903110229
P05,S1-P05-JIG1,9,18,motor,0.1017943177133586,0.0006432597534890567
P05,S1-P05-JIG1,9,27,motor,0.06397111371939203,0.0010984662630433883
P05,S1-P05-JIG1,9,36,motor,0.8537671007029047,0.002244350102147598
P05,S1-P05-JIG1,9,45,motor,0.07920529572530402,0.0005612662547301755
P05,S1-P05-JIG1,9,72,motor,0.16302384850717122,0.0014005940723498124
P05,S1-P05-JIG1,9,108,motor,0.09269301304695146,0.0011915854907641992
