"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8966","1","0.1532","-125.8275","-0.0896751435912273","-0.124211950398876","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70315","0.89699","2.93266","0.07459","1","-0.00042","-0.00035","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.07459","0.09115","0.09047","0.09218","0.01656","0.01588","0.01759","10","12","-1","3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11241","318","2348","182","77","-105","47","11241","318","OK","NA","OK","OK","OK","-182","-77","105","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44777","44777","14800","14800","3354","3354","0","0","318","1.74683","-0.06967","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.064872842314793","0.0584840031974556","0.11264","1","11755","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.9011","1","0.1635","-128.288","-0.101306996096485","-0.128332157084289","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71685","0.90128","3.00571","-0.00524","1","-0.00019","-0.00016","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.00524","0.01596","0.01159","0.01614","0.0212","0.01683","0.02138","10","11","1","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11256","333","2348","182","71","-111","47","11252","329","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44766","44766","14800","14800","3343","3343","0","0","329","1.80725","0.01227","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.104897387241056","0.0951772868388251","0.19761","1","11769","OK","VALID","845",,,,"64.64",,,,"11768",,,,"11768",,,,,,"2.79",,,"2.79","2.79",,,"2.79","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8988","1","0.164","-127.9311","-0.100813001269065","-0.129355087936747","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71609","0.89911","2.97884","-0.01897","1","-0.00028","-0.00027","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.01897","-0.003","0.00283","0.00275","0.01597","0.0218","0.02172","8","8","3","4","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11251","328","2348","182","79","-103","47","11248","325","OK","NA","OK","OK","OK","-182","-82","100","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44767","44767","14800","14800","3344","3344","0","0","332","1.82373","0.02139","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0998279629662952","0.0831959645054975","0.16488","1","11772","OK","VALID","849",,,,"64.67",,,,"11772",,,,"11772",,,,,,"2.77",,,"2.77","2.77",,,"2.77","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8982","1","0.1665","-127.5872","-0.101559696887058","-0.131938917564943","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71629","0.89845","3.01738","-0.03631","1","-0.00031","-0.00029","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.03631","-0.02687","-0.01785","-0.0182","0.00944","0.01846","0.01811","9","11","3","-3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11208","285","2348","182","77","-105","47","11207","284","OK","NA","OK","OK","OK","-182","-78","104","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44767","44767","14800","14800","3344","3344","0","0","334","1.83472","0.0385","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.106821018484192","0.0773384056598014","0.19267","1","11773","OK","VALID","851",,,,"64.68",,,,"11774",,,,"11774",,,,,,"2.79",,,"2.79","2.79",,,"2.79","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8979","1","0.1651","-127.9905","-0.101624136686859","-0.130117427128923","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71622","0.8983","3.00879","-0.04523","1","-0.0005","-0.00038","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04523","-0.0309","-0.02644","-0.01828","0.01433","0.01879","0.02695","8","9","-1","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11202","279","2348","182","72","-110","47","11199","276","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44783","44783","14800","14800","3360","3360","0","0","331","1.81824","0.04276","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.101657366235802","0.0687215706310617","0.17707","1","11775","OK","VALID","848",,,,"64.66",,,,"11771",,,,"11771",,,,,,"2.78",,,"2.78","2.78",,,"2.78","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8957","1","0.1632","-127.5562","-0.0994768164566424","-0.129377753063081","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71468","0.89655","3.00407","-0.06712","1","-0.00078","-0.00082","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.06712","-0.05991","-0.0545","-0.04549","0.00721","0.01262","0.02163","9","8","3","4","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11215","292","2348","182","73","-109","47","11214","291","OK","NA","OK","OK","OK","-182","-74","108","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","337","1.8512","0.06395","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0876953599114571","0.028464426043748","0.04863","1","11774","OK","VALID","851",,,,"64.68",,,,"11774",,,,"11774",,,,,,"2.79",,,"2.79","2.79",,,"2.79","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8967","1","0.1647","-127.2401","-0.0996692656244366","-0.131118753387475","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71548","0.89724","2.99094","-0.03785","1","-0.00046","-0.00051","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.03785","-0.03339","-0.02712","-0.02738","0.00446","0.01073","0.01047","9","7","-2","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11251","328","2348","182","77","-105","47","11253","330","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44776","44776","14800","14800","3353","3353","0","0","330","1.81274","0.03691","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.103767769321693","0.073021148101081","0.13777","1","11770","OK","VALID","850",,,,"64.67",,,,"11773",,,,"11773",,,,,,"2.8",,,"2.8","2.8",,,"2.8","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8967","1","0.1629","-127.9446","-0.100167087869635","-0.128463864599026","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71264","0.89747","2.99729","-0.02412","1","-0.00078","-0.0008","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.02412","-0.0097","-0.00764","-0.00978","0.01442","0.01648","0.01434","10","7","-2","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11189","266","2348","182","80","-102","47","11196","273","OK","NA","OK","OK","OK","-182","-73","109","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","334","1.83472","0.01975","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0829817964977862","0.0654633985521681","0.10934","1","11763","OK","VALID","844",,,,"64.64",,,,"11767",,,,"11767",,,,,,"2.77",,,"2.77","2.77",,,"2.77","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8969","1","0.1645","-126.9143","-0.0988019560449292","-0.131523471219763","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.71246","0.89724","3.0124","-0.03854","1","-0.00045","-0.00031","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.03854","-0.02532","-0.02832","-0.02455","0.01322","0.01022","0.01399","11","9","2","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11194","271","2348","182","78","-104","47","11199","276","OK","NA","OK","OK","OK","-182","-73","109","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44778","44778","14800","14800","3355","3355","0","0","332","1.82373","0.03583","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0998499594892256","0.071063226284767","0.13453","1","11766","OK","VALID","848",,,,"64.66",,,,"11771",,,,"11771",,,,,,"2.75",,,"2.75","2.75",,,"2.75","0",,,,,"OK"
"B0-B-v32-a0-p03-jig6-test-32.txt","5","005100323235511835383831","JIG6","1","P03","p03","UNSET","0","1","12","6","36","0.8942","1","0.1633","-127.2858","-0.098925708527172","-0.129925340840026","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70993","0.89481","2.96064","-0.02721","1","-0.00069","-0.00057","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.02721","-0.01837","-0.0097","-0.00446","0.00884","0.01751","0.02275","9","10","-1","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11204","281","2348","182","79","-103","47","11205","282","OK","NA","OK","OK","OK","-182","-78","104","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","333","1.82922","0.03254","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0851499712859611","0.0556218745638799","0.10195","1","11768","OK","VALID","852",,,,"64.68",,,,"11775",,,,"11775",,,,,,"2.73",,,"2.73","2.73",,,"2.73","0",,,,,"OK"
