leg,motor_id,jig_id,eligible_runs,analysis_points,nl_mean_deg,nl_sd_deg,top_mean_deg,top_sd_deg,bottom_mean_deg,bottom_sd_deg,closure_mean_deg,closure_sd_deg,closure_max_abs_deg,centered_pointwise_sd_mean_deg,centered_pointwise_sd_max_deg,centered_pointwise_sd_max_angle_deg
A1,p05,JIG1,3,360,3.061506,0.04014439990833073,1.452486666666667,0.013177134185145725,-1.6090193333333334,0.050683754491289694,-0.08351666666666667,0.016990648408266633,0.10309,0.022151802394067856,0.06526936366791236,72.0
B,p05,JIG1,3,360,3.0577306666666666,0.005233104368664456,1.394528,0.023870471046881364,-1.6632026666666668,0.027374968590545144,-0.04063666666666667,0.020931211941340934,0.06018,0.00894736397444003,0.05323416682574671,196.0
A2,p05,JIG1,3,360,3.1028640000000003,0.009167793409539838,1.5660073333333333,0.021297419781122092,-1.5368566666666668,0.022027106422163812,-0.10335333333333334,0.012052967822629134,0.11603,0.009333602485976764,0.05545493097894798,15.0
