motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P03,01,2,1,geometric,0.015641342350596235,0.0011076963534194593
P03,01,2,2,geometric,0.003097624694853344,0.0004840274148523558
P03,01,2,3,motor,0.0012280534125788853,0.0005501645536217051
P03,01,2,4,geometric,0.0037712639884671315,0.0005584988387369111
P03,01,2,6,motor,0.0018967062323352157,0.001028645130674216
P03,01,2,8,geometric,0.0077932797363820805,0.0014491118730538689
P03,01,2,9,motor,0.016363432525983945,0.0012558791387100006
P03,01,2,12,motor,0.005648138235775215,0.003930311560161507
P03,01,2,18,motor,0.015376712901725459,0.002602882740115736
P03,01,2,27,motor,0.007984837364933335,0.00419449995471688
P03,01,2,36,motor,0.10744351664709184,0.004321340672278751
P03,01,2,45,motor,0.007910766144160527,0.0028372040570278207
P03,01,2,72,motor,0.0071804075902682715,0.0008207448560686532
P03,01,2,108,motor,0.017948441495339532,0.00037914087788444475
P03,02,3,1,geometric,0.01270614053052345,0.0011653427818608668
P03,02,3,2,geometric,0.0035899799387158807,0.001431836074986172
P03,02,3,3,motor,0.0023148668706669015,0.001581296772419954
P03,02,3,4,geometric,0.007382917931533672,0.0015159523001246008
P03,02,3,6,motor,0.002972687809486426,0.002166833660002548
P03,02,3,8,geometric,0.00810886664401707,0.0013161239535730335
P03,02,3,9,motor,0.02108007130422863,0.0004889356888217971
P03,02,3,12,motor,0.011694232366649163,0.0010627951357396594
P03,02,3,18,motor,0.019963562572083485,0.0008016065876918356
P03,02,3,27,motor,0.00930339551595376,0.0014285639622664804
P03,02,3,36,motor,0.10993737334896315,0.0016034993664460087
P03,02,3,45,motor,0.009553171434959009,0.002388762368439716
P03,02,3,72,motor,0.008020443990264867,0.0016106487320978562
P03,02,3,108,motor,0.013695095405725777,0.0014653747527198198
