Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
P05,ShadowP2P_Deg,NL_RobustP2P_Deg,11,1.2328454464973055,-1.194187819568493,0.9970361986447334,0.9940811814079402,0.01602726649944225,0.03170983404919395,1.1611178018780288,1.3045730911165823
P05,RMS_AC_Deg,NL_RobustP2P_Deg,11,8.23314138510174,-2.8636108725653373,0.9950887735063287,0.9902016671583299,0.020621394836124452,0.27299744732123354,7.61562115926111,8.850661610942371
P05,A36_Deg,NL_RobustP2P_Deg,11,27.2368311272221,-20.12368209482602,0.9210291726130122,0.8482947368042091,0.08114135724778287,3.8393902821775137,18.55213030893656,35.92153194550764
P05,ClosureErrorDeg,NL_RobustP2P_Deg,11,0.7838036006728627,3.1510995006922946,0.9884162060597945,0.9769665964016381,0.03161702498801757,0.04011670000314634,0.6930596252657457,0.8745475760799797
P05,ApproachReturnErrorDeg,NL_RobustP2P_Deg,11,5.175538413263715,3.1784119480626543,0.675560057041006,0.4563813906692473,0.153599252199616,1.8828575991951337,0.9165145238843229,9.434562302643108
P05,AnalysisStartRawCentered,NL_RobustP2P_Deg,11,-0.004242209223702971,97.2077939003562,-0.9905745686143226,0.9812379759854487,0.028535256943286662,0.00019553454672280117,-0.0046845083683899474,-0.0037999100790159952
P06,ShadowP2P_Deg,NL_RobustP2P_Deg,11,0.10634428566485234,2.6878485201093625,0.32529307926549506,0.10581558741802655,0.015340797695364164,0.10304611611218577,-0.12674602898091186,0.33943460031061656
P06,RMS_AC_Deg,NL_RobustP2P_Deg,11,1.388795436273588,2.0143809144105997,0.2622052368111636,0.06875158621118693,0.01565550813856447,1.7037600778745305,-2.4651098598786003,5.242700732425776
P06,A36_Deg,NL_RobustP2P_Deg,11,0.44857133406133864,2.6605485284719332,0.13430900482697702,0.018038908777610496,0.016076130952758175,1.1031949638230885,-2.046855674106488,2.9439983422291647
P06,ClosureErrorDeg,NL_RobustP2P_Deg,11,0.28924222445541226,3.0737982580952092,0.571324670075517,0.3264118786368919,0.013314706733066194,0.13850156175220468,-0.024048308228074744,0.6025327571388992
P06,ApproachReturnErrorDeg,NL_RobustP2P_Deg,11,-0.2422537878721072,3.065334041896362,-0.3511234178614802,0.123287654570723,0.015190181264898352,0.21533671692825015,-0.7293454415638091,0.24483786581959469
