SequentialRun,Leg,SourceFile,TestID,SweepID,RunOrder,RunRole,EligibleForStatistics,BuildID,ApproachProtocol,PreconditionProtocol,A36_Deg,A36_RecomputeDelta_Deg,AnalysisStartRaw,AnalysisStartRawCentered,ClosureErrorDeg,FirmwareNL_Deg,FirmwareShadowA36_Deg,FirmwareShadowRMS_AC_Deg,MeanDC_Deg,NL_MinusFirmwareRounded_Deg,NL_RobustP2P_Deg,RMS_AC_Deg,RMS_RecomputeDelta_Deg,RawP2P_Deg,ShadowP2P_Deg,SystemINL_Deg
1,Remount01,S2-P08-JIG8-remount01-test-1-v5-6.txt,2,2,1,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09853181490097267,8.181490097267097e-05,15455.0,31.75,0.0945,0.24,0.09845,0.08129,-0.0011310833333333335,0.003267999999999993,0.24326799999999998,0.0814095425589637,0.00011954255896369503,0.34639,0.35233,0.173195
2,Remount01,S2-P08-JIG8-remount01-test-1-v5-6.txt,3,3,2,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09921989495123121,-0.0005301050487687975,15465.0,41.75,0.03828,0.24,0.09975,0.08208,-0.0004264722222222224,0.0023219999999999907,0.24232199999999998,0.0816947907767367,-0.0003852092232632942,0.3488,0.34624,0.1744
3,Remount02,S2-P08-JIG8-remount02-test-1-v5-6.txt,7,7,2,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09532762248368655,-0.0007823775163134511,15389.0,-34.25,0.12059,0.23,0.09611,0.08127,0.004994,-0.0020020000000000315,0.22799799999999998,0.08077596958804574,-0.0004940304119542549,0.27097,0.26599,0.135485
4,Remount02,S2-P08-JIG8-remount02-test-1-v5-6.txt,8,8,3,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09650787398092367,-0.0006221260190763245,15384.0,-39.25,0.07879,0.23,0.09713,0.08021,0.003272083333333333,0.004453999999999958,0.23445399999999997,0.07982205594559655,-0.00038794405440345514,0.32422,0.32787,0.16211
