Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,4,0.17293474683091414,0.18113398628833038,0.949264336495559,0.9011027805423533,0.002769643050198468,0.04051092320094092,-0.0013837557027346348,0.3472532493645629
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,4,5.46141778918315,-0.20495795528239405,0.6302740603355195,0.397245391131822,0.006837573854600166,4.756979053433277,-15.007863077740241,25.930698656106543
ALL,A36_Deg,NL_RobustP2P_Deg,4,3.8938671551469444,-0.14223970668562466,0.972866438472578,0.9464691071063183,0.0020376707160359516,0.6548097769222638,1.0762206850504432,6.7115136252434455
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,4,-0.13853669341843963,0.24851458702146723,-0.6639220379899505,0.4407924725287288,0.006585947505898395,0.11033650916279547,-0.6133146923459485,0.3362413055090693
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,4,0.00015178214922915062,0.23701049999999999,0.900863703637091,0.8115554125307367,0.0038231698660049908,5.1717609789387916e-05,-7.075872569458559e-05,0.0003743230241528868
Remount01,ShadowP2P_Deg,NL_RobustP2P_Deg,2,0.15533661740558372,0.18853824958949067,1.0,1.0,0.0,0.0,0.15533661740558372,0.15533661740558372
Remount01,RMS_AC_Deg,NL_RobustP2P_Deg,2,-3.3164098530943145,0.5132554090784481,-1.0,1.0,0.0,0.0,-3.3164098530943145,-3.3164098530943145
Remount01,A36_Deg,NL_RobustP2P_Deg,2,-1.3748400344473726,0.3787334837926154,-1.0,1.0,0.0,0.0,-1.3748400344473726,-1.3748400344473726
Remount01,ClosureErrorDeg,NL_RobustP2P_Deg,2,0.016826752045535437,0.24167787193169687,0.9999999999999999,1.0,0.0,0.0,0.016826752045535437,0.016826752045535437
Remount01,AnalysisStartRawCentered,NL_RobustP2P_Deg,2,-9.460000000000024e-05,0.24627155,-1.0,1.0,0.0,0.0,-9.460000000000024e-05,-9.460000000000024e-05
Remount02,ShadowP2P_Deg,NL_RobustP2P_Deg,2,0.1043309631544924,0.20024700711053656,1.0,1.0,0.0,0.0,0.1043309631544924,0.1043309631544924
Remount02,RMS_AC_Deg,NL_RobustP2P_Deg,2,-6.767908238972329,0.774682350085913,-1.0,1.0,0.0,0.0,-6.767908238972329,-6.767908238972329
Remount02,A36_Deg,NL_RobustP2P_Deg,2,5.47002059740064,-0.29344605848699784,1.0000000000000002,1.0,0.0,0.0,5.47002059740064,5.47002059740064
Remount02,ClosureErrorDeg,NL_RobustP2P_Deg,2,-0.15444976076554998,0.24662309665071766,-1.0,1.0,0.0,0.0,-0.15444976076554998,-0.15444976076554998
Remount02,AnalysisStartRawCentered,NL_RobustP2P_Deg,2,-0.001291199999999998,0.18377440000000006,-1.0,1.0,0.0,0.0,-0.001291199999999998,-0.001291199999999998
