Group,n,mean,sample_sd,cv_pct,median,mad,robust_sigma,min,max,range,repeatability_limit_2_77sd,slope_deg_per_run,slope_pct_of_mean_per_run,trend_r2,trend_residual_sd,slope_ci95_low,slope_ci95_high
Remount01,2.0,0.24279499999999998,0.0006689230150024757,0.27550938652051143,0.24279499999999998,0.0004730000000000012,0.0007012698000000017,0.24232199999999998,0.24326799999999998,0.0009460000000000024,0.0018529167515568578,-0.0009460000000000024,-0.3896291109783984,1.0,0.0,-0.0009460000000000024,-0.0009460000000000024
Remount02,2.0,0.231226,0.004565081379340343,1.9742941448368019,0.231226,0.0032279999999999948,0.004785832799999992,0.22799799999999998,0.23445399999999997,0.0064559999999999895,0.012645275420772751,0.0064559999999999895,2.792073555741997,1.0,0.0,0.0064559999999999895,0.0064559999999999895
ALL,4.0,0.23701049999999999,0.007190947712228205,3.0340207341987826,0.238388,0.004407000000000008,0.006533818200000012,0.22799799999999998,0.24326799999999998,0.015270000000000006,0.019918925162872126,-0.004076600000000005,-1.7200081852913711,0.5356396137111202,0.006001493530780482,-0.015625634699662147,0.0074724346996621355
