Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,17,0.8795173370449756,0.24116667521874646,0.9966470484086971,0.9933053391017679,0.02647766421868405,0.01864325252253401,0.8397885659194556,0.9192461081704956
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,17,6.627837811892294,-1.8395605015583936,0.9926696147394861,0.9853929640270396,0.039110775539856896,0.20835434602746622,6.183834700507764,7.071840923276825
ALL,A36_Deg,NL_RobustP2P_Deg,17,-46.42010581756535,41.62181220000441,-0.6007693061953039,0.3609237592663843,0.2586971917515553,15.94883982509872,-80.40708348485072,-12.433128150279984
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,17,0.6649527621955938,3.472764337203278,0.10237523027477925,0.010480687773813835,0.3219048467832514,1.6682549055029356,-2.890098441431162,4.220003965822349
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,17,0.00021373404321060687,3.554932941176471,0.09470589267110849,0.008969206106631544,0.32215060631964193,0.0005800890192061922,-0.0010224356567177886,0.0014499037431390024
Remount01,ShadowP2P_Deg,NL_RobustP2P_Deg,4,-0.4822423080810097,5.161774518396618,-0.41383125395342185,0.17125630674862868,0.008276019476442752,0.7501310502820225,-3.710056217444553,2.745571601282533
Remount01,RMS_AC_Deg,NL_RobustP2P_Deg,4,11.324681321957543,-5.481606787231534,0.7677546146471177,0.5894471483119017,0.005824999901609135,6.68302511124679,-17.432375731737395,40.08173837565248
Remount01,A36_Deg,NL_RobustP2P_Deg,4,-2.2074640780181483,5.223336283123611,-0.6768699758000866,0.4581529641395883,0.0066919045348517465,1.6975076800376825,-9.511839625220297,5.096911469184
Remount01,ClosureErrorDeg,NL_RobustP2P_Deg,4,0.1321695120813592,3.3905759784028353,0.47978193357109755,0.2301907037812143,0.007976327208461871,0.17090862265263812,-0.6032502911929426,0.867589315355661
Remount01,AnalysisStartRawCentered,NL_RobustP2P_Deg,4,-0.0008827500000000987,3.556674014705899,-0.47569869637803747,0.22628924973576414,0.007996513990483447,0.0011541973762460567,-0.0058492613099868805,0.004083761309986683
Remount02,ShadowP2P_Deg,NL_RobustP2P_Deg,4,0.6070130545450174,1.3450742803112825,0.9210153029678536,0.8482691883009665,0.005890670376817526,0.18153195204955425,-0.1741189351242145,1.3881450442142493
Remount02,RMS_AC_Deg,NL_RobustP2P_Deg,4,5.128668487881142,-0.6071099695077042,0.9917307829164265,0.9835299457840276,0.0019407756984149696,0.4692922155957764,3.1093040841725164,7.148032891589768
Remount02,A36_Deg,NL_RobustP2P_Deg,4,8.335513870032145,-3.078897045980544,0.9621262302346288,0.9256868829055052,0.004122499107436801,1.6700061286979933,1.1494774982446803,15.52155024181961
Remount02,ClosureErrorDeg,NL_RobustP2P_Deg,4,0.4660869587365628,3.7117687171739746,0.8306295020842613,0.6899453697327488,0.008420675696462196,0.22093458835221202,-0.4845945749430055,1.4167684924161312
Remount02,AnalysisStartRawCentered,NL_RobustP2P_Deg,4,-0.0045199230769231115,2.9849954705882267,-0.762008631882065,0.5806571550627766,0.009792925480240366,0.002716068842754189,-0.016207167307294386,0.007167321153448162
Remount03,ShadowP2P_Deg,NL_RobustP2P_Deg,5,0.8213665709999114,0.4820315512896802,0.9596552903045176,0.9209382762094461,0.013043754424444044,0.1389454321348468,0.37924220594682884,1.263490936052994
Remount03,RMS_AC_Deg,NL_RobustP2P_Deg,5,9.852086795485745,-4.586173653982416,0.9869614186371007,0.9740928418781606,0.007466711341278828,0.9276354004061015,6.90035095139353,12.803822639577959
Remount03,A36_Deg,NL_RobustP2P_Deg,5,-24.636520188242045,23.96637397382845,-0.6380978340662087,0.4071688458399957,0.03571782321305077,17.16314915868443,-79.2496608111759,29.97662043469181
Remount03,ClosureErrorDeg,NL_RobustP2P_Deg,5,0.5176687277915023,3.7954079995801067,0.9222837723255322,0.8506073566950112,0.017930156489553376,0.12525392425398135,0.11911074081533363,0.916226714767671
Remount03,AnalysisStartRawCentered,NL_RobustP2P_Deg,5,-0.0035570638864241434,4.157811688658072,-0.9399473277295819,0.8835009789059836,0.015833634379173827,0.0007457420951796748,-0.005930015233285868,-0.0011841125395624184
Remount04,ShadowP2P_Deg,NL_RobustP2P_Deg,4,0.7222457897127151,0.7678944025301644,0.9399939410349284,0.8835886091823763,0.008521602978253518,0.18537138967646677,-0.07540730006512131,1.5198988794905515
Remount04,RMS_AC_Deg,NL_RobustP2P_Deg,4,3.0326749965778923,0.8306405085206494,0.8083021907163038,0.6533524315167729,0.01470508830026682,1.5620005990324088,-3.688613581058563,9.753963574214348
Remount04,A36_Deg,NL_RobustP2P_Deg,4,3.023295832896887,0.6211156764864763,0.7415813626073696,0.5499429173665956,0.016755498679232657,1.9339295143131594,-5.298402867192639,11.344994532986412
Remount04,ClosureErrorDeg,NL_RobustP2P_Deg,4,0.3807809499707633,3.055757109841352,0.8809671254473641,0.7761030761189927,0.011818098925066751,0.14461874093610366,-0.2415134922772908,1.0030753922188174
Remount04,AnalysisStartRawCentered,NL_RobustP2P_Deg,4,-0.005220877419354838,2.5777718269449688,-0.9201122115032652,0.8466064817574266,0.009781986561219261,0.0015714161362071594,-0.011982681053454245,0.001540926214744569
