"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8993","1","0.163","-89.1701","0.00236088890177074","-0.162982901568212","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.707","0.89939","2.9391","0.0194","1","-0.00016","-7E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.0194","0.02935","0.03176","0.03476","0.00995","0.01236","0.01536","10","8","2","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","10965","42","2348","182","83","-99","47","10969","46","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","285","1.56555","-0.01401","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0966615457149326","0.0867285777584298","0.19238","1","7917","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8951","1","0.1664","-89.8369","0.000473678926735724","-0.166399325804747","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7054","0.89524","3.00176","0.02343","1","-0.00017","-0.00018","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.02343","0.04249","0.04446","0.04669","0.01906","0.02103","0.02326","9","9","0","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11095","172","2348","182","80","-102","47","11098","175","OK","NA","OK","OK","OK","-182","-77","105","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44772","44772","14800","14800","3349","3349","0","0","293","1.6095","-0.02136","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0993745293322187","0.0865491312492506","0.21628","1","7914","OK","VALID","7915",,,,"403.48",,,,"7915",,,,"73451",,,,,,"2.7",,,"2.7","2.7",,,"2.7","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8948","1","0.1682","-89.7776","0.000652885542034496","-0.168198732874148","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70568","0.89538","2.99772","0.0109","1","-0.00051","-0.00055","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.0109","0.02197","0.03124","0.0309","0.01107","0.02034","0.02","9","10","-6","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11105","182","2348","182","76","-106","47","11104","181","OK","NA","OK","OK","OK","-182","-77","105","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","287","1.57654","-0.00879","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0763485745773947","0.0722639953227055","0.17941","1","7915","OK","VALID","7916",,,,"403.48",,,,"7916",,,,"73452",,,,,,"2.7",,,"2.7","2.7",,,"2.7","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8926","1","0.1658","-88.7238","0.00369270592026181","-0.165758872833361","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7035","0.89315","2.97498","0.03699","1","-0.00074","-0.00052","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.03699","0.04721","0.05545","0.05845","0.01022","0.01846","0.02146","7","7","0","-3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11100","177","2348","182","79","-103","47","11099","176","OK","NA","OK","OK","OK","-182","-80","102","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","289","1.58752","-0.02716","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.117043900011919","0.10428594330014","0.30512","1","7914","OK","VALID","7914",,,,"403.47",,,,"7914",,,,"73450",,,,,,"2.69",,,"2.69","2.69",,,"2.69","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8924","1","0.1669","-89.7985","0.000586959126163004","-0.166898967878727","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7033","0.89254","2.99326","-0.02317","1","-0.00016","-9E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.02317","-0.00858","0.00043","0.00112","0.01459","0.0236","0.02429","9","10","4","3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11099","176","2348","182","79","-103","47","11099","176","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44765","44765","14800","14800","3342","3342","0","0","291","1.59851","0.02054","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.125915152741836","0.138063223669448","0.38482","1","7918","OK","VALID","7916",,,,"403.48",,,,"7916",,,,"73452",,,,,,"2.71",,,"2.71","2.71",,,"2.71","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8931","1","0.1657","-89.7069","0.000847644601222742","-0.165697831906848","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70477","0.8933","2.98888","0.03279","1","-0.00031","-0.00018","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.03279","0.04523","0.04875","0.05296","0.01244","0.01596","0.02017","11","7","-1","3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11093","170","2348","182","85","-97","47","11095","172","OK","NA","OK","OK","OK","-182","-83","99","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44763","44763","14800","14800","3340","3340","0","0","291","1.59851","-0.03195","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0985570684933354","0.0837525375734968","0.20874","1","7907","OK","VALID","7910",,,,"403.45",,,,"7910",,,,"73446",,,,,,"2.69",,,"2.69","2.69",,,"2.69","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8935","1","0.1651","-90.4792","-0.00138081719656239","-0.165094225652715","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7048","0.89414","2.96854","0.03476","1","-0.00056","-0.00059","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.03476","0.04025","0.05579","0.05768","0.00549","0.02103","0.02292","8","7","2","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11089","166","2348","182","82","-100","47","11089","166","OK","NA","OK","OK","OK","-182","-82","100","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44770","44770","14800","14800","3347","3347","0","0","291","1.59851","-0.03506","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0744066629408953","0.0609011836502378","0.11802","1","7908","OK","VALID","7908",,,,"403.44",,,,"7908",,,,"73444",,,,,,"2.69",,,"2.69","2.69",,,"2.69","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.893","1","0.1667","-89.1446","0.00248866293582697","-0.166681422350518","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70451","0.89289","3.04296","0.01511","1","-0.00011","6E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.01511","0.03433","0.03699","0.04472","0.01922","0.02188","0.02961","9","8","1","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11102","179","2348","182","77","-105","47","11103","180","OK","NA","OK","OK","OK","-182","-76","106","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44770","44770","14800","14800","3347","3347","0","0","288","1.58203","-0.01507","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0939515321322649","0.0864043269171168","0.22422","1","7916","OK","VALID","7916",,,,"403.48",,,,"7916",,,,"73452",,,,,,"2.71",,,"2.71","2.71",,,"2.71","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8924","1","0.1676","-89.1284","0.0025494814303381","-0.167580607900903","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.70412","0.89249","2.95155","0.06712","1","-0.00022","-0.00011","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","0.06712","0.07793","0.08386","0.08205","0.01081","0.01674","0.01493","7","8","3","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11095","172","2348","182","78","-104","47","11096","173","OK","NA","OK","OK","OK","-182","-77","105","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","283","1.55457","-0.0633","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0867693601451572","0.0686002555388827","0.10811","1","7914","OK","VALID","7917",,,,"403.49",,,,"7917",,,,"73453",,,,,,"2.71",,,"2.71","2.71",,,"2.71","0",,,,,"OK"
"B0-B-v32-a0-p03-jig1-test-29.txt","5","003C00273234470438353535","JIG1","1","P03","UNKNOWN","UNSET","0","0","12","6","36","0.8878","1","0.1661","-90.6394","-0.00185357693905492","-0.1660896572714","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.6994","0.88811","2.94846","-0.01021","1","-0.00046","-0.00033","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.01021","0.00558","0.00815","0.00893","0.01579","0.01836","0.01914","7","8","3","3","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11110","187","2348","182","82","-100","47","11110","187","OK","NA","OK","OK","OK","-182","-82","100","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44767","44767","14800","14800","3344","3344","0","0","278","1.5271","0.00858","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.108334348200375","0.112652404679172","0.32089","1","7924","OK","VALID","7926",,,,"403.54",,,,"7926",,,,"73462",,,,,,"2.67",,,"2.67","2.67",,,"2.67","0",,,,,"OK"
