Group,n,mean,sample_sd,cv_pct,median,mad,robust_sigma,min,max,range,repeatability_limit_2_77sd,slope_deg_per_run,slope_pct_of_mean_per_run,trend_r2,trend_residual_sd,slope_ci95_low,slope_ci95_high
Remount01,4.0,3.4052045,0.00742276576935227,0.2179829660554093,3.404197,0.005080999999999891,0.007533090599999838,3.3983240000000006,3.4141000000000004,0.01577599999999979,0.02056106118110579,0.004151000000000104,0.12190163615724413,0.521221958511048,0.006290403405187866,-0.007954001334882584,0.016256001334882794
Remount02,4.0,3.7575035,0.012347590034766692,0.3286115378140484,3.7618910000000003,0.0037209999999998633,0.005516754599999797,3.7395899999999997,3.766642,0.027052000000000298,0.03420282439630373,0.005677000000000154,0.15108435694072286,0.3523076997714619,0.012170605860022056,-0.01774362832733335,0.029097628327333657
Remount03,5.0,3.8718656000000005,0.04017446535798589,1.0375996872925002,3.857574,0.01584600000000025,0.023493279600000368,3.832612,3.9388300000000003,0.10621800000000015,0.11128326904162092,-0.010585800000000001,-0.2734030850657626,0.1735749967999748,0.04217170872674394,-0.05302052319295139,0.03184892319295139
ALL,13.0,3.693089230769231,0.20716154085244437,5.609437733766721,3.764582,0.09299200000000019,0.13786993920000026,3.3983240000000006,3.9388300000000003,0.5405059999999997,0.5738374681612709,0.047098384615384625,1.2753113091062394,0.7839419421998888,0.10057467710629234,0.03068972917505776,0.06350704005571149
