motor_id,jig_a,jig_b,analysis_points,runs_a,runs_b,zero_shift_correlation,best_shift_deg,best_shift_points,best_shift_correlation,second_shift_deg,second_shift_correlation,correlation_margin,shifts_within_0_001_of_best,centered_rmse_zero_shift_deg,centered_rmse_aligned_deg,top5_mean_a_deg,top5_mean_b_deg,top5_delta_b_minus_a_deg,bottom5_mean_a_deg,bottom5_mean_b_deg,bottom5_delta_b_minus_a_deg,robust_nl_a_deg,robust_nl_b_deg,robust_nl_delta_b_minus_a_deg,top5_mean_distance_aligned_deg,top5_max_distance_aligned_deg,bottom5_mean_distance_aligned_deg,bottom5_max_distance_aligned_deg
P03,v5-4,v5-4a,360,3,3,0.9679457047253593,0.0,0,0.9679457047253593,320.0,0.8888788325050652,0.07906687222029418,1,0.03107074496299071,0.03107074496299071,0.10601133333333333,0.10806733333333333,0.0020560000000000023,-0.4563433333333333,-0.42590799999999995,0.03043533333333337,0.5623546666666667,0.5339753333333332,-0.028379333333333423,31.6,50.0,8.2,40.0
