motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P08,JIG7,9,1,geometric,0.21703096012042267,0.008367768943510129
P08,JIG7,9,2,geometric,0.11613428565147989,0.015430987264710929
P08,JIG7,9,3,motor,0.031028869422865757,0.004428434560719968
P08,JIG7,9,4,geometric,0.02900463702903851,0.002368947012041964
P08,JIG7,9,6,motor,0.01926111206797092,0.0024889703195984923
P08,JIG7,9,8,geometric,0.004544692559539114,0.0019655219415446
P08,JIG7,9,9,motor,0.43049768012920986,0.0020646645479840777
P08,JIG7,9,12,motor,0.06012107557741962,0.0015572601365214502
P08,JIG7,9,18,motor,0.04076611453176446,0.002930475152848987
P08,JIG7,9,27,motor,0.10324003326606838,0.0012519341676448606
P08,JIG7,9,36,motor,0.8883463648290915,0.003204144145010023
P08,JIG7,9,45,motor,0.12824613890208048,0.0007722094120391906
P08,JIG7,9,72,motor,0.178421997953021,0.0013048528885025285
P08,JIG7,9,108,motor,0.09423955270189001,0.0015760398913720322
P08,JIG8,10,1,geometric,0.14547485707224306,0.001981384863584651
P08,JIG8,10,2,geometric,0.14389564144008196,0.004434621676370013
P08,JIG8,10,3,motor,0.07544370663936868,0.003547003000618612
P08,JIG8,10,4,geometric,0.05427140424258042,0.0021612086900848846
P08,JIG8,10,6,motor,0.012213455157871434,0.0022339856552372186
P08,JIG8,10,8,geometric,0.010160557055850424,0.0033662051011162466
P08,JIG8,10,9,motor,0.43305493708214193,0.0027111605274685356
P08,JIG8,10,12,motor,0.05309447108290379,0.005061865845327675
P08,JIG8,10,18,motor,0.04469079437792457,0.001922346190959256
P08,JIG8,10,27,motor,0.10491905140617197,0.002118943658281529
P08,JIG8,10,36,motor,0.8878412789749579,0.003989227483310452
P08,JIG8,10,45,motor,0.12759083582565528,0.0006945459105409125
P08,JIG8,10,72,motor,0.18324007040157916,0.0019535423438438995
P08,JIG8,10,108,motor,0.0957664818662292,0.0019783033433860755
