motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P08,JIG7,9,TOP,1,174,174.0,1.8569374084472656,0.0242535658645082,9,1.0
P08,JIG7,9,TOP,2,294,294.0,1.8509387969970703,0.02365791796166272,9,1.0
P08,JIG7,9,TOP,3,254,254.0,1.7972946166992188,0.03223128065810841,9,1.0
P08,JIG7,9,TOP,4,134,134.0,1.7755508422851562,0.012623167530693365,9,1.0
P08,JIG7,9,TOP,5,334,334.0,1.7550277709960938,0.026093591963310087,6,0.6666666666666666
P08,JIG7,9,BOTTOM,1,37,37.0,-1.2117767333984375,0.045081272610446275,9,1.0
P08,JIG7,9,BOTTOM,2,36,36.0,-1.2055683135986328,0.04256078164097026,9,1.0
P08,JIG7,9,BOTTOM,3,27,27.0,-1.1729717254638672,0.029076672088140743,9,1.0
P08,JIG7,9,BOTTOM,4,67,67.0,-1.1661720275878906,0.04590963990385991,9,1.0
P08,JIG7,9,BOTTOM,5,66,66.0,-1.0387325286865234,0.038874064439261516,5,0.5555555555555556
P08,JIG8,10,TOP,1,134,134.0,2.0161800384521484,0.0242849722020862,10,1.0
P08,JIG8,10,TOP,2,254,254.0,1.8579511642456055,0.030450534042646173,10,1.0
P08,JIG8,10,TOP,3,133,133.0,1.8320646286010742,0.027574842858606504,10,1.0
P08,JIG8,10,TOP,4,124,124.0,1.8282966613769531,0.03341015332613176,10,1.0
P08,JIG8,10,TOP,5,214,214.0,1.8237218856811523,0.021100522375347073,10,1.0
P08,JIG8,10,BOTTOM,1,27,27.0,-1.1298408508300781,0.031318184805946454,10,1.0
P08,JIG8,10,BOTTOM,2,67,67.0,-1.100306510925293,0.04437095639279223,10,1.0
P08,JIG8,10,BOTTOM,3,347,347.0,-1.0500783920288086,0.015773712363350678,10,1.0
P08,JIG8,10,BOTTOM,4,26,26.0,-0.9890871047973633,0.03225082456465753,10,1.0
P08,JIG8,10,BOTTOM,5,37,37.0,-0.9556474685668945,0.03768325540975707,7,0.7
