"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"405","ALIGN_RAMP","51500","-7","-38.4521484375","-3","-3000","-9000000","48600","11814","11814","0","2935","1329","2049"
"406","ALIGN_RAMP","51503","-4","-21.97265625","3","3000","6000000","48720","11815","11815","0","2935","1329","1959"
"407","ALIGN_RAMP","51502","-5","-27.4658203125","-1","-1000","-4000000","48840","11816","11816","0","2935","1329","1869"
"408","ALIGN_RAMP","51500","-7","-38.4521484375","-2","-2000","-1000000","48960","11817","11817","0","2935","1329","1779"
"409","ALIGN_RAMP","51504","-3","-16.4794921875","4","4000","6000000","49080","11818","11818","0","2935","1329","1689"
"410","ALIGN_RAMP","51499","-8","-43.9453125","-5","-5000","-9000000","49200","11819","11819","0","2935","1329","1599"
"411","ALIGN_RAMP","51501","-6","-32.958984375","2","2000","7000000","49320","11820","11820","0","2935","1329","1509"
"412","ALIGN_RAMP","51504","-3","-16.4794921875","3","3000","1000000","49440","11821","11821","0","2935","1329","1419"
"413","ALIGN_RAMP","51502","-5","-27.4658203125","-2","-2000","-5000000","49560","11822","11822","0","2935","1329","1329"
"414","ALIGN_RAMP","51500","-7","-38.4521484375","-2","-2000","0","49680","11823","11823","0","2935","1329","1239"
"415","ALIGN_RAMP","51499","-8","-43.9453125","-1","-1000","1000000","49800","11824","11824","0","2935","1329","1149"
"416","ALIGN_RAMP","51499","-8","-43.9453125","0","0","1000000","49920","11825","11825","0","2935","1329","1059"
"417","ALIGN_RAMP","51499","-8","-43.9453125","0","0","0","50040","11826","11826","0","2935","1329","969"
"418","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","1000000","50160","11827","11827","0","2935","1329","879"
"419","ALIGN_RAMP","51501","-6","-32.958984375","1","1000","0","50280","11828","11828","0","2935","1329","789"
"420","ALIGN_RAMP","51499","-8","-43.9453125","-2","-2000","-3000000","50400","11829","11829","0","2935","1329","699"
"421","ALIGN_RAMP","51498","-9","-49.4384765625","-1","-1000","1000000","50520","11830","11830","0","2935","1329","609"
"422","ALIGN_RAMP","51499","-8","-43.9453125","1","1000","2000000","50640","11831","11831","0","2935","1329","519"
"423","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","0","50760","11832","11832","0","2935","1329","429"
"424","ALIGN_RAMP","51500","-7","-38.4521484375","0","0","-1000000","50880","11833","11833","0","2935","1329","339"
"425","ALIGN_RAMP","51504","-3","-16.4794921875","4","4000","4000000","51000","11834","11834","0","2935","1329","249"
"426","ALIGN_RAMP","51500","-7","-38.4521484375","-4","-4000","-8000000","51120","11835","11835","0","2935","1329","159"
"427","ALIGN_RAMP","51504","-3","-16.4794921875","4","4000","8000000","51240","11836","11836","0","2935","1329","69"
"428","ALIGN_RAMP","51501","-6","-32.958984375","-3","-3000","-7000000","51360","11837","11837","0","2935","1329","2134"
"429","ALIGN_RAMP","51502","-5","-27.4658203125","1","1000","4000000","51480","11838","11838","0","2935","1329","2044"
"430","ALIGN_RAMP","51499","-8","-43.9453125","-3","-3000","-4000000","51600","11839","11839","0","2935","1329","1954"
"431","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","4000000","51720","11840","11840","0","2935","1329","1864"
"432","ALIGN_RAMP","51502","-5","-27.4658203125","2","2000","1000000","51840","11841","11841","0","2935","1329","1774"
"433","ALIGN_RAMP","51501","-6","-32.958984375","-1","-1000","-3000000","51960","11842","11842","0","2935","1329","1684"
"434","ALIGN_RAMP","51498","-9","-49.4384765625","-3","-3000","-2000000","52080","11843","11843","0","2935","1329","1594"
"435","ALIGN_RAMP","51501","-6","-32.958984375","3","3000","6000000","52200","11844","11844","0","2935","1329","1504"
"436","ALIGN_RAMP","51501","-6","-32.958984375","0","0","-3000000","52320","11845","11845","0","2935","1329","1414"
"437","ALIGN_RAMP","51502","-5","-27.4658203125","1","1000","1000000","52440","11846","11846","0","2935","1329","1324"
"438","ALIGN_RAMP","51502","-5","-27.4658203125","0","0","-1000000","52560","11847","11847","0","2935","1329","1234"
"439","ALIGN_RAMP","51501","-6","-32.958984375","-1","-1000","-1000000","52680","11848","11848","0","2935","1329","1144"
"440","ALIGN_RAMP","51500","-7","-38.4521484375","-1","-1000","0","52800","11849","11849","0","2935","1329","1054"
"441","ALIGN_RAMP","51504","-3","-16.4794921875","4","4000","5000000","52920","11850","11850","0","2935","1329","964"
"442","ALIGN_RAMP","51503","-4","-21.97265625","-1","-1000","-5000000","53040","11851","11851","0","2935","1329","874"
"443","ALIGN_RAMP","51501","-6","-32.958984375","-2","-2000","-1000000","53160","11852","11852","0","2935","1329","784"
"444","ALIGN_RAMP","51499","-8","-43.9453125","-2","-2000","0","53280","11853","11853","0","2935","1329","694"
"445","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","3000000","53400","11854","11854","0","2935","1329","604"
"446","ALIGN_RAMP","51502","-5","-27.4658203125","2","2000","1000000","53520","11855","11855","0","2935","1329","514"
"447","ALIGN_RAMP","51500","-7","-38.4521484375","-2","-2000","-4000000","53640","11856","11856","0","2935","1329","424"
"448","ALIGN_RAMP","51502","-5","-27.4658203125","2","2000","4000000","53760","11857","11857","0","2935","1329","334"
"449","ALIGN_RAMP","51501","-6","-32.958984375","-1","-1000","-3000000","53880","11858","11858","0","2935","1329","244"
"450","ALIGN_RAMP","51499","-8","-43.9453125","-2","-2000","-1000000","54000","11859","11859","0","2935","1329","154"
"451","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","3000000","54120","11860","11860","0","2935","1329","64"
"452","ALIGN_RAMP","51502","-5","-27.4658203125","2","2000","1000000","54240","11861","11861","0","2935","1329","2129"
"453","ALIGN_RAMP","51504","-3","-16.4794921875","2","2000","0","54360","11862","11862","0","2935","1329","2039"
"454","ALIGN_RAMP","51499","-8","-43.9453125","-5","-5000","-7000000","54480","11863","11863","0","2935","1329","1949"
"455","ALIGN_RAMP","51503","-4","-21.97265625","4","4000","9000000","54600","11864","11864","0","2935","1329","1859"
"456","ALIGN_RAMP","51500","-7","-38.4521484375","-3","-3000","-7000000","54720","11865","11865","0","2935","1329","1769"
"457","ALIGN_RAMP","51498","-9","-49.4384765625","-2","-2000","1000000","54840","11866","11866","0","2935","1329","1679"
"458","ALIGN_RAMP","51499","-8","-43.9453125","1","1000","3000000","54960","11867","11867","0","2935","1329","1589"
"459","ALIGN_RAMP","51504","-3","-16.4794921875","5","5000","4000000","55080","11868","11868","0","2935","1329","1499"
"460","ALIGN_RAMP","51504","-3","-16.4794921875","0","0","-5000000","55200","11869","11869","0","2935","1329","1409"
"461","ALIGN_RAMP","51498","-9","-49.4384765625","-6","-6000","-6000000","55320","11870","11870","0","2935","1329","1319"
"462","ALIGN_RAMP","51503","-4","-21.97265625","5","5000","11000000","55440","11871","11871","0","2935","1329","1229"
"463","ALIGN_RAMP","51501","-6","-32.958984375","-2","-2000","-7000000","55560","11872","11872","0","2935","1329","1139"
"464","ALIGN_RAMP","51500","-7","-38.4521484375","-1","-1000","1000000","55680","11873","11873","0","2935","1329","1049"
"465","ALIGN_RAMP","51503","-4","-21.97265625","3","3000","4000000","55800","11874","11874","0","2935","1329","959"
"466","ALIGN_RAMP","51505","-2","-10.986328125","2","2000","-1000000","55920","11875","11875","0","2935","1329","869"
"467","ALIGN_RAMP","51499","-8","-43.9453125","-6","-6000","-8000000","56040","11876","11876","0","2935","1329","779"
"468","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","7000000","56160","11877","11877","0","2935","1329","689"
"469","ALIGN_RAMP","51500","-7","-38.4521484375","0","0","-1000000","56280","11878","11878","0","2935","1329","599"
"470","ALIGN_RAMP","51498","-9","-49.4384765625","-2","-2000","-2000000","56400","11879","11879","0","2935","1329","509"
"471","ALIGN_RAMP","51502","-5","-27.4658203125","4","4000","6000000","56520","11880","11880","0","2935","1329","419"
"472","ALIGN_RAMP","51500","-7","-38.4521484375","-2","-2000","-6000000","56640","11881","11881","0","2935","1329","329"
"473","ALIGN_RAMP","51503","-4","-21.97265625","3","3000","5000000","56760","11882","11882","0","2935","1329","239"
"474","ALIGN_RAMP","51502","-5","-27.4658203125","-1","-1000","-4000000","56880","11883","11883","0","2935","1329","149"
"475","ALIGN_RAMP","51503","-4","-21.97265625","1","1000","2000000","57000","11884","11884","0","2935","1329","59"
"476","ALIGN_RAMP","51500","-7","-38.4521484375","-3","-3000","-4000000","57120","11885","11885","0","2935","1329","2124"
"477","ALIGN_RAMP","51502","-5","-27.4658203125","2","2000","5000000","57240","11886","11886","0","2935","1329","2034"
"478","ALIGN_RAMP","51501","-6","-32.958984375","-1","-1000","-3000000","57360","11887","11887","0","2935","1329","1944"
"479","ALIGN_RAMP","51501","-6","-32.958984375","0","0","1000000","57480","11888","11888","0","2935","1329","1854"
"480","ALIGN_RAMP","51504","-3","-16.4794921875","3","3000","3000000","57600","11889","11889","0","2935","1329","1764"
"481","ALIGN_RAMP","51501","-6","-32.958984375","-3","-3000","-6000000","57720","11890","11890","0","2935","1329","1674"
