Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,10,0.3552794670398009,1.9209441144688897,0.7467088111405401,0.5575740486349245,0.009352447344193528,0.11189073736532665,0.09725942667535764,0.6132995074042442
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,10,3.6910754978245515,0.36811587960061365,0.356174051182648,0.12685995473587208,0.01313853458113647,3.4236362202768253,-4.203829626133809,11.58598062178291
ALL,A36_Deg,NL_RobustP2P_Deg,10,-0.53137760439792,3.5210692118061004,-0.05640717559330575,0.0031817694584141964,0.014038249637196874,3.3253080578780727,-8.199537985864756,7.136782777068916
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,10,0.30506386623922405,3.125898239875479,0.2594944180493429,0.06733735299876509,0.013578983695298205,0.40140247698945253,-0.6205702456984534,1.2306979781769016
ALL,ApproachReturnErrorDeg,NL_RobustP2P_Deg,10,-0.2759684769128495,3.1242334610778455,-0.2698055886627393,0.07279505567364741,0.013539195036173466,0.34821815598580497,-1.0789595446161158,0.5270225907904167
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,10,0.0006936063268892887,3.085273799999999,0.13155859014581067,0.01730766264115513,0.013938426837262341,0.0018478113339285048,-0.0035674466091498436,0.0049546592629284205
P06_R2,ShadowP2P_Deg,NL_RobustP2P_Deg,10,0.3552794670398009,1.9209441144688897,0.7467088111405401,0.5575740486349245,0.009352447344193528,0.11189073736532665,0.09725942667535764,0.6132995074042442
P06_R2,RMS_AC_Deg,NL_RobustP2P_Deg,10,3.6910754978245515,0.36811587960061365,0.356174051182648,0.12685995473587208,0.01313853458113647,3.4236362202768253,-4.203829626133809,11.58598062178291
P06_R2,A36_Deg,NL_RobustP2P_Deg,10,-0.53137760439792,3.5210692118061004,-0.05640717559330575,0.0031817694584141964,0.014038249637196874,3.3253080578780727,-8.199537985864756,7.136782777068916
P06_R2,ClosureErrorDeg,NL_RobustP2P_Deg,10,0.30506386623922405,3.125898239875479,0.2594944180493429,0.06733735299876509,0.013578983695298205,0.40140247698945253,-0.6205702456984534,1.2306979781769016
P06_R2,ApproachReturnErrorDeg,NL_RobustP2P_Deg,10,-0.2759684769128495,3.1242334610778455,-0.2698055886627393,0.07279505567364741,0.013539195036173466,0.34821815598580497,-1.0789595446161158,0.5270225907904167
P06_R2,AnalysisStartRawCentered,NL_RobustP2P_Deg,10,0.0006936063268892887,3.085273799999999,0.13155859014581067,0.01730766264115513,0.013938426837262341,0.0018478113339285048,-0.0035674466091498436,0.0049546592629284205
