SequentialRun,Leg,SourceFile,TestID,SweepID,RunOrder,RunRole,EligibleForStatistics,BuildID,ApproachProtocol,PreconditionProtocol,A36_Deg,A36_RecomputeDelta_Deg,AnalysisStartRaw,AnalysisStartRawCentered,ClosureErrorDeg,FirmwareNL_Deg,FirmwareShadowA36_Deg,FirmwareShadowRMS_AC_Deg,MeanDC_Deg,NL_MinusFirmwareRounded_Deg,NL_RobustP2P_Deg,RMS_AC_Deg,RMS_RecomputeDelta_Deg,RawP2P_Deg,ShadowP2P_Deg,SystemINL_Deg
1,V5.5,S2-P08-JIG8-remount01-test-1-v5-5.txt,2,2,1,OFFICIAL,1,Aug  6 2026 13:40:02,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09801839387906819,-0.0006116061209318069,15148.0,-125.39999999999964,0.13218,0.23,0.09863,0.08122,0.0027621666666666667,-0.0044319999999999915,0.22556800000000002,0.08085341103417414,-0.00036658896582586475,0.25959,0.25929,0.129795
2,V5.5,S2-P08-JIG8-remount01-test-1-v5-5.txt,3,3,2,OFFICIAL,1,Aug  6 2026 13:40:02,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09619616734658176,-0.0007538326534182321,15151.0,-122.39999999999964,0.10008,0.23,0.09695,0.08083,0.0026210555555555553,-0.0050020000000000064,0.224998,0.0804975231571839,-0.0003324768428160929,0.25173999999999996,0.24719,0.12586999999999998
3,V5.5,S2-P08-JIG8-remount01-test-1-v5-5.txt,4,4,3,OFFICIAL,1,Aug  6 2026 13:40:02,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09920544125258174,-0.0006345587474182596,15148.0,-125.39999999999964,0.07158,0.23,0.09984,0.0821,-0.00024105555555555555,0.0012979999999999936,0.231298,0.081726905280107,-0.0003730947198930107,0.27731,0.26736,0.138655
4,V5.6,S2-P08-JIG8-remount01-test-1-v5-6.txt,2,2,1,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09853181490097267,8.181490097267097e-05,15455.0,181.60000000000036,0.0945,0.24,0.09845,0.08129,-0.0011310833333333335,0.003267999999999993,0.24326799999999998,0.0814095425589637,0.00011954255896369503,0.34639,0.35233,0.173195
5,V5.6,S2-P08-JIG8-remount01-test-1-v5-6.txt,3,3,2,OFFICIAL,1,Aug 10 2026 09:40:35,SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1,ONE_FULL_SWEEP_120S_V1_FAST3,0.09921989495123121,-0.0005301050487687975,15465.0,191.60000000000036,0.03828,0.24,0.09975,0.08208,-0.0004264722222222224,0.0023219999999999907,0.24232199999999998,0.0816947907767367,-0.0003852092232632942,0.3488,0.34624,0.1744
