"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"0","ALIGN_RAMP","11586","1","5.4931640625","1","1000","1000000","0","198333","198333","0","2897","1336","1231"
"1","ALIGN_RAMP","11585","0","0","-1","-1000","-2000000","140","198334","198334","0","2902","1336","486"
"2","ALIGN_RAMP","11585","0","0","0","0","1000000","280","198335","198335","0","2902","1336","396"
"3","ALIGN_RAMP","11584","-1","-5.4931640625","-1","-1000","-1000000","420","198336","198336","0","2902","1336","306"
"4","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","1000000","560","198337","198337","0","2902","1336","216"
"5","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","0","700","198338","198338","0","2902","1336","126"
"6","ALIGN_RAMP","11581","-4","-21.97265625","-3","-3000","-3000000","840","198339","198339","0","2902","1336","36"
"7","ALIGN_RAMP","11584","-1","-5.4931640625","3","3000","6000000","980","198340","198340","0","2902","1336","2101"
"8","ALIGN_RAMP","11580","-5","-27.4658203125","-4","-4000","-7000000","1120","198341","198341","0","2902","1336","2011"
"9","ALIGN_RAMP","11582","-3","-16.4794921875","2","2000","6000000","1260","198342","198342","0","2902","1336","1921"
"10","ALIGN_RAMP","11581","-4","-21.97265625","-1","-1000","-3000000","1400","198343","198343","0","2902","1336","1831"
"11","ALIGN_RAMP","11582","-3","-16.4794921875","1","1000","2000000","1540","198344","198344","0","2902","1336","1741"
"12","ALIGN_RAMP","11587","2","10.986328125","5","5000","4000000","1680","198345","198345","0","2902","1336","1651"
"13","ALIGN_RAMP","11584","-1","-5.4931640625","-3","-3000","-8000000","1820","198346","198346","0","2902","1336","1561"
"14","ALIGN_RAMP","11585","0","0","1","1000","4000000","1960","198347","198347","0","2902","1336","1471"
"15","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-3000000","2100","198348","198348","0","2902","1336","1381"
"16","ALIGN_RAMP","11584","-1","-5.4931640625","1","1000","3000000","2240","198349","198349","0","2902","1336","1291"
"17","ALIGN_RAMP","11586","1","5.4931640625","2","2000","1000000","2380","198350","198350","0","2902","1336","1201"
"18","ALIGN_RAMP","11585","0","0","-1","-1000","-3000000","2520","198351","198351","0","2902","1336","1111"
"19","ALIGN_RAMP","11584","-1","-5.4931640625","-1","-1000","0","2660","198352","198352","0","2902","1336","1021"
"20","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","1000000","2800","198353","198353","0","2902","1336","931"
"21","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","0","2940","198354","198354","0","2902","1336","841"
"22","ALIGN_RAMP","11582","-3","-16.4794921875","-2","-2000","-2000000","3080","198355","198355","0","2902","1336","751"
"23","ALIGN_RAMP","11584","-1","-5.4931640625","2","2000","4000000","3220","198356","198356","0","2902","1336","661"
"24","ALIGN_RAMP","11585","0","0","1","1000","-1000000","3360","198357","198357","0","2902","1336","571"
"25","ALIGN_RAMP","11586","1","5.4931640625","1","1000","0","3500","198358","198358","0","2902","1336","481"
"26","ALIGN_RAMP","11584","-1","-5.4931640625","-2","-2000","-3000000","3640","198359","198359","0","2902","1336","391"
"27","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","2000000","3780","198360","198360","0","2902","1336","301"
"28","ALIGN_RAMP","11586","1","5.4931640625","2","2000","2000000","3920","198361","198361","0","2902","1336","211"
"29","ALIGN_RAMP","11584","-1","-5.4931640625","-2","-2000","-4000000","4060","198362","198362","0","2902","1336","121"
"30","ALIGN_RAMP","11586","1","5.4931640625","2","2000","4000000","4200","198363","198363","0","2902","1336","31"
"31","ALIGN_RAMP","11580","-5","-27.4658203125","-6","-6000","-8000000","4340","198364","198364","0","2902","1336","2096"
"32","ALIGN_RAMP","11587","2","10.986328125","7","7000","13000000","4480","198365","198365","0","2902","1336","2006"
"33","ALIGN_RAMP","11584","-1","-5.4931640625","-3","-3000","-10000000","4620","198366","198366","0","2902","1336","1916"
"34","ALIGN_RAMP","11585","0","0","1","1000","4000000","4760","198367","198367","0","2902","1336","1826"
"35","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-3000000","4900","198368","198368","0","2902","1336","1736"
"36","ALIGN_RAMP","11587","2","10.986328125","4","4000","6000000","5040","198369","198369","0","2902","1336","1646"
"37","ALIGN_RAMP","11587","2","10.986328125","0","0","-4000000","5180","198370","198370","0","2902","1336","1556"
"38","ALIGN_RAMP","11584","-1","-5.4931640625","-3","-3000","-3000000","5320","198371","198371","0","2902","1336","1466"
"39","ALIGN_RAMP","11581","-4","-21.97265625","-3","-3000","0","5460","198372","198372","0","2902","1336","1376"
"40","ALIGN_RAMP","11584","-1","-5.4931640625","3","3000","6000000","5600","198373","198373","0","2902","1336","1286"
"41","ALIGN_RAMP","11586","1","5.4931640625","2","2000","-1000000","5740","198374","198374","0","2902","1336","1196"
"42","ALIGN_RAMP","11585","0","0","-1","-1000","-3000000","5880","198375","198375","0","2902","1336","1106"
"43","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-1000000","6020","198376","198376","0","2902","1336","1016"
"44","ALIGN_RAMP","11584","-1","-5.4931640625","1","1000","3000000","6160","198377","198377","0","2902","1336","926"
"45","ALIGN_RAMP","11586","1","5.4931640625","2","2000","1000000","6300","198378","198378","0","2902","1336","836"
"46","ALIGN_RAMP","11582","-3","-16.4794921875","-4","-4000","-6000000","6440","198379","198379","0","2902","1336","746"
"47","ALIGN_RAMP","11584","-1","-5.4931640625","2","2000","6000000","6580","198380","198380","0","2902","1336","656"
"48","ALIGN_RAMP","11582","-3","-16.4794921875","-2","-2000","-4000000","6720","198381","198381","0","2902","1336","566"
"49","ALIGN_RAMP","11583","-2","-10.986328125","1","1000","3000000","6860","198382","198382","0","2902","1336","476"
"50","ALIGN_RAMP","11584","-1","-5.4931640625","1","1000","0","7000","198383","198383","0","2902","1336","386"
"51","ALIGN_RAMP","11585","0","0","1","1000","0","7140","198384","198384","0","2902","1336","296"
"52","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-3000000","7280","198385","198385","0","2902","1336","206"
"53","ALIGN_RAMP","11583","-2","-10.986328125","0","0","2000000","7420","198386","198386","0","2902","1336","116"
"54","ALIGN_RAMP","11584","-1","-5.4931640625","1","1000","1000000","7560","198387","198387","0","2902","1336","26"
"55","ALIGN_RAMP","11583","-2","-10.986328125","-1","-1000","-2000000","7700","198388","198388","0","2902","1336","2091"
"56","ALIGN_RAMP","11586","1","5.4931640625","3","3000","4000000","7840","198389","198389","0","2902","1336","2001"
"57","ALIGN_RAMP","11583","-2","-10.986328125","-3","-3000","-6000000","7980","198390","198390","0","2902","1336","1911"
"58","ALIGN_RAMP","11585","0","0","2","2000","5000000","8120","198391","198391","0","2902","1336","1821"
"59","ALIGN_RAMP","11581","-4","-21.97265625","-4","-4000","-6000000","8260","198392","198392","0","2902","1336","1731"
"60","ALIGN_RAMP","11583","-2","-10.986328125","2","2000","6000000","8400","198393","198393","0","2902","1336","1641"
"61","ALIGN_RAMP","11585","0","0","2","2000","0","8540","198394","198394","0","2902","1336","1551"
"62","ALIGN_RAMP","11584","-1","-5.4931640625","-1","-1000","-3000000","8680","198395","198395","0","2902","1336","1461"
"63","ALIGN_RAMP","11585","0","0","1","1000","2000000","8820","198396","198396","0","2902","1336","1371"
"64","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-3000000","8960","198397","198397","0","2902","1336","1281"
"65","ALIGN_RAMP","11582","-3","-16.4794921875","-1","-1000","1000000","9100","198398","198398","0","2902","1336","1191"
"66","ALIGN_RAMP","11587","2","10.986328125","5","5000","6000000","9240","198399","198399","0","2902","1336","1101"
"67","ALIGN_RAMP","11585","0","0","-2","-2000","-7000000","9380","198400","198400","0","2902","1336","1011"
"68","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","0","9520","198401","198401","0","2902","1336","921"
"69","ALIGN_RAMP","11582","-3","-16.4794921875","-1","-1000","1000000","9660","198402","198402","0","2902","1336","831"
"70","ALIGN_RAMP","11585","0","0","3","3000","4000000","9800","198403","198403","0","2902","1336","741"
"71","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-5000000","9940","198404","198404","0","2902","1336","651"
"72","ALIGN_RAMP","11585","0","0","2","2000","4000000","10080","198405","198405","0","2902","1336","561"
"73","ALIGN_RAMP","11583","-2","-10.986328125","-2","-2000","-4000000","10220","198406","198406","0","2902","1336","471"
"74","ALIGN_RAMP","11584","-1","-5.4931640625","1","1000","3000000","10360","198407","198407","0","2902","1336","381"
"75","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","-1000000","10500","198408","198408","0","2902","1336","291"
"76","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","0","10640","198409","198409","0","2902","1336","201"
"77","ALIGN_RAMP","11581","-4","-21.97265625","-3","-3000","-3000000","10780","198410","198410","0","2902","1336","111"
"78","ALIGN_RAMP","11585","0","0","4","4000","7000000","10920","198411","198411","0","2902","1336","21"
"79","ALIGN_RAMP","11585","0","0","0","0","-4000000","11060","198412","198412","0","2902","1336","2086"
"80","ALIGN_RAMP","11585","0","0","0","0","0","11200","198413","198413","0","2902","1336","1996"
"81","ALIGN_RAMP","11581","-4","-21.97265625","-4","-4000","-4000000","11340","198414","198414","0","2902","1336","1906"
"82","ALIGN_RAMP","11584","-1","-5.4931640625","3","3000","7000000","11480","198415","198415","0","2902","1336","1816"
"83","ALIGN_RAMP","11587","2","10.986328125","3","3000","0","11620","198416","198416","0","2902","1336","1726"
"84","ALIGN_RAMP","11584","-1","-5.4931640625","-3","-3000","-6000000","11760","198417","198417","0","2902","1336","1636"
"85","ALIGN_RAMP","11587","2","10.986328125","3","3000","6000000","11900","198418","198418","0","2902","1336","1546"
"86","ALIGN_RAMP","11582","-3","-16.4794921875","-5","-5000","-8000000","12040","198419","198419","0","2902","1336","1456"
"87","ALIGN_RAMP","11587","2","10.986328125","5","5000","10000000","12180","198420","198420","0","2902","1336","1366"
"88","ALIGN_RAMP","11586","1","5.4931640625","-1","-1000","-6000000","12320","198421","198421","0","2902","1336","1276"
"89","ALIGN_RAMP","11583","-2","-10.986328125","-3","-3000","-2000000","12460","198422","198422","0","2902","1336","1186"
"90","ALIGN_RAMP","11585","0","0","2","2000","5000000","12600","198423","198423","0","2902","1336","1096"
"91","ALIGN_RAMP","11584","-1","-5.4931640625","-1","-1000","-3000000","12740","198424","198424","0","2902","1336","1006"
"92","ALIGN_RAMP","11584","-1","-5.4931640625","0","0","1000000","12880","198425","198425","0","2902","1336","916"
