"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"150","ALIGN_RAMP","49673","-1","-5.4931640625","2","2000","3000000","21000","278178","278178","0","2902","1336","1451"
"151","ALIGN_RAMP","49673","-1","-5.4931640625","0","0","-2000000","21140","278179","278179","0","2902","1336","1361"
"152","ALIGN_RAMP","49673","-1","-5.4931640625","0","0","0","21280","278180","278180","0","2902","1336","1271"
"153","ALIGN_RAMP","49674","0","0","1","1000","1000000","21420","278181","278181","0","2902","1336","1181"
"154","ALIGN_RAMP","49675","1","5.4931640625","1","1000","0","21560","278182","278182","0","2902","1336","1091"
"155","ALIGN_RAMP","49676","2","10.986328125","1","1000","0","21700","278183","278183","0","2902","1336","1001"
"156","ALIGN_RAMP","49675","1","5.4931640625","-1","-1000","-2000000","21840","278184","278184","0","2902","1336","911"
"157","ALIGN_RAMP","49671","-3","-16.4794921875","-4","-4000","-3000000","21980","278185","278185","0","2902","1336","821"
"158","ALIGN_RAMP","49670","-4","-21.97265625","-1","-1000","3000000","22120","278186","278186","0","2902","1336","731"
"159","ALIGN_RAMP","49671","-3","-16.4794921875","1","1000","2000000","22260","278187","278187","0","2902","1336","641"
"160","ALIGN_RAMP","49675","1","5.4931640625","4","4000","3000000","22400","278188","278188","0","2902","1336","551"
"161","ALIGN_RAMP","49670","-4","-21.97265625","-5","-5000","-9000000","22540","278189","278189","0","2902","1336","461"
"162","ALIGN_RAMP","49674","0","0","4","4000","9000000","22680","278190","278190","0","2902","1336","371"
"163","ALIGN_RAMP","49672","-2","-10.986328125","-2","-2000","-6000000","22820","278191","278191","0","2902","1336","281"
"164","ALIGN_RAMP","49672","-2","-10.986328125","0","0","2000000","22960","278192","278192","0","2902","1336","191"
"165","ALIGN_RAMP","49673","-1","-5.4931640625","1","1000","1000000","23100","278193","278193","0","2902","1336","101"
"166","ALIGN_RAMP","49672","-2","-10.986328125","-1","-1000","-2000000","23240","278194","278194","0","2902","1336","11"
"167","ALIGN_RAMP","49678","4","21.97265625","6","6000","7000000","23380","278195","278195","0","2902","1336","2076"
"168","ALIGN_RAMP","49675","1","5.4931640625","-3","-3000","-9000000","23520","278196","278196","0","2902","1336","1986"
"169","ALIGN_RAMP","49673","-1","-5.4931640625","-2","-2000","1000000","23660","278197","278197","0","2902","1336","1896"
"170","ALIGN_RAMP","49671","-3","-16.4794921875","-2","-2000","0","23800","278198","278198","0","2902","1336","1806"
"171","ALIGN_RAMP","49673","-1","-5.4931640625","2","2000","4000000","23940","278199","278199","0","2902","1336","1716"
"172","ALIGN_RAMP","49673","-1","-5.4931640625","0","0","-2000000","24080","278200","278200","0","2902","1336","1626"
"173","ALIGN_RAMP","49670","-4","-21.97265625","-3","-3000","-3000000","24220","278201","278201","0","2902","1336","1536"
"174","ALIGN_RAMP","49674","0","0","4","4000","7000000","24360","278202","278202","0","2902","1336","1446"
"175","ALIGN_RAMP","49673","-1","-5.4931640625","-1","-1000","-5000000","24500","278203","278203","0","2902","1336","1356"
"176","ALIGN_RAMP","49669","-5","-27.4658203125","-4","-4000","-3000000","24640","278204","278204","0","2902","1336","1266"
"177","ALIGN_RAMP","49677","3","16.4794921875","8","8000","12000000","24780","278205","278205","0","2902","1336","1176"
"178","ALIGN_RAMP","49672","-2","-10.986328125","-5","-5000","-13000000","24920","278206","278206","0","2902","1336","1086"
"179","ALIGN_RAMP","49675","1","5.4931640625","3","3000","8000000","25060","278207","278207","0","2902","1336","996"
"180","ALIGN_RAMP","49675","1","5.4931640625","0","0","-3000000","25200","278208","278208","0","2902","1336","906"
"181","ALIGN_RAMP","49677","3","16.4794921875","2","2000","2000000","25340","278209","278209","0","2902","1336","816"
"182","ALIGN_RAMP","49677","3","16.4794921875","0","0","-2000000","25480","278210","278210","0","2902","1336","726"
"183","ALIGN_RAMP","49675","1","5.4931640625","-2","-2000","-2000000","25620","278211","278211","0","2902","1336","636"
"184","ALIGN_RAMP","49673","-1","-5.4931640625","-2","-2000","0","25760","278212","278212","0","2902","1336","546"
"185","ALIGN_RAMP","49677","3","16.4794921875","4","4000","6000000","25900","278213","278213","0","2902","1336","456"
"186","ALIGN_RAMP","49676","2","10.986328125","-1","-1000","-5000000","26040","278214","278214","0","2902","1336","366"
"187","ALIGN_RAMP","49672","-2","-10.986328125","-4","-4000","-3000000","26180","278215","278215","0","2902","1336","276"
"188","ALIGN_RAMP","49674","0","0","2","2000","6000000","26320","278216","278216","0","2902","1336","186"
"189","ALIGN_RAMP","49671","-3","-16.4794921875","-3","-3000","-5000000","26460","278217","278217","0","2902","1336","96"
"190","ALIGN_RAMP","49675","1","5.4931640625","4","4000","7000000","26600","278218","278218","0","2902","1336","6"
"191","ALIGN_RAMP","49670","-4","-21.97265625","-5","-5000","-9000000","26740","278219","278219","0","2902","1336","2071"
"192","ALIGN_RAMP","49674","0","0","4","4000","9000000","26880","278220","278220","0","2902","1336","1981"
"193","ALIGN_RAMP","49676","2","10.986328125","2","2000","-2000000","27020","278221","278221","0","2902","1336","1891"
"194","ALIGN_RAMP","49673","-1","-5.4931640625","-3","-3000","-5000000","27160","278222","278222","0","2902","1336","1801"
"195","ALIGN_RAMP","49669","-5","-27.4658203125","-4","-4000","-1000000","27300","278223","278223","0","2902","1336","1711"
"196","ALIGN_RAMP","49674","0","0","5","5000","9000000","27440","278224","278224","0","2902","1336","1621"
"197","ALIGN_RAMP","49672","-2","-10.986328125","-2","-2000","-7000000","27580","278225","278225","0","2902","1336","1531"
"198","ALIGN_RAMP","49675","1","5.4931640625","3","3000","5000000","27720","278226","278226","0","2902","1336","1441"
"199","ALIGN_RAMP","49676","2","10.986328125","1","1000","-2000000","27860","278227","278227","0","2902","1336","1351"
"200","ALIGN_RAMP","49673","-1","-5.4931640625","-3","-3000","-4000000","28000","278228","278228","0","2902","1336","1327"
"201","ALIGN_RAMP","49670","-4","-21.97265625","-3","-3000","0","28140","278229","278229","0","2902","1336","1171"
"202","ALIGN_RAMP","49675","1","5.4931640625","5","5000","8000000","28280","278230","278230","0","2902","1336","1081"
"203","ALIGN_RAMP","49674","0","0","-1","-1000","-6000000","28420","278231","278231","0","2902","1336","991"
"204","ALIGN_RAMP","49673","-1","-5.4931640625","-1","-1000","0","28560","278232","278232","0","2902","1336","901"
