motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P05,S2-P05-JIG1-remount01-test-2,3,1,geometric,0.3180900275610809,0.0018790608374495837
P05,S2-P05-JIG1-remount01-test-2,3,2,geometric,0.3453200996814263,0.001078744194882484
P05,S2-P05-JIG1-remount01-test-2,3,3,motor,0.09806602672242404,0.0023842585618216567
P05,S2-P05-JIG1-remount01-test-2,3,4,geometric,0.0418743361553604,0.0006523861652739694
P05,S2-P05-JIG1-remount01-test-2,3,6,motor,0.0176872006551318,0.0014939466284101164
P05,S2-P05-JIG1-remount01-test-2,3,8,geometric,0.02263188548843173,0.0009753086850511926
P05,S2-P05-JIG1-remount01-test-2,3,9,motor,0.2837827370591282,0.0014119286803394011
P05,S2-P05-JIG1-remount01-test-2,3,12,motor,0.009691595631799853,0.0004224164362475689
P05,S2-P05-JIG1-remount01-test-2,3,18,motor,0.10551481962344854,0.0005799485889461854
P05,S2-P05-JIG1-remount01-test-2,3,27,motor,0.06712321085991635,0.0006158662631630677
P05,S2-P05-JIG1-remount01-test-2,3,36,motor,0.8546149612755811,0.0016444265412278573
P05,S2-P05-JIG1-remount01-test-2,3,45,motor,0.07851746538470465,0.0003535247610127916
P05,S2-P05-JIG1-remount01-test-2,3,72,motor,0.1647682274258868,0.0006900490341677666
P05,S2-P05-JIG1-remount01-test-2,3,108,motor,0.09103931750092897,0.001170310129220242
P05,S2-P05-JIG1-remount02,3,1,geometric,0.2756310209450656,0.0018309094203195501
P05,S2-P05-JIG1-remount02,3,2,geometric,0.3312893807590522,0.0023602464619271782
P05,S2-P05-JIG1-remount02,3,3,motor,0.10065310140598648,0.0022091038355852768
P05,S2-P05-JIG1-remount02,3,4,geometric,0.04483311072373485,0.0011703954500170807
P05,S2-P05-JIG1-remount02,3,6,motor,0.017463622704202573,0.0009027853930815682
P05,S2-P05-JIG1-remount02,3,8,geometric,0.019891771157412693,0.0005017285137343974
P05,S2-P05-JIG1-remount02,3,9,motor,0.28540282913163084,0.000911451382261718
P05,S2-P05-JIG1-remount02,3,12,motor,0.029625262947251232,0.0035574698744530314
P05,S2-P05-JIG1-remount02,3,18,motor,0.10708619225669713,0.0010903910241932425
P05,S2-P05-JIG1-remount02,3,27,motor,0.06621357123397172,0.001767069752754715
P05,S2-P05-JIG1-remount02,3,36,motor,0.8553816945868927,0.001281218066636284
P05,S2-P05-JIG1-remount02,3,45,motor,0.07924651634770392,0.0007801901128926336
P05,S2-P05-JIG1-remount02,3,72,motor,0.16292084649917668,0.0013569622350318384
P05,S2-P05-JIG1-remount02,3,108,motor,0.08946802615942394,0.0016710007684515816
P05,S2-P05-JIG1-remount02-test-2,3,1,geometric,0.31565124929498617,0.005572673360551843
P05,S2-P05-JIG1-remount02-test-2,3,2,geometric,0.3541695238005036,0.007426712865976903
P05,S2-P05-JIG1-remount02-test-2,3,3,motor,0.09070297935558135,0.0010835136328161677
P05,S2-P05-JIG1-remount02-test-2,3,4,geometric,0.03977005856204407,0.0021713039529378093
P05,S2-P05-JIG1-remount02-test-2,3,6,motor,0.019106178065617874,0.001721848674628328
P05,S2-P05-JIG1-remount02-test-2,3,8,geometric,0.02313397972332042,0.0020228073735960397
P05,S2-P05-JIG1-remount02-test-2,3,9,motor,0.28374611682369655,0.0016351841135677338
P05,S2-P05-JIG1-remount02-test-2,3,12,motor,0.04454358905384719,0.0013666108386631906
