motor_id,jig_a,jig_b,analysis_points,runs_a,runs_b,zero_shift_correlation,best_shift_deg,best_shift_points,best_shift_correlation,second_shift_deg,second_shift_correlation,correlation_margin,shifts_within_0_001_of_best,centered_rmse_zero_shift_deg,centered_rmse_aligned_deg,top5_mean_a_deg,top5_mean_b_deg,top5_delta_b_minus_a_deg,bottom5_mean_a_deg,bottom5_mean_b_deg,bottom5_delta_b_minus_a_deg,robust_nl_a_deg,robust_nl_b_deg,robust_nl_delta_b_minus_a_deg,top5_mean_distance_aligned_deg,top5_max_distance_aligned_deg,bottom5_mean_distance_aligned_deg,bottom5_max_distance_aligned_deg
P05,S1-P05-JIG4-remount03-test-2,S2-P05-JIG1-remount01-test-2,360,3,3,0.8476537645899302,320.0,320,0.8921327585942794,0.0,0.8476537645899302,0.04447899400434918,1,0.42426493846498586,0.35766528664401115,1.5718133333333333,2.321149333333333,0.7493359999999998,-1.7478073333333335,-0.8711926666666668,0.8766146666666667,3.3196206666666668,3.192342,-0.12727866666666676,15.6,39.0,87.6,159.0
P05,S1-P05-JIG4-remount03-test-2,S2-P05-JIG1-remount02,360,3,3,0.8385911300835946,320.0,320,0.8787882077290349,0.0,0.8385911300835946,0.04019707764544023,1,0.4346341119768266,0.3775012404355331,1.5718133333333333,2.27535,0.7035366666666667,-1.7478073333333335,-0.8691526666666666,0.8786546666666669,3.3196206666666668,3.1445026666666664,-0.17511800000000033,15.6,39.0,87.6,159.0
P05,S1-P05-JIG4-remount03-test-2,S2-P05-JIG1-remount02-test-2,360,3,3,0.8427613236486493,320.0,320,0.8903269058805414,0.0,0.8427613236486493,0.04756558223189211,1,0.43136023240807375,0.3608729966815886,1.5718133333333333,2.3599580000000002,0.7881446666666669,-1.7478073333333335,-0.8598673333333332,0.8879400000000003,3.3196206666666668,3.2198253333333335,-0.09979533333333324,15.6,39.0,87.6,159.0
P05,S1-P05-JIG4-remount03-test-2,S2-P05-JIG1-remount03-test-2,360,3,3,0.8482454613788212,320.0,320,0.8813205221105023,0.0,0.8482454613788212,0.033075060731681094,1,0.42155306133153997,0.3735634051745241,1.5718133333333333,2.2335499999999997,0.6617366666666664,-1.7478073333333335,-0.902034,0.8457733333333335,3.3196206666666668,3.1355839999999997,-0.18403666666666707,8.0,40.0,87.6,159.0
P05,S2-P05-JIG1-remount01,S2-P05-JIG1-remount01-test-2,360,3,3,0.9956858221987861,0.0,0,0.9956858221987861,320.0,0.8945327224183871,0.10115309978039899,1,0.0715686940759767,0.0715686940759767,2.1746293333333333,2.321149333333333,0.14651999999999976,-0.8836153333333333,-0.8711926666666668,0.012422666666666471,3.0582446666666665,3.192342,0.1340973333333335,8.0,29.0,0.0,0.0
P05,S2-P05-JIG1-remount01,S2-P05-JIG1-remount02,360,3,3,0.9973907808577159,0.0,0,0.9973907808577159,320.0,0.9009272880578225,0.09646349279989341,1,0.05384057053834302,0.05384057053834302,2.1746293333333333,2.27535,0.10072066666666668,-0.8836153333333333,-0.8691526666666666,0.014462666666666735,3.0582446666666665,3.1445026666666664,0.08625799999999995,8.0,29.0,0.0,0.0
P05,S2-P05-JIG1-remount01,S2-P05-JIG1-remount02-test-2,360,3,3,0.9953307663783413,0.0,0,0.9953307663783413,320.0,0.8906647925791318,0.1046659737992095,1,0.07490790852022502,0.07490790852022502,2.1746293333333333,2.3599580000000002,0.18532866666666692,-0.8836153333333333,-0.8598673333333332,0.023748000000000102,3.0582446666666665,3.2198253333333335,0.16158066666666704,8.0,29.0,0.0,0.0
P05,S2-P05-JIG1-remount01,S2-P05-JIG1-remount03-test-2,360,3,3,0.9977559515310038,0.0,0,0.9977559515310038,320.0,0.8944708423448067,0.10328510918619715,1,0.05000281700661096,0.05000281700661096,2.1746293333333333,2.2335499999999997,0.0589206666666664,-0.8836153333333333,-0.902034,-0.018418666666666694,3.0582446666666665,3.1355839999999997,0.0773393333333332,0.0,0.0,0.0,0.0
P05,S2-P05-JIG1-remount01-test-2,S2-P05-JIG1-remount02,360,3,3,0.9979310775040409,0.0,0,0.9979310775040409,320.0,0.8747093065467724,0.1232217709572685,1,0.04874060597681243,0.04874060597681243,2.321149333333333,2.27535,-0.04579933333333308,-0.8711926666666668,-0.8691526666666666,0.002040000000000264,3.192342,3.1445026666666664,-0.04783933333333357,0.0,0.0,0.0,0.0
P05,S2-P05-JIG1-remount01-test-2,S2-P05-JIG1-remount02-test-2,360,3,3,0.9988008106004579,0.0,0,0.9988008106004579,10.0,0.8740841015085139,0.12471670909194399,1,0.036600429244541495,0.036600429244541495,2.321149333333333,2.3599580000000002,0.03880866666666716,-0.8711926666666668,-0.8598673333333332,0.011325333333333631,3.192342,3.2198253333333335,0.027483333333333526,0.0,0.0,0.0,0.0
P05,S2-P05-JIG1-remount01-test-2,S2-P05-JIG1-remount03-test-2,360,3,3,0.9988733141011943,0.0,0,0.9988733141011943,40.0,0.8813551015108853,0.11751821259030903,1,0.03677023575137708,0.03677023575137708,2.321149333333333,2.2335499999999997,-0.08759933333333336,-0.8711926666666668,-0.902034,-0.030841333333333165,3.192342,3.1355839999999997,-0.05675800000000031,8.0,29.0,0.0,0.0
