motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P05,S1-P05-JIG4-remount03-test-2,3,BOTTOM,4,78,78.0,-1.6723466666666666,0.010595255227380524,3,1.0
P05,S1-P05-JIG4-remount03-test-2,3,BOTTOM,5,37,37.0,-1.6493099999999998,0.0306968385994389,3,1.0
P05,S2-P05-JIG1-remount01,3,TOP,1,264,264.0,2.228006666666667,0.030624640950276213,3,1.0
P05,S2-P05-JIG1-remount01,3,TOP,2,263,263.0,2.2001566666666665,0.03363889762363411,3,1.0
P05,S2-P05-JIG1-remount01,3,TOP,3,254,254.0,2.173766666666667,0.009190388094815989,3,1.0
P05,S2-P05-JIG1-remount01,3,TOP,4,294,294.0,2.154113333333333,0.035330542499844714,3,1.0
P05,S2-P05-JIG1-remount01,3,TOP,5,293,293.0,2.117103333333333,0.023831328820133623,3,1.0
P05,S2-P05-JIG1-remount01,3,BOTTOM,1,356,356.0,-0.9388466666666666,0.028538888088594675,3,1.0
P05,S2-P05-JIG1-remount01,3,BOTTOM,2,357,357.0,-0.9096266666666667,0.016744125337960627,3,1.0
P05,S2-P05-JIG1-remount01,3,BOTTOM,3,196,196.0,-0.9065166666666666,0.024026889797336096,3,1.0
P05,S2-P05-JIG1-remount01,3,BOTTOM,4,197,197.0,-0.8708300000000001,0.011928289902580326,3,1.0
P05,S2-P05-JIG1-remount01,3,BOTTOM,5,156,156.0,-0.7922566666666667,0.033430610723307684,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,TOP,1,264,264.0,2.3821,0.01802364280604788,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,TOP,2,263,263.0,2.3492200000000003,0.027083986043416886,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,TOP,3,254,254.0,2.3335966666666668,0.011766963641200615,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,TOP,4,294,294.0,2.2716866666666666,0.01849438383221619,3,1.0
