Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,3,0.4765751142700078,1.5772074821986497,0.9998834410906148,0.9997668957672089,0.00020073428727564307,0.007277078576113947,0.384112553881904,0.5690376746581116
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,3,-9.699747858457021,10.494288123645001,-0.9634143623290523,0.9281672335418965,0.003523771808866675,2.6984142706161687,-43.98579958090606,24.586303863992015
ALL,A36_Deg,NL_RobustP2P_Deg,3,-2.8737801988295772,5.519768060731682,-0.9575024428831567,0.9168109281272152,0.0037920985904194475,0.8656588968423375,-13.872842142108317,8.125281744449163
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,3,-0.0007895544304318118,3.1574750222620316,-0.00248216824115137,6.1611591624100015e-06,0.013147559430777288,0.31808963834642,-4.042436499260044,4.040857390399181
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,3,0.0004362371134020858,3.1573860000000007,0.2668187640065711,0.07119225282599895,0.012670956358180864,0.0015756841176525632,-0.019584405285491383,0.020456879512295554
Clamp0p16N,ShadowP2P_Deg,NL_RobustP2P_Deg,3,0.4765751142700078,1.5772074821986497,0.9998834410906148,0.9997668957672089,0.00020073428727564307,0.007277078576113947,0.384112553881904,0.5690376746581116
Clamp0p16N,RMS_AC_Deg,NL_RobustP2P_Deg,3,-9.699747858457021,10.494288123645001,-0.9634143623290523,0.9281672335418965,0.003523771808866675,2.6984142706161687,-43.98579958090606,24.586303863992015
Clamp0p16N,A36_Deg,NL_RobustP2P_Deg,3,-2.8737801988295772,5.519768060731682,-0.9575024428831567,0.9168109281272152,0.0037920985904194475,0.8656588968423375,-13.872842142108317,8.125281744449163
Clamp0p16N,ClosureErrorDeg,NL_RobustP2P_Deg,3,-0.0007895544304318118,3.1574750222620316,-0.00248216824115137,6.1611591624100015e-06,0.013147559430777288,0.31808963834642,-4.042436499260044,4.040857390399181
Clamp0p16N,AnalysisStartRawCentered,NL_RobustP2P_Deg,3,0.0004362371134020858,3.1573860000000007,0.2668187640065711,0.07119225282599895,0.012670956358180864,0.0015756841176525632,-0.019584405285491383,0.020456879512295554
