"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8674","1","0.0953","119.0914","-0.0463352624715868","0.0832774486382067","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.6821","0.86756","2.7059","-0.01588","1","-0.00017","-0.00018","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.01588","0.01442","0.02584","0.02978","0.0303","0.04172","0.04566","9","9","-5","0","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","10987","64","2348","182","81","-101","47","10993","70","OK","NA","OK","OK","OK","-182","-75","107","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","303","1.66443","0.0104","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0570237016511555","0.0623614636614632","0.14757","1","14664","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8583","1","0.1395","118.4331","-0.0664204567090152","0.122672625025169","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67932","0.85831","2.6889","-0.06798","1","3E-05","1E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.06798","-0.04068","-0.01691","-0.01159","0.0273","0.05107","0.05639","11","10","-2","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11115","192","2348","182","75","-107","47","11122","199","OK","NA","OK","OK","OK","-182","-68","114","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44773","44773","14800","14800","3350","3350","0","0","311","1.70837","0.06569","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0942561151862308","0.138724832996836","0.28418","1","14679","OK","VALID","3751",,,,"80.61",,,,"14674",,,,"14674",,,,,,"2.59",,,"2.59","2.59",,,"2.59","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.857","1","0.1361","116.3128","-0.0603292452646064","0.121998328536923","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67903","0.85702","2.69242","-0.04223","1","-5E-05","-2E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04223","-0.0127","-0.00764","0.00129","0.02953","0.03459","0.04352","11","8","5","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11106","183","2348","182","72","-110","47","11112","189","OK","NA","OK","OK","OK","-182","-66","116","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","313","1.71936","0.04265","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0990879297391968","0.131521664831312","0.25999","1","14674","OK","VALID","3749",,,,"80.6",,,,"14672",,,,"14672",,,,,,"2.58",,,"2.58","2.58",,,"2.58","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8557","1","0.1158","126.2854","-0.0685313426020566","0.0933439611392164","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67497","0.8556","2.67371","-0.06729","1","8E-05","0.00012","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.06729","-0.04395","-0.04901","-0.04292","0.02334","0.01828","0.02437","9","8","-2","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11126","203","2348","182","78","-104","47","11134","211","OK","NA","OK","OK","OK","-182","-70","112","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44763","44763","14800","14800","3340","3340","0","0","323","1.77429","0.06421","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0852658613983346","0.123559103671077","0.2488","1","14681","OK","VALID","3758",,,,"80.65",,,,"14681",,,,"14681",,,,,,"2.56",,,"2.56","2.56",,,"2.56","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8552","1","0.1205","118.5782","-0.057642110896606","0.105818887970831","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67863","0.85528","2.69277","-0.04395","1","-0.00012","-6E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04395","-0.01811","-0.01554","-0.00369","0.02584","0.02841","0.04026","13","11","4","6","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11116","193","2348","182","77","-105","47","11122","199","OK","NA","OK","OK","OK","-182","-71","111","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","314","1.72485","0.04712","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0863375565440672","0.125006288761806","0.23504","1","14671","OK","VALID","3749",,,,"80.6",,,,"14672",,,,"14672",,,,,,"2.57",,,"2.57","2.57",,,"2.57","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8557","1","0.122","119.412","-0.0599125175518017","0.106275539239305","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67996","0.85563","2.71294","-0.04103","1","3E-05","7E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04103","0.00687","0.00609","0.03682","0.0479","0.04712","0.07785","12","10","5","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11113","190","2348","182","75","-107","47","11119","196","OK","NA","OK","OK","OK","-182","-69","113","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44769","44769","14800","14800","3346","3346","0","0","312","1.71387","0.03703","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0797712561014304","0.104086911761278","0.23406","1","14672","OK","VALID","3746",,,,"80.58",,,,"14669",,,,"14669",,,,,,"2.59",,,"2.59","2.59",,,"2.59","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8541","1","0.1429","121.8494","-0.0754066681839343","0.121384695878014","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67912","0.8541","2.70495","-0.07416","1","-1E-05","-4E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.07416","-0.03811","-0.03013","-0.00961","0.03605","0.04403","0.06455","13","11","3","-1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11125","202","2348","182","73","-109","47","11131","208","OK","NA","OK","OK","OK","-182","-67","115","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44762","44762","14800","14800","3339","3339","0","0","326","1.79077","0.0715","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0874483579033935","0.143330133956541","0.272","1","14679","OK","VALID","3753",,,,"80.62",,,,"14676",,,,"14676",,,,,,"2.58",,,"2.58","2.58",,,"2.58","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8554","1","0.1446","120.8383","-0.074124408324935","0.124156079555044","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67929","0.85503","2.69362","-0.09493","1","0.00027","0.00035","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.09493","-0.05519","-0.03716","-0.04274","0.03974","0.05777","0.05219","8","8","4","-2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11122","199","2348","182","74","-108","47","11131","208","OK","NA","OK","OK","OK","-182","-65","117","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","323","1.77429","0.08923","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0743170913047598","0.146999588706908","0.23434","1","14684","OK","VALID","3760",,,,"80.66",,,,"14683",,,,"14683",,,,,,"2.59",,,"2.59","2.59",,,"2.59","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.855","1","0.1406","121.0034","-0.0724215048704687","0.120513425112295","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.68004","0.85497","2.70744","-0.08506","1","2E-05","7E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.08506","-0.05038","-0.04352","-0.01914","0.03468","0.04154","0.06592","9","9","3","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11127","204","2348","182","78","-104","47","11126","203","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44771","44771","14800","14800","3348","3348","0","0","321","1.76331","0.0835","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0920452695688377","0.147865576284678","0.27889","1","14675","OK","VALID","3754",,,,"80.62",,,,"14677",,,,"14677",,,,,,"2.59",,,"2.59","2.59",,,"2.59","0",,,,,"OK"
"B0-B-v32-a0-p07-jig5-test-31.txt","5","001D00283234470438353535","JIG5","1","P07","p07","UNSET","0","1","12","6","36","0.8537","1","0.14","120.639","-0.0713478060809766","0.120455346778096","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.67744","0.8538","2.67826","-0.04781","1","-0.0001","-0.00014","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04781","-0.00601","0.0012","0.00833","0.0418","0.04901","0.05614","9","8","0","2","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11117","194","2348","182","78","-104","47","11121","198","OK","NA","OK","OK","OK","-182","-74","108","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44773","44773","14800","14800","3350","3350","0","0","322","1.7688","0.0569","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0826055887939793","0.121389927506363","0.24115","1","14675","OK","VALID","3753",,,,"80.62",,,,"14676",,,,"14676",,,,,,"2.57",,,"2.57","2.57",,,"2.57","0",,,,,"OK"
