motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
p07,112644,3,6,motor,0.007761675597001187,0.0021973852820187903
p07,112644,3,8,geometric,0.015243712510003256,0.0019501984174977926
p07,112644,3,9,motor,0.05353458355900248,0.0012445680409779477
p07,112644,3,12,motor,0.019520823853375755,0.0025207947007818443
p07,112644,3,18,motor,0.43962221958042536,0.0009284771205476181
p07,112644,3,27,motor,0.004363267354398741,0.0012842524774032455
p07,112644,3,36,motor,0.8383482181308856,0.001198226652157263
p07,112644,3,45,motor,0.015550994595505777,0.0005952913615073093
p07,112644,3,72,motor,0.1391730438665639,0.0007260097009188155
p07,112644,3,108,motor,0.06830536664099959,0.00023109410576566903
