Group,n,mean,sample_sd,cv_pct,median,mad,robust_sigma,min,max,range,repeatability_limit_2_77sd,slope_deg_per_run,slope_pct_of_mean_per_run,trend_r2,trend_residual_sd,slope_ci95_low,slope_ci95_high
Clamp0p30N,10.0,3.3200678000000003,0.01614076191097142,0.48615759928069596,3.326788,0.010815999999999937,0.016035801599999906,3.299854,3.3419499999999998,0.04209599999999991,0.044709910493390834,-0.0033986060606060187,-0.10236556195045228,0.40641060444358834,0.013189956384011403,-0.006747301788782,-4.991033243003772e-05
ALL,10.0,3.3200678000000003,0.01614076191097142,0.48615759928069596,3.326788,0.010815999999999937,0.016035801599999906,3.299854,3.3419499999999998,0.04209599999999991,0.044709910493390834,-0.0033986060606060187,-0.10236556195045228,0.40641060444358834,0.013189956384011403,-0.006747301788782,-4.991033243003772e-05
