SequentialRun,Leg,SourceFile,TestID,SweepID,RunOrder,RunRole,EligibleForStatistics,BuildID,ApproachProtocol,PreconditionProtocol,A36_Deg,A36_RecomputeDelta_Deg,AnalysisStartRaw,AnalysisStartRawCentered,ClosureErrorDeg,FirmwareNL_Deg,FirmwareShadowA36_Deg,FirmwareShadowRMS_AC_Deg,MeanDC_Deg,NL_MinusFirmwareRounded_Deg,NL_RobustP2P_Deg,RMS_AC_Deg,RMS_RecomputeDelta_Deg,RawP2P_Deg,ShadowP2P_Deg,SystemINL_Deg
1,Clamp0p11N,H2-p06-jig1-remount04-0-11N.txt,2,2,1,OFFICIAL,1,Jul 23 2026 10:49:50,SCURVE_CW_PREROLL_NO_REVERSAL_V1,ONE_FULL_SWEEP_120S_V1,0.815886148738281,-0.00020385126171895696,9771.0,91.5,0.05158,3.17,0.81609,0.75305,-0.03038975,-0.0007159999999997169,3.169284,0.7528054912246543,-0.0002445087753456532,3.33587,3.34414,1.667935
2,Clamp0p11N,H2-p06-jig1-remount04-0-11N.txt,3,3,2,OFFICIAL,1,Jul 23 2026 10:49:50,SCURVE_CW_PREROLL_NO_REVERSAL_V1,ONE_FULL_SWEEP_120S_V1,0.8158189972587867,-0.0003510027412132466,9769.0,89.5,0.08034,3.18,0.81617,0.75335,-0.024918111111111106,0.004021999999999526,3.1840219999999997,0.753102399015631,-0.0002476009843689342,3.39069,3.38087,1.695345
3,Clamp0p11N,H2-p06-jig1-remount04-0-11N.txt,4,4,3,OFFICIAL,1,Jul 23 2026 10:49:50,SCURVE_CW_PREROLL_NO_REVERSAL_V1,ONE_FULL_SWEEP_120S_V1,0.8173199911851012,-0.00030000881489877784,9588.0,-91.5,0.05407,3.15,0.81762,0.75372,-0.02611263888888889,0.003658000000000161,3.153658,0.753474498323513,-0.00024550167648695886,3.32672,3.33298,1.66336
4,Clamp0p11N,H2-p06-jig1-remount04-0-11N.txt,5,5,4,OFFICIAL,1,Jul 23 2026 10:49:50,SCURVE_CW_PREROLL_NO_REVERSAL_V1,ONE_FULL_SWEEP_120S_V1,0.8174989901207892,-0.000331009879210753,9590.0,-89.5,0.09956,3.15,0.81783,0.75459,-0.035687277777777776,-0.0014220000000002564,3.1485779999999997,0.7543900075265597,-0.00019999247344026916,3.28033,3.28723,1.640165
