"Source","SchemaVersion","MCU_UID","Jig","JigKnown","Product","MetaMotorID","MotorIDSource","MotorIDValid","MotorIdentityConsistent","MotorPoleCount","MotorPolePairs","ElectricalRippleOrder","AElectrical6","ElectricalRippleValid","H2AmplitudeDeg","H2PhaseSweepDeg","H2C","H2S","Run","SessionID","BatchID","CycleOrder","RunRole","EligibleForStatistics","PreconditionProtocol","PreconditionValid","BatchRunCount","ThermalProtocol","TestID","SweepID","MA600Mode","MathContractVersion","SignedRoundingMode","CanonicalMeanSource","OfficialResultSource","ShadowCanonicalEnabled","ShadowContractVersion","ShadowContractEffectiveVersion","ShadowContractLegacyAlias","ShadowValid","ShadowRMS_AC","ShadowA36","ShadowP2P","ShadowClosureErrorDeg","ShadowClosureValid","ShadowLegacyMinusCanonicalRMS","ShadowLegacyMinusCanonicalA36","ShadowTransactions","ShadowAcceptedSamples","ShadowFailedPoints","ShadowEndStatus","ClosureProbeEnabled","ClosureProbeProtocol","ClosureProbeStatus","ClosureProbeComplete","ClosureProbeAttemptedStages","ClosureProbeValidStages","PostTurnTimingComparable","ClosureProbeInitialDeg","ClosureProbeHold50Deg","ClosureProbeHold100Deg","ClosureProbeHold200Deg","ClosureProbeDelta50InitialDeg","ClosureProbeDelta100InitialDeg","ClosureProbeDelta200InitialDeg","ClosureProbeInitialWindowP2PRaw","ClosureProbeHold200WindowP2PRaw","ClosureProbeInitialWindowDriftRaw","ClosureProbeHold200WindowDriftRaw","ApproachProtocol","ApproachStructuralValid","ApproachStatus","ApproachComplete","ApproachAcquisitionClean","ApproachStepCountValid","ApproachDirectionValid","BackoffDirectionValid","ApproachObservedDeltaRaw","ApproachTargetErrorRaw","ApproachReturnErrorRaw","BackoffObservedDeltaRaw","BackoffTargetErrorRaw","ApproachMotionQualification","ApproachPath","ReversalCount","PreRollCommandDeltaRaw","PreRollObservedDeltaRaw","PreRollTargetErrorRaw","PreRollDurationMs","FinalCommandDeltaRaw","FinalObservedDeltaRaw","FinalTargetErrorRaw","FinalDurationMs","OriginShiftObservedRaw","OriginShiftTargetErrorRaw","InitialSettleResult","PreRollSettleResult","FinalSettleResult","PrePositionSettleResult","LocalBackoffSettleResult","LocalBackoffCommandDeltaRaw","LocalBackoffObservedDeltaRaw","LocalBackoffTargetErrorRaw","LocalBackoffDurationMs","ApproachReadAttempts","ApproachRetries","ApproachTransportErrors","ApproachJumpRejects","ApproachFailedSamples","OfficialMeasurementValid","OfficialInvalidReasonMask","TrackingValid","SettleStabilityValid","SettleTargetProximityValid","SettleValid","ContinuousSweepContext","RampFeedbackEnabled","ContextReacquireCount","ContextReadAttempts","ContextAcceptedSamples","RampReadAttempts","RampAcceptedSamples","SettleReadAttempts","SettleAcceptedSamples","SettleTimeoutPoints","SettleWrongPositionPoints","MaxAbsSettlePositionErrorRaw","MaxAbsSettlePositionErrorDeg","ClosureErrorDeg","ClosureLimitDeg","ClosureValid","ClosureMeaning","PostTurnRepeatRMSDeg","ClosureNormalizedDeltaRMSDeg","ClosureNormalizedDeltaMaxAbsDeg","PostTurnAnalysisValid","AnalysisStartRaw","AcquisitionResult","EndStatus","MotorOffset1","MotorOffset2","MotorOffset3","MotorOffsetUsedMean","AngleOffset1","AngleOffset2","AngleOffset3","AngleOffsetUsedMean","StartRaw1","StartRaw2","StartRaw3","StartRawUsedMean","StartCount1","StartCount2","StartCount3","StartCountUsedMean","StartFilteredUsedMean","StartRawAngleUsedMean","NL1","NL2","NL3","NLAvg","RawNL1","RawNL2","RawNL3","RawNLAvg","NLMinusRawAvg","FilterRawDiff2","FilterRawDiff3","FilterRawDiffUsedMax","PowerMinCW","Result"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8441","1","0.2783","158.5905","-0.259095993159628","0.101588170219894","0","BOOT_UNFRAMED","1","1","PRECONDITION","0","ONE_FULL_SWEEP_120S_V1","NA","10","COOLDOWN_120S_V1","1","1","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74558","0.84437","3.2371","-0.03193","1","-0.00018","-0.00024","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.03193","-0.03296","-0.01802","-0.01442","-0.00103","0.01391","0.01751","9","8","2","-5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11029","106","2348","182","81","-101","47","11031","108","OK","NA","OK","OK","OK","-182","-79","103","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44770","44770","14800","14800","3347","3347","0","0","419","2.30164","0.03006","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0740919598202126","0.0973064256357205","0.21994","1","13217","OK","VALID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8442","1","0.2522","164.9393","-0.243537204277802","0.0655322068341389","1","BOOT_UNFRAMED","1","2","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","2","2","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74347","0.84408","3.19402","-0.063","1","0.00026","0.00015","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.063","-0.05287","-0.05356","-0.05133","0.01013","0.00944","0.01167","8","8","4","-6","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11230","307","2348","182","87","-95","47","11234","311","OK","NA","OK","OK","OK","-182","-83","99","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44778","44778","14800","14800","3355","3355","0","0","414","2.27417","0.0607","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0456039099200935","0.0570237862650315","0.10919","1","13220","OK","VALID","2299",,,,"72.63",,,,"13222",,,,"13222",,,,,,"3.02",,,"3.02","3.02",,,"3.02","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8432","1","0.248","165.6609","-0.240274043052955","0.0614197381546568","2","BOOT_UNFRAMED","1","3","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","3","3","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.7439","0.84338","3.14818","-0.04583","1","-9E-05","-0.00018","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04583","-0.04214","-0.02438","-0.02446","0.00369000000000001","0.02145","0.02137","7","9","-2","5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11228","305","2348","182","86","-96","47","11230","307","OK","NA","OK","OK","OK","-182","-84","98","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44774","44774","14800","14800","3351","3351","0","0","408","2.24121","0.03982","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0338708132468058","0.0307542262136442","0.06671","1","13222","OK","VALID","2295",,,,"72.61",,,,"13218",,,,"13218",,,,,,"3",,,"3","3",,,"3","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.841","1","0.2534","165.2544","-0.245054394681606","0.064497315038934","3","BOOT_UNFRAMED","1","4","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","4","4","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74341","0.84105","3.17299","-0.05699","1","-0.00013","-4E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.05699","-0.04772","-0.02995","-0.02541","0.00927","0.02704","0.03158","10","8","1","5","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11228","305","2348","182","88","-94","47","11236","313","OK","NA","OK","OK","OK","-182","-80","102","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44777","44777","14800","14800","3354","3354","0","0","415","2.27966","0.05101","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0364674905909359","0.0454942513950939","0.10228","1","13217","OK","VALID","2299",,,,"72.63",,,,"13222",,,,"13222",,,,,,"3.01",,,"3.01","3.01",,,"3.01","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8417","1","0.2516","165.1887","-0.243240084340851","0.0643181262931058","4","BOOT_UNFRAMED","1","5","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","5","5","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74301","0.84195","3.15694","-0.04927","1","0.0001","-0.00023","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04927","-0.05287","-0.03888","-0.03622","-0.0036","0.01039","0.01305","8","12","1","-1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11232","309","2348","182","85","-97","47","11233","310","OK","NA","OK","OK","OK","-182","-84","98","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44772","44772","14800","14800","3349","3349","0","0","408","2.24121","0.04614","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0348002517232275","0.0402818361051231","0.07823","1","13221","OK","VALID","2295",,,,"72.61",,,,"13218",,,,"13218",,,,,,"3.01",,,"3.01","3.01",,,"3.01","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8409","1","0.2502","165.1871","-0.241884815953507","0.0639669900115541","5","BOOT_UNFRAMED","1","6","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","6","6","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74287","0.84034","3.16732","-0.04068","1","0.00039","0.00057","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04068","-0.0351","-0.02884","-0.02309","0.00558","0.01184","0.01759","8","8","3","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11235","312","2348","182","86","-96","47","11234","311","OK","NA","OK","OK","OK","-182","-87","95","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44767","44767","14800","14800","3344","3344","0","0","410","2.2522","0.04683","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0291901887626647","0.0377117427335306","0.07734","1","13219","OK","VALID","2296",,,,"72.61",,,,"13219",,,,"13219",,,,,,"3.01",,,"3.01","3.01",,,"3.01","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8399","1","0.2478","165.6077","-0.24002318701327","0.0615930977950697","6","BOOT_UNFRAMED","1","7","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","7","7","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74155","0.83952","3.17917","-0.04661","1","0.00013","0.00034","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04661","-0.03759","-0.02489","-0.0212","0.00902","0.02172","0.02541","8","8","5","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11233","310","2348","182","82","-100","47","11232","309","OK","NA","OK","OK","OK","-182","-83","99","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44778","44778","14800","14800","3355","3355","0","0","417","2.29065","0.04372","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0360807542881243","0.0510437438869839","0.08171","1","13217","OK","VALID","2294",,,,"72.6",,,,"13217",,,,"13217",,,,,,"3.01",,,"3.01","3.01",,,"3.01","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8384","1","0.2516","166.1882","-0.244325019619546","0.0600653376574896","7","BOOT_UNFRAMED","1","8","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","8","8","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74158","0.83878","3.14252","-0.04317","1","-0.00011","-0.00036","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.04317","-0.0218","-0.02369","-0.01648","0.02137","0.01948","0.02669","11","9","-3","-1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11225","302","2348","182","83","-99","47","11228","305","OK","NA","OK","OK","OK","-182","-80","102","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44784","44784","14800","14800","3361","3361","0","0","406","2.23022","0.04698","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0405385919834421","0.0370331905187765","0.05833","1","13213","OK","VALID","2293",,,,"72.6",,,,"13216",,,,"13216",,,,,,"3",,,"3","3",,,"3","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8375","1","0.2516","165.519","-0.243606823060597","0.0629148293991401","8","BOOT_UNFRAMED","1","9","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","9","9","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74092","0.83759","3.16183","-0.05716","1","0.0001","-8E-05","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.05716","-0.04884","-0.04094","-0.03922","0.00832","0.01622","0.01794","10","10","-5","-1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11232","309","2348","182","83","-99","47","11232","309","OK","NA","OK","OK","OK","-182","-83","99","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44769","44769","14800","14800","3346","3346","0","0","416","2.28516","0.06259","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0332880995252057","0.0508967496997598","0.0813","1","13215","OK","VALID","2295",,,,"72.61",,,,"13218",,,,"13218",,,,,,"3.01",,,"3.01","3.01",,,"3.01","0",,,,,"OK"
"B0-B-v32-a0-p06-jig4-test-33.txt","5","0049003A3034510B31363339","JIG4","1","P06","p06","UNSET","0","1","12","6","36","0.8394","1","0.2518","165.0984","-0.243331688627787","0.0647528324442251","9","BOOT_UNFRAMED","1","10","OFFICIAL","1","ONE_FULL_SWEEP_120S_V1","1","10","COOLDOWN_120S_V1","10","10","","","","","LEGACY","1","CANONICAL_Q16_V1","CANONICAL_Q16_1DEG360_V2","1","1","0.74273","0.83973","3.13806","-0.0557","1","-0.00024","-0.00032","23744","23744","0","VALID","1","CLOSURE_HOLD_V1","VALID","1","4","4","0","-0.0557","-0.04146","-0.0436","-0.04283","0.01424","0.0121","0.01287","10","9","-1","1","SCURVE_CW_PREROLL_LOCAL_REVERSAL_CONTROL_V1","1","OK","1","1","","","","","","","","","","CW_CCW_CW","2","10923","11229","306","2348","182","85","-97","47","11234","311","OK","NA","OK","OK","OK","-182","-80","102","47","2517","0","0","0","0","1","","1","1","1","1","SWEEP_CONTEXT_V1","1","0","44768","44768","14800","14800","3345","3345","0","0","409","2.2467","0.05329","","1","DIAGNOSTIC_SCHEMA_V5_PILOT","0.0364435042222891","0.0424083310211567","0.07494","1","13217","OK","VALID","2296",,,,"72.61",,,,"13219",,,,"13219",,,,,,"3",,,"3","3",,,"3","0",,,,,"OK"
