motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
p03,JIG1,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7063839109266156,2.87207,1.436035,2.6648820000000004,-0.14453,0.7412208873543086,1.680908203125,0.23572536111111111,1.3231853611111113,0.13127525951738878,0.1661396897833415,0.040542751117157355,0.0051204535549460055,0.17440477903543627,0.04404781389526255,0.1091967434450654,0.027148307948364623,0.9139540016410723,0.04860709842687508,0.2001403113625797,0.11395517129759773
p03,JIG1,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6959411206452386,2.72565,1.362825,2.58384,-0.01532,0.7575155857857654,1.7138671875,0.30742077777777777,1.2899292222222223,0.17422341498674487,0.12018165531341773,0.025942545614373883,0.009082021057204428,0.16682649453914106,0.03786609826980616,0.1110302683008712,0.025628073604286768,0.9007237252164499,0.04981641862226473,0.19421536505911888,0.11295511136844882
p03,JIG1,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6946216346432827,2.74743,1.373715,2.5970079999999998,-0.00256,0.7582090880121757,1.7083740234375,0.31127777777777776,1.3005422222222223,0.17957050806434824,0.10849657521933126,0.0339763118110686,0.008485506455168363,0.17229578452355104,0.03628676350930788,0.11069221140702815,0.029492056488349863,0.8981818850888462,0.04456556919499368,0.19584686622865252,0.11468179583446853
p03,JIG1,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6948926200781463,2.70886,1.35443,2.5916059999999996,-0.02063,0.7501897407203469,1.680908203125,0.29452161111111114,1.293941611111111,0.17893890023672773,0.11381906117608671,0.036842581592077074,0.007788974611245471,0.17406879433703362,0.03987978967966431,0.11124102583092663,0.030675336321854537,0.8986521870126802,0.05089321001388921,0.1913901911573364,0.110493356518054
p03,JIG4,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.6971262722354701,2.7359999999999998,1.3679999999999999,2.544708,-0.02036,0.7459100507966892,1.669921875,0.2739472777777778,1.2749972777777778,0.09685503459344814,0.1518727629087552,0.06590420330620694,0.011999795526001522,0.17060521973501763,0.03465884635895005,0.10468165948611469,0.028431722064273558,0.9076498822663824,0.05023932404683359,0.19054170796347805,0.11298936001329964
p03,JIG4,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6989983513546145,2.79588,1.39794,2.570072,-0.01199,0.7407403905263662,1.64794921875,0.25199655555555556,1.3206065555555555,0.13652328325791466,0.1557345287133147,0.06270312292558136,0.0010917014381022715,0.162927649259315,0.03965610952907451,0.10514185983737581,0.031928257779736346,0.9077983237494737,0.04819855146457392,0.19048830100487268,0.11223371538371558
p03,JIG4,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6983999090769031,2.82678,1.41339,2.5688000000000004,-0.01581,0.7360079596726431,1.6534423828125,0.23854638888888888,1.279166388888889,0.13515664444061584,0.15551922587224742,0.06163625457390029,0.002454952302494782,0.1635534323851949,0.0401008360172765,0.10752749778699787,0.03508270019890702,0.9060207378135567,0.043376577857641804,0.19375388885597328,0.11115472502139118
p03,JIG4,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.6978335460480329,2.9044600000000003,1.4522300000000001,2.613496,-0.0145,0.7450109670371512,1.7578125,0.2690168333333333,1.3037868333333333,0.13928314124889624,0.1582198219358011,0.07089537393730468,0.005378064601111537,0.16222827915257595,0.03971924413541321,0.10758329994132326,0.03296495826948377,0.9040221406644487,0.051484700424507424,0.18902715967622832,0.11238135177726831
p03,JIG1,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.6954739817486828,2.82117,1.410585,2.649604,-0.19525,0.7106248001180175,1.6094970703125,0.15961027777777778,1.3539802777777776,0.18535364704842947,0.08776359750352118,0.07016013183814629,0.011703830129970894,0.1794183126823807,0.031497324860677245,0.10602397780404424,0.029778640620368533,0.8989191998099455,0.0489084813099644,0.19073270981738333,0.112992137011893
p03,JIG1,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.695481263628882,2.74353,1.371765,2.6178879999999998,-0.04895,0.7590792535881727,1.7303466796875,0.31534141666666665,1.3174814166666666,0.18222604331603626,0.1245603813875956,0.03840638020762075,0.006655138132330523,0.1699467495160134,0.02451230221191057,0.1074873142520513,0.02409306176325652,0.8973836743546139,0.053584880453970925,0.1951161685336482,0.1141843572217412
