motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P03,JIG7,10,TOP,1,294,294.0,1.5397510528564453,0.024158664812875645,10,1.0
P03,JIG7,10,TOP,2,174,174.0,1.474013328552246,0.033998951500832354,10,1.0
P03,JIG7,10,TOP,3,214,214.0,1.4441871643066406,0.028727063994968476,10,1.0
P03,JIG7,10,TOP,4,293,293.0,1.364004135131836,0.022410332677111223,10,1.0
P03,JIG7,10,TOP,5,334,334.0,1.3585882186889648,0.023472703050840458,9,0.9
P03,JIG7,10,BOTTOM,1,67,67.0,-1.2877349853515625,0.014406425310739202,10,1.0
P03,JIG7,10,BOTTOM,2,106,106.0,-1.2496089935302734,0.07186019443870112,10,1.0
P03,JIG7,10,BOTTOM,3,66,66.0,-1.2322540283203125,0.016985216411581346,10,1.0
P03,JIG7,10,BOTTOM,4,107,107.0,-1.2046337127685547,0.02862587500984033,10,1.0
P03,JIG7,10,BOTTOM,5,27,27.0,-1.1213264465332031,0.031455648195052296,8,0.8
P03,JIG8,10,TOP,1,254,254.0,1.8423213958740234,0.046979150281677914,10,1.0
P03,JIG8,10,TOP,2,244,244.0,1.759735107421875,0.02379587622233193,10,1.0
P03,JIG8,10,TOP,3,294,294.0,1.7037477493286133,0.03131826974919625,9,0.9
P03,JIG8,10,TOP,4,253,253.0,1.694066047668457,0.026263880572015466,9,0.9
P03,JIG8,10,TOP,5,334,334.0,1.6835689544677734,0.06677351752226308,7,0.7
P03,JIG8,10,BOTTOM,1,346,346.0,-1.0789604187011719,0.038033032007475986,10,1.0
P03,JIG8,10,BOTTOM,2,106,106.0,-1.0596399307250977,0.023762343182308944,10,1.0
P03,JIG8,10,BOTTOM,3,107,107.0,-1.0397186279296875,0.023615355518115288,10,1.0
P03,JIG8,10,BOTTOM,4,347,347.0,-1.0395383834838867,0.03530345237798652,10,1.0
P03,JIG8,10,BOTTOM,5,27,27.0,-0.9387645721435547,0.027180386585244586,8,0.8
