motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P03,JIG7,10,1,geometric,0.19255415997847758,0.0024641260219297827
P03,JIG7,10,2,geometric,0.06508844012241413,0.0010665734516634026
P03,JIG7,10,3,motor,0.044890025752151404,0.000931658769222989
P03,JIG7,10,4,geometric,0.023944270813183236,0.0014144345153393396
P03,JIG7,10,6,motor,0.02346693729182368,0.0012067838895541208
P03,JIG7,10,8,geometric,0.011469345695256311,0.001829642487737549
P03,JIG7,10,9,motor,0.15695941471588043,0.0011126539652084736
P03,JIG7,10,12,motor,0.1050319995069974,0.0025442180935667507
P03,JIG7,10,18,motor,0.10999246213428793,0.0010888118478312287
P03,JIG7,10,27,motor,0.030716195526611485,0.0010234904590666098
P03,JIG7,10,36,motor,0.9033628013746773,0.003274180806565303
P03,JIG7,10,45,motor,0.047428610639405636,0.0027414236246878516
P03,JIG7,10,72,motor,0.19501433747298857,0.002362395789863907
P03,JIG7,10,108,motor,0.12362258063606588,0.0022894044316634113
P03,JIG8,10,1,geometric,0.21939771294133587,0.003942069166888484
P03,JIG8,10,2,geometric,0.1574839672748655,0.002365646952141909
P03,JIG8,10,3,motor,0.04132876201459333,0.003182291907961866
P03,JIG8,10,4,geometric,0.07301980366907489,0.0033390656304568473
P03,JIG8,10,6,motor,0.014749314196374758,0.0016183137643328756
P03,JIG8,10,8,geometric,0.012509516123360398,0.0011099427709145792
P03,JIG8,10,9,motor,0.17542389263425073,0.0017029212309139013
P03,JIG8,10,12,motor,0.09490137423451185,0.0011128715027670976
P03,JIG8,10,18,motor,0.11225025783320723,0.0017254761337000633
P03,JIG8,10,27,motor,0.02763365278455875,0.0011400385018629177
P03,JIG8,10,36,motor,0.898712115070276,0.0028506955610503593
P03,JIG8,10,45,motor,0.047317757224952156,0.002041938699379292
P03,JIG8,10,72,motor,0.19795516775599492,0.0020563383971453956
P03,JIG8,10,108,motor,0.12637811104928415,0.00165832412720704
