motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
UNKNOWN,JIG8,1,1,0,,,LEGACY_NO_ROLE,360,360,,True,,0.7208744627679008,2.8800487518310547,1.4400243759155273,2.714223861694336,-0.1602458953857422,0.7470308977475217,1.5655517578125,0.21585488319396973,1.3557908535003662,0.19746231712569817,0.14861533247922357,0.056883050165137755,0.01593309363827107,0.17862025964857742,0.0986671070051133,0.10911668924296303,0.031676298662147565,0.9203957025151509,0.05406822219206494,0.19858405665891057,0.10394762931863426
UNKNOWN,JIG8,2,2,1,,,LEGACY_NO_ROLE,360,360,,True,,0.7161136228608915,2.911205291748047,1.4556026458740234,2.737638473510742,-0.031070709228515625,0.778570722293615,1.8182373046875,0.3130605220794678,1.394970178604126,0.19712789827941654,0.16631467639736244,0.03793990217585092,0.016665545734303518,0.17445753793267696,0.09407708634020882,0.11025780494667717,0.029702575989924446,0.913435216096943,0.04537955348624558,0.19745722458688375,0.10371649050765304
UNKNOWN,JIG8,3,3,2,,,LEGACY_NO_ROLE,360,360,,True,,0.7114565813783468,2.916698455810547,1.4583492279052734,2.7374496459960938,-0.03149986267089844,0.7662432993251252,1.8182373046875,0.28375983238220215,1.3750898838043213,0.19774917727790106,0.16695625514176243,0.03916475490588476,0.014566771672800441,0.17158382116351878,0.08435579863719793,0.10924849964229773,0.028259713728273083,0.9057128997611762,0.04765502380292348,0.19923022354895573,0.11377490661573107
UNKNOWN,JIG8,4,4,3,,,LEGACY_NO_ROLE,360,360,,True,,0.7102200621422955,2.872753143310547,1.4363765716552734,2.7589073181152344,-0.044116973876953125,0.7534903433984179,1.7303466796875,0.2756490707397461,1.402176856994629,0.20042720644904727,0.16665191445191904,0.036950584793200195,0.016422903487474137,0.17283276386174373,0.09541986656075445,0.10690058145603135,0.028185059962140026,0.9014238777962228,0.04880696799622758,0.19734085405678245,0.12171902971342492
UNKNOWN,JIG8,5,5,4,,,LEGACY_NO_ROLE,360,360,,True,,0.7106155298404657,2.802715301513672,1.401357650756836,2.7204723358154297,-0.022144317626953125,0.7686527686209931,1.746826171875,0.2992384433746338,1.3736016750335693,0.20081290206210464,0.16841731851464203,0.036001411824645065,0.014587618177107188,0.17224509718883688,0.09300429974229885,0.10975195882638777,0.026493086874197765,0.900484935426421,0.04660830667854465,0.1996973432924302,0.12371902813854498
UNKNOWN,JIG8,6,6,5,,,LEGACY_NO_ROLE,360,360,,True,,0.7113265508241328,2.85919189453125,1.429595947265625,2.7399215698242188,-0.03991127014160156,0.7539229288349136,1.7193603515625,0.2754530906677246,1.4004359245300293,0.200711419098873,0.1679942218595911,0.03739252257759431,0.013246449381051172,0.17317185653587433,0.09578633391462052,0.10795458717136293,0.025423112613205658,0.9016423767932918,0.042207929171150335,0.19949456492669407,0.12650246848371938
UNKNOWN,JIG8,7,7,6,,,LEGACY_NO_ROLE,360,360,,True,,0.7116706890989222,2.918071746826172,1.459035873413086,2.7428741455078125,-0.0267791748046875,0.768396079125157,1.73583984375,0.295839786529541,1.3951106071472168,0.20198605391318963,0.16774606727734084,0.03433539091934257,0.015094418535580642,0.1736944218914991,0.09808972310640082,0.1118021213672527,0.026264243305435926,0.9019757829410404,0.04276720098805289,0.19928742547058612,0.12276850576683067
UNKNOWN,JIG8,8,8,7,,,LEGACY_NO_ROLE,360,360,,True,,0.7091052558524109,2.880735397338867,1.4403676986694336,2.688182830810547,-0.04420280456542969,0.7571210611920473,1.790771484375,0.2803354263305664,1.3611764907836914,0.20195769620336312,0.170322907943802,0.037211155408695136,0.012847936093344505,0.1715300561551192,0.08455749363766069,0.10833237738287502,0.027585038372962244,0.8993024246615613,0.05106362630820397,0.19745414042323858,0.12304599540574693
UNKNOWN,JIG8,9,9,8,,,LEGACY_NO_ROLE,360,360,,True,,0.7099814273469041,2.833871841430664,1.416935920715332,2.723287582397461,-0.037078857421875,0.7561058528272432,1.7413330078125,0.28377842903137207,1.3629276752471924,0.20017292554859858,0.16798347424074314,0.03369532440842541,0.015250454121672188,0.17025879502438335,0.08433277901677827,0.10772134452878113,0.024252750488359575,0.9005267392301546,0.04433470612778118,0.20437477843227164,0.12829564387959067
UNKNOWN,JIG8,10,10,10,,,LEGACY_NO_ROLE,360,360,,True,,0.7092345558811464,2.8879451751708984,1.4439725875854492,2.7254676818847656,-0.043430328369140625,0.7610174410358239,1.7852783203125,0.2865734100341797,1.3477840423583984,0.20258932276500033,0.16687625128163278,0.035681252840646,0.012778491213962798,0.17424371329111774,0.08788734741761461,0.10925376273573242,0.026869916217501618,0.899270652942248,0.044094651747528996,0.20057051947488116,0.12538181341524612
UNKNOWN,JIG8,11,11,11,,,LEGACY_NO_ROLE,360,360,,True,,0.7115931804805635,2.8487205505371094,1.4243602752685547,2.7318191528320312,-0.08153915405273438,0.7634370817565337,1.73583984375,0.27698445320129395,1.3883025646209717,0.20222525846224113,0.16436405853066677,0.035296423028447294,0.014135974349907106,0.17368764469979478,0.09139065281923661,0.1097005026578436,0.02823139283009229,0.900920744295771,0.05058724347758635,0.20309628040152594,0.1305599122913155
