leg,source_file,test_id,sweep_id,run_order,motor_id,jig_id,analysis_points,robust_nl_deg,top_tail_mean_deg,bottom_tail_mean_deg,rms_ac_deg,raw_p2p_deg,closure_error_deg,h1_amplitude_deg,h2_amplitude_deg,h4_amplitude_deg,h8_amplitude_deg,h9_amplitude_deg,h18_amplitude_deg,h36_amplitude_deg
A1,captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,6,6,1,UNKNOWN,JIG7,360,0.5830839999999999,0.10907199999999999,-0.474012,0.1327672142350575,0.6759999999999999,-0.09201,0.02614275823318479,0.005168346864300156,0.004038449015762927,0.003340214296694686,0.03291875413241832,0.027243842943291845,0.1520621064693799
A1,captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,7,7,2,UNKNOWN,JIG7,360,0.590782,0.106806,-0.483976,0.1377147410244976,0.61197,-0.07855,0.023160415023385724,0.004598406901135882,0.008656226110028286,0.005303293325680662,0.02926211305486779,0.02505664029155896,0.16303863220970985
B,captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,6,6,1,UNKNOWN,JIG7,360,0.484162,0.10719799999999999,-0.37696399999999997,0.0948400711313232,0.63049,-0.10577,0.011363232341632373,0.005231811230636299,0.005668677677581018,0.0071538034080367435,0.021072117649969652,0.01956977497772958,0.11178828290923129
B,captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,7,7,2,UNKNOWN,JIG7,360,0.480882,0.104612,-0.37627,0.0930952003414638,0.57684,-0.0723,0.013303621681319357,0.002600401753094364,0.008546871303203795,0.007562643934725631,0.02157293529864889,0.01943501056195939,0.10896936779946145
B,captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,8,8,3,UNKNOWN,JIG7,360,0.45939800000000003,0.10784400000000001,-0.35155400000000003,0.09363392323093848,0.61133,-0.09171,0.013451567568618617,0.0029377268324169777,0.007933204813816203,0.009610152589288833,0.02059516096406735,0.02088590217656149,0.10905446933819674
A2,captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,6,6,1,UNKNOWN,JIG7,360,0.5830839999999999,0.10907199999999999,-0.474012,0.1327672142350575,0.6759999999999999,-0.09201,0.02614275823318479,0.005168346864300156,0.004038449015762927,0.003340214296694686,0.03291875413241832,0.027243842943291845,0.1520621064693799
A2,captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,7,7,2,UNKNOWN,JIG7,360,0.590782,0.106806,-0.483976,0.1377147410244976,0.61197,-0.07855,0.023160415023385724,0.004598406901135882,0.008656226110028286,0.005303293325680662,0.02926211305486779,0.02505664029155896,0.16303863220970985
