leg,motor_id,jig_id,order,mean_curve_amplitude_deg,mean_curve_phase_deg,run_amplitude_mean_deg,run_amplitude_sd_deg
A1,UNKNOWN,JIG7,1,0.02461814111861529,-100.25997260685094,0.024651586628285257,0.0021088351074745734
A1,UNKNOWN,JIG7,2,0.0048796518449300596,-6.267256445194362,0.0048833768827180185,0.0004030084128226688
A1,UNKNOWN,JIG7,3,0.004797930998808664,146.08847567766222,0.004917203549890595,0.0018456527837477465
A1,UNKNOWN,JIG7,4,0.006089820230212734,92.66226208860651,0.006347337562895607,0.0032652614973629466
A1,UNKNOWN,JIG7,5,0.004048384104908684,-111.48789031187694,0.006535519660216828,0.005667434219272655
A1,UNKNOWN,JIG7,6,0.002813803541269565,-148.58669251693962,0.002825826979439112,0.0010275861344761906
A1,UNKNOWN,JIG7,7,0.008673818334266387,178.88561953076848,0.008675427058225481,0.0013227354186644323
A1,UNKNOWN,JIG7,8,0.003548420933032438,60.558943174371485,0.004321753811187674,0.0013881064934010865
A1,UNKNOWN,JIG7,9,0.03096885431663418,77.30415297214826,0.031090433593643056,0.002585635702301264
A1,UNKNOWN,JIG7,10,0.008737218988421284,-49.616622147952086,0.01018817724676507,0.00014752344464742743
A1,UNKNOWN,JIG7,11,0.0038132642788329054,2.6872705808502535,0.005441454995741311,0.00013846153837095455
A1,UNKNOWN,JIG7,12,0.018126573587292822,-50.84865794466145,0.018166663068711168,0.0009114874625855101
A1,UNKNOWN,JIG7,13,0.006587262160338014,31.39843941621352,0.006684483676553539,0.001459339492294019
A1,UNKNOWN,JIG7,14,0.005401530013153568,42.268399069506735,0.008801720903424244,0.003039858144543781
A1,UNKNOWN,JIG7,15,0.00161750783905272,-39.1135790400205,0.0016979893754307247,0.00016859176388321889
A1,UNKNOWN,JIG7,16,0.0005710232791720183,160.0794551507176,0.00432370245064159,0.0008037979558604283
A1,UNKNOWN,JIG7,17,0.007463914440959423,5.354457062292149,0.007493409523867142,0.0026128916403682953
A1,UNKNOWN,JIG7,18,0.02614741923990424,-63.0938864254398,0.0261502416174254,0.0015465858268695221
A1,UNKNOWN,JIG7,19,0.0021068714581460313,-127.09415272289336,0.0033521624339864103,0.0028191001627152273
A1,UNKNOWN,JIG7,20,0.0032102952209004322,148.81647146614372,0.0041762464806633735,0.0018740119009669836
A1,UNKNOWN,JIG7,21,0.004547244442632314,-122.79422273747433,0.00456252074488955,5.534475524226622e-05
A1,UNKNOWN,JIG7,22,0.0030078733856264616,-148.35055518201287,0.007761284319796259,0.0031474226068742657
A1,UNKNOWN,JIG7,23,0.0031773365200462238,-118.55940582510078,0.004076501255993823,0.003400048408366407
A1,UNKNOWN,JIG7,24,0.012458566590079443,-34.254329614251496,0.012918498017719927,0.004171004962955829
A1,UNKNOWN,JIG7,25,0.0029415239247983106,179.79851187102153,0.005831657793220318,0.004159942843607652
A1,UNKNOWN,JIG7,26,0.009258091302727343,-102.45191103517064,0.009589489710935055,0.004451278331372683
A1,UNKNOWN,JIG7,27,0.016846985272092167,-157.82709199840934,0.017348887250960364,0.005256350612933222
A1,UNKNOWN,JIG7,28,0.005841129308093457,54.72136546322525,0.006896130257189277,0.0004372892026547393
A1,UNKNOWN,JIG7,29,0.007012181407253425,80.0691904053882,0.007016208160429797,0.00225694857684028
A1,UNKNOWN,JIG7,30,0.003400810152992961,60.876810610173216,0.003560750532652641,0.0009169891284161098
A1,UNKNOWN,JIG7,31,0.005551213095340348,65.3462690868051,0.008117090919880103,0.0019032682926932425
A1,UNKNOWN,JIG7,32,0.005230051865955242,124.31835748045349,0.005354965008160769,0.002172198207782581
A1,UNKNOWN,JIG7,33,0.004990805580598701,155.03313029536488,0.005259073680303964,0.0013894947750153915
A1,UNKNOWN,JIG7,34,0.0004900945372997951,90.46350223823396,0.0039562494422062935,0.0006875077667640022
A1,UNKNOWN,JIG7,35,0.013988180992516258,55.15259808987339,0.01436603196354964,0.0005623209020047391
A1,UNKNOWN,JIG7,36,0.15741211976658806,93.97895950444595,0.15755036933954486,0.007761575784855998
A1,UNKNOWN,JIG7,37,0.02087352950275894,-150.31095347575447,0.021027333309916588,0.0037284112660324153
A1,UNKNOWN,JIG7,38,0.01036198883837677,-68.99463501734036,0.010541337645083797,0.0032455609102960982
A1,UNKNOWN,JIG7,39,0.0038626796352178557,66.673549906861,0.004368119547297998,0.0032905869847223734
A1,UNKNOWN,JIG7,40,0.004853232882438677,14.609533884162316,0.005949564267518789,0.006774887120555046
A1,UNKNOWN,JIG7,41,0.00265250067697323,-165.0419261809497,0.004814558283706475,0.0012810732618486341
A1,UNKNOWN,JIG7,42,0.0037995287660051325,55.53157137884297,0.0038015400372821443,0.00040166509021024303
A1,UNKNOWN,JIG7,43,0.006191100152338127,144.21364396206727,0.006432996492792307,0.0016978141427651879
A1,UNKNOWN,JIG7,44,0.007135662376125967,-28.708475537764283,0.007206367088630237,0.0011540965848719925
A1,UNKNOWN,JIG7,45,0.015004649017202549,-19.036908195790666,0.015267431215146657,0.004655571076991697
A1,UNKNOWN,JIG7,46,0.006480630517972028,-145.07559051851482,0.00818432120205128,0.00011432886534484434
A1,UNKNOWN,JIG7,47,0.0045837684015947395,-108.41922904592319,0.005380309045661018,0.00020497667898270906
A1,UNKNOWN,JIG7,48,0.008265703606305363,-131.03676101783535,0.008459548490727506,0.0007147949157431991
A1,UNKNOWN,JIG7,49,0.006656298761750376,-24.702235373026042,0.006804325573140315,0.0005648857126522354
A1,UNKNOWN,JIG7,50,0.0039026787760819853,-32.83614119190272,0.0055817959451337626,0.0015274070638390585
A1,UNKNOWN,JIG7,51,0.0011284270116089863,91.9080120035014,0.002075796310268938,0.001582772010982572
A1,UNKNOWN,JIG7,52,0.0018436983765189716,78.21601338842648,0.0024155438486726057,0.001705285655168201
A1,UNKNOWN,JIG7,53,0.007918612571950853,-69.41448944548122,0.008061759422231408,0.002576992810901251
A1,UNKNOWN,JIG7,54,0.010350636930315817,-158.50197943607228,0.01035951496049411,0.0013313455192031868
A1,UNKNOWN,JIG7,55,0.003992909208404614,72.4637803554476,0.004025961167621384,0.002292370508130228
A1,UNKNOWN,JIG7,56,0.006169109389797411,30.737241991268665,0.00618140403747947,0.0007713603357864923
A1,UNKNOWN,JIG7,57,0.00394425143336946,108.47950681478949,0.003973325917740179,0.0016269222082976223
A1,UNKNOWN,JIG7,58,0.0030891714239250617,105.03050620498527,0.005739690733072067,0.002919059085543833
A1,UNKNOWN,JIG7,59,0.0010116940309110626,-11.295161369746372,0.003159485179837572,0.00105941769980163
A1,UNKNOWN,JIG7,60,0.005789391955441872,-64.40304685184786,0.006495968680633555,0.0024941091183596762
A1,UNKNOWN,JIG7,61,0.002964481372279694,74.97940125764342,0.003107748293170949,0.0017106018689445402
A1,UNKNOWN,JIG7,62,0.009276121600333642,132.6271593785532,0.009354479101404953,0.0016146769932513785
A1,UNKNOWN,JIG7,63,0.0068263959136306345,-151.91743766967087,0.00822347962720728,0.007134273534104498
A1,UNKNOWN,JIG7,64,0.00836219209660959,-45.99430967392933,0.00863900745039722,0.00025042010875359896
A1,UNKNOWN,JIG7,65,0.0040133312525209635,-44.188514747566,0.004355543745238707,0.0021546785211385513
A1,UNKNOWN,JIG7,66,0.0023511186620923806,-41.66227480130277,0.0034261798318413507,0.0010105518130536508
A1,UNKNOWN,JIG7,67,0.005037835185153979,-5.247730606011256,0.007138727338903843,0.003078697624705614
A1,UNKNOWN,JIG7,68,0.007237247819423265,-4.504512190094859,0.007437443858986723,0.005021701220707626
A1,UNKNOWN,JIG7,69,0.0058391509441718895,50.85738938077804,0.006479832372034524,0.0031902378059332263
A1,UNKNOWN,JIG7,70,0.0032339038281914826,92.59542986706309,0.003866794855706781,0.0012116416864991102
A1,UNKNOWN,JIG7,71,0.009532388998071012,46.61877654753644,0.009654426704936474,0.0029862285789302224
A1,UNKNOWN,JIG7,72,0.03124666220762503,21.564472932566243,0.03197861108019025,0.0032042406163616637
A1,UNKNOWN,JIG7,73,0.012470673762445327,179.89415029994097,0.012540349827231984,0.0012334599760546931
A1,UNKNOWN,JIG7,74,0.009540113581398686,-148.56895031742567,0.010166729215593133,0.002655311004526706
A1,UNKNOWN,JIG7,75,0.004102123972446341,-85.19625701102703,0.004386373416129289,0.00040518922144097577
A1,UNKNOWN,JIG7,76,0.004240567773696092,-29.05061201766189,0.004376642630278054,0.0017463160431031547
A1,UNKNOWN,JIG7,77,0.0017120376217709008,130.15270732624657,0.0030269304810064323,0.0009017160211217256
A1,UNKNOWN,JIG7,78,0.005420954200105433,4.877871662900423,0.006588568750805554,0.0017501362457448698
A1,UNKNOWN,JIG7,79,0.007653319312201405,71.08505459888015,0.00766077351677033,0.003086293572161544
A1,UNKNOWN,JIG7,80,0.002470105009117874,-113.76090137488882,0.002471149583842448,0.0021025214393960694
A1,UNKNOWN,JIG7,81,0.002650752363541959,100.85628162482209,0.003390047948319957,0.0028766632524042423
A1,UNKNOWN,JIG7,82,0.0058100475156343005,136.92095633625948,0.007030031450708469,0.002463293278226408
A1,UNKNOWN,JIG7,83,0.0027394026385003834,173.37606331719982,0.0027590988009827877,0.002308348650216679
A1,UNKNOWN,JIG7,84,0.004148939475158425,-178.66979690987506,0.004413515012739172,0.00022283741929546394
A1,UNKNOWN,JIG7,85,0.0043186508061477625,-93.71050623633938,0.004436009159856778,0.0042560838143531395
A1,UNKNOWN,JIG7,86,0.0005401220982273091,-22.966615038320835,0.001293640666755226,0.0005412272938759298
A1,UNKNOWN,JIG7,87,0.004372703874171308,-101.1719922186389,0.004767771715140505,0.00042069901877947447
A1,UNKNOWN,JIG7,88,0.0020139695221297366,-81.8248456188182,0.0020140003493401013,0.00226581480188046
A1,UNKNOWN,JIG7,89,0.0064259454780849785,-148.76200991413813,0.007414206025403325,0.0009118065418404151
A1,UNKNOWN,JIG7,90,0.009201232743831951,-170.85497177042689,0.00920210799332553,0.0011006135809763706
A1,UNKNOWN,JIG7,91,0.005287972960285439,-22.110179442778815,0.0063146980653591145,0.006464150872486204
A1,UNKNOWN,JIG7,92,0.006008152742688051,-74.32059123844851,0.006083020683659535,0.0035750864292683213
A1,UNKNOWN,JIG7,93,0.0023564325127155075,-85.29757867217822,0.002614705460503751,0.0006709281162280145
A1,UNKNOWN,JIG7,94,0.005516659119038545,26.093551755751978,0.006700231405889519,0.003741104926761472
A1,UNKNOWN,JIG7,95,0.0011632245936374365,-113.21623402992866,0.003683290264723098,0.0007081107200016312
A1,UNKNOWN,JIG7,96,0.006326617373284537,-144.94203276512093,0.0069011116418207594,0.004537609667618057
A1,UNKNOWN,JIG7,97,0.0027414015010488557,-25.892055107414265,0.002950994812446249,0.0002493308503828427
A1,UNKNOWN,JIG7,98,0.007113641616678327,56.313667030907304,0.00711869083709726,0.0009460770418713887
A1,UNKNOWN,JIG7,99,0.005673556498670985,99.314671308548,0.006400583635246457,0.004589204414895045
A1,UNKNOWN,JIG7,100,0.0053202426470905645,-127.67286873107659,0.0054416170517412685,0.0009953226805054407
A1,UNKNOWN,JIG7,101,0.0007369840015159526,-117.1329597711986,0.0011538418153125513,0.0004718802989399195
A1,UNKNOWN,JIG7,102,0.0019406209998880657,-104.42774725186766,0.002060890677812454,0.00011156227737484137
A1,UNKNOWN,JIG7,103,0.004365682895625123,-128.03501808994565,0.006064587925431343,0.0011427288384845825
A1,UNKNOWN,JIG7,104,0.0015896281895120107,-113.7452695295565,0.004045697677104498,0.002141350997821142
A1,UNKNOWN,JIG7,105,0.004634635496253948,-80.2922662766969,0.005202815782778529,0.0003150466509554765
A1,UNKNOWN,JIG7,106,0.004095565795306028,9.39899633452454,0.004132941303838364,0.001200709852058114
A1,UNKNOWN,JIG7,107,0.0031101860907246084,-70.19405758436221,0.003270040076470007,0.003500902646405489
A1,UNKNOWN,JIG7,108,0.005991378318202789,91.07071036946056,0.007829699390566401,0.0012149487606761585
A1,UNKNOWN,JIG7,109,0.009428234146568985,59.34913120709053,0.010001596586458023,0.0029364055319008437
A1,UNKNOWN,JIG7,110,0.0032888525782629415,86.73617798009994,0.0034051438095752786,0.0012011753582118476
A1,UNKNOWN,JIG7,111,0.005320697269354982,177.8971750941243,0.005677709509428704,0.00046097510212011106
A1,UNKNOWN,JIG7,112,0.0012737260133665505,-78.33136136361554,0.002044633557208694,9.849501476872846e-05
A1,UNKNOWN,JIG7,113,0.001405093014129069,-33.42578520493227,0.00423507530206291,0.001920455463137003
A1,UNKNOWN,JIG7,114,0.006974665179262432,-72.34552253239113,0.00697495815337087,0.0003044225730059364
A1,UNKNOWN,JIG7,115,0.006455511642201691,-25.226931146935655,0.006455598495373221,0.0036068594371401006
A1,UNKNOWN,JIG7,116,0.0007002668065865731,-45.98891444004302,0.0031322659212107023,0.0006566075884028241
A1,UNKNOWN,JIG7,117,0.0012182859798890776,-88.69786270733428,0.0036878284836202885,0.0010552031925629933
A1,UNKNOWN,JIG7,118,0.00935789939179844,48.01262137865919,0.010459991022208705,0.0006034340186758531
A1,UNKNOWN,JIG7,119,0.0029117666850054917,118.97451923311526,0.0036252066821791194,0.0035635494143808066
A1,UNKNOWN,JIG7,120,0.007302399406590002,81.90847871239906,0.007834806329812994,0.0022518129703829044
A1,UNKNOWN,JIG7,121,0.0028697153136837223,-113.72016719781041,0.005073660776708877,0.0008228182003309532
A1,UNKNOWN,JIG7,122,0.002736297553680824,-44.41823228880337,0.0031205378470402067,0.0028762045171114494
A1,UNKNOWN,JIG7,123,0.0017280963579128603,134.9095377968629,0.004485129231618755,0.0021459253959281947
A1,UNKNOWN,JIG7,124,0.0015639230099064657,79.59112100320233,0.0026337751948920145,0.0005429424094670751
A1,UNKNOWN,JIG7,125,0.004407800723112769,107.37831936447658,0.005816052170089656,0.0030174954853372984
A1,UNKNOWN,JIG7,126,0.010071740060854744,112.47900573311894,0.010147760472424758,0.0011081651860869511
A1,UNKNOWN,JIG7,127,0.0012519391403423932,92.21471182757377,0.004427190436130536,0.0017293245848143154
A1,UNKNOWN,JIG7,128,0.0038585883649210457,168.07374627776736,0.006654717427811388,0.003736903024285769
A1,UNKNOWN,JIG7,129,0.0023372073535016776,118.79196286902571,0.00330464810764961,0.0014854173790872379
A1,UNKNOWN,JIG7,130,0.000768492429699814,-112.13034274575975,0.004835493907759627,0.00014478824823231973
A1,UNKNOWN,JIG7,131,0.002047886906560221,116.98764098528466,0.005467565668238793,0.0028959498491719434
A1,UNKNOWN,JIG7,132,0.006240375835496102,65.62261199778797,0.008598158823098168,0.002249841998193488
A1,UNKNOWN,JIG7,133,0.0038349525129194924,-49.834577212638926,0.004032634808460855,0.004560437016474498
A1,UNKNOWN,JIG7,134,0.00712541828056183,39.198566411406155,0.00718718288274457,0.00459407706782606
A1,UNKNOWN,JIG7,135,0.003443158101677182,-103.353855083465,0.0035563409905803225,0.0027069972506751088
A1,UNKNOWN,JIG7,136,0.006391937226229428,-170.67807261498368,0.006700590916978709,0.002653234952287619
A1,UNKNOWN,JIG7,137,0.0035335093240801817,-79.96425695971415,0.003533524747513541,0.0028935061344279455
A1,UNKNOWN,JIG7,138,0.0031922370252705375,59.2764168405635,0.0033572330655812733,0.0010679363308181502
A1,UNKNOWN,JIG7,139,0.0007278792243744028,58.201891965469144,0.0011165106666334522,7.048960330340433e-05
A1,UNKNOWN,JIG7,140,0.0020160932649920674,-11.455909313332326,0.0022795472042943053,0.0018499389439494962
A1,UNKNOWN,JIG7,141,0.003943361457358143,-176.93188468312226,0.004781180694629015,0.0012461683535412832
A1,UNKNOWN,JIG7,142,0.0049707184302659425,-102.57789707829482,0.004978938263611553,0.003369646733011786
A1,UNKNOWN,JIG7,143,0.004841901438687573,97.1309153982063,0.005313246399739684,0.006531664982761873
A1,UNKNOWN,JIG7,144,0.010133322173437449,-153.89938964868787,0.010133322923251736,0.00854782532491231
A1,UNKNOWN,JIG7,145,0.009278244595378547,-80.55682119676214,0.009707257837848232,0.009853334383359683
A1,UNKNOWN,JIG7,146,0.004381178700185816,-79.70230951251452,0.0051646699433876685,0.0003308833408115974
A1,UNKNOWN,JIG7,147,0.003290167219129385,-163.8483188664279,0.004744559180841367,0.002330266630083404
A1,UNKNOWN,JIG7,148,0.0024378351017802745,43.81859114055679,0.0026499394191772706,0.0007251678253232176
A1,UNKNOWN,JIG7,149,0.004227527388738062,-100.04775471212824,0.005014470987565956,0.002552687611967448
A1,UNKNOWN,JIG7,150,0.0058940651361799505,-143.7013453965501,0.006671742198015023,0.0038130746607950273
A1,UNKNOWN,JIG7,151,0.008513854772108788,-136.2237359043519,0.009074994439346678,0.0012914690391482144
A1,UNKNOWN,JIG7,152,0.004269480843242596,-49.04929182289755,0.005177479508105236,0.0024314425972490634
A1,UNKNOWN,JIG7,153,0.008093006496218995,86.37947828747338,0.008373707964588485,0.0007177031405640019
A1,UNKNOWN,JIG7,154,0.00848707601060032,-23.55287972805566,0.009457099629713734,0.004608757163559902
A1,UNKNOWN,JIG7,155,0.006356519493015881,80.20869225306605,0.006443257310626328,0.004185802173315769
A1,UNKNOWN,JIG7,156,0.0029900282548540446,-15.705873999691752,0.005152693845710216,0.0030838217886036755
A1,UNKNOWN,JIG7,157,0.0033712061385340487,146.22006025214836,0.004945352564529373,0.0030760310579707826
A1,UNKNOWN,JIG7,158,0.0017387870222648418,-56.588441798055094,0.004471660929426274,0.002081753809512917
A1,UNKNOWN,JIG7,159,0.0016129843968266603,-93.95370708767399,0.004106687019767042,0.0001262791447914654
A1,UNKNOWN,JIG7,160,0.003064338334020388,26.7996893117613,0.003215361366387139,0.0031435318431440856
A1,UNKNOWN,JIG7,161,0.00508011910169595,40.97613780323204,0.007103108784588575,0.00026464288776209397
A1,UNKNOWN,JIG7,162,0.0047501463833313036,-97.81901893302567,0.004774554614306068,0.002734617479764778
A1,UNKNOWN,JIG7,163,0.005345042048638195,22.34195271115226,0.006187344784570603,0.004046423585607345
A1,UNKNOWN,JIG7,164,0.004820269594574612,62.6747999510576,0.006015969811935511,0.0031761045227803523
A1,UNKNOWN,JIG7,165,0.0010675412351845025,-99.76108901898472,0.0017156535058678595,0.0008435498293277195
A1,UNKNOWN,JIG7,166,0.0028272482005228324,104.11562813847362,0.0051820617660429166,0.0018034235661474425
A1,UNKNOWN,JIG7,167,0.0023227816563898013,28.633011301711562,0.005370414195420503,0.0020049629410436665
A1,UNKNOWN,JIG7,168,0.004944439580195904,-49.68459907136879,0.006000266023002501,0.003958458801935466
A1,UNKNOWN,JIG7,169,0.005610792518727343,-29.780745269381054,0.007680095320081392,0.0024240799552819473
A1,UNKNOWN,JIG7,170,0.007250370393876394,19.89500020052497,0.007308232401364394,0.004959497588277454
A1,UNKNOWN,JIG7,171,0.005471897619551892,27.790419798036815,0.0054958110535743565,0.003622627328769905
A1,UNKNOWN,JIG7,172,0.007685515645967645,128.8584016931965,0.0077273605755247155,0.0030440653111628658
A1,UNKNOWN,JIG7,173,0.007220398623153011,-150.0676237098503,0.007319746788425851,0.0021146885110399057
A1,UNKNOWN,JIG7,174,0.002039829111964951,-129.8731921919432,0.0021762200686206968,0.001090710704253557
A1,UNKNOWN,JIG7,175,0.003003624878729887,-157.4774569073929,0.0030044991905738344,0.0017315952087613407
A1,UNKNOWN,JIG7,176,0.0008634762960751824,-81.58668933011997,0.0019679217624657772,0.0005224780992952732
A1,UNKNOWN,JIG7,177,0.004873528241370509,-170.95783334888876,0.0052826985879786525,1.910588425607009e-05
A1,UNKNOWN,JIG7,178,0.005826320010091794,-179.22657023457649,0.0059007748809143615,0.0016647888328765693
A1,UNKNOWN,JIG7,179,0.0027399750036745025,-172.05331597889358,0.004252651590821024,0.0008750046772124137
A1,UNKNOWN,JIG7,180,0.007738722222222219,-179.9999999999985,0.007738722222222227,0.001499459213216141
B,UNKNOWN,JIG7,1,0.012689983215560086,-108.78871302285592,0.01270614053052345,0.0011653427818608668
B,UNKNOWN,JIG7,2,0.0035405903132341393,-56.283912015352215,0.0035899799387158807,0.001431836074986172
B,UNKNOWN,JIG7,3,0.002308571909489443,108.68426837638533,0.0023148668706669015,0.001581296772419954
B,UNKNOWN,JIG7,4,0.007326896140008002,70.32096083500828,0.007382917931533672,0.0015159523001246008
B,UNKNOWN,JIG7,5,0.004464460441461608,165.87191923833416,0.004703719850397408,0.001342798808717241
B,UNKNOWN,JIG7,6,0.0026049987040960105,159.47192712403253,0.002972687809486426,0.002166833660002548
B,UNKNOWN,JIG7,7,0.0035370289574931054,-116.4322322998087,0.004012692378976576,0.0014794091481396695
B,UNKNOWN,JIG7,8,0.007591430650340617,17.488259822388617,0.00810886664401707,0.0013161239535730335
B,UNKNOWN,JIG7,9,0.021048689674597356,78.07720811634309,0.02108007130422863,0.0004889356888217971
B,UNKNOWN,JIG7,10,0.00300752828898078,157.9959516826892,0.0033260020512657852,0.002038468784362017
B,UNKNOWN,JIG7,11,0.0037933024098413654,-126.73794189715478,0.004033214359642149,0.001223972548095462
B,UNKNOWN,JIG7,12,0.01148590335013346,-46.88094241959259,0.011694232366649163,0.0010627951357396594
B,UNKNOWN,JIG7,13,0.006092838919502504,-29.174112084142322,0.006124218833358545,0.001714896286255019
B,UNKNOWN,JIG7,14,0.003938660863212207,30.380291817993168,0.004024606904958808,0.0006148392734576058
B,UNKNOWN,JIG7,15,0.00039488202351336827,-35.628640836935794,0.0015181968786048084,0.0007319918166026756
B,UNKNOWN,JIG7,16,0.0022096934380380407,-160.0823599282158,0.0027392564509177496,0.0019132457331641106
B,UNKNOWN,JIG7,17,0.008158629853196478,-87.6418871735921,0.008162780919709976,0.0023361906675894543
B,UNKNOWN,JIG7,18,0.01992318268487257,-76.08859874253298,0.019963562572083485,0.0008016065876918356
B,UNKNOWN,JIG7,19,0.006782629187172607,31.8173663365309,0.007234894547663461,0.0011941685510778852
B,UNKNOWN,JIG7,20,0.0036452704630597316,128.6989641118925,0.003664945672704103,0.0023403620064205285
B,UNKNOWN,JIG7,21,0.005224262543433435,-118.76032678539262,0.005233811369673967,0.0006935803819942618
B,UNKNOWN,JIG7,22,0.002405855922256337,-113.05440275460614,0.0025370527617096825,0.0025521770912371664
B,UNKNOWN,JIG7,23,0.004386530586935765,-55.56006835583111,0.0046215796778875115,0.0024410487184233086
B,UNKNOWN,JIG7,24,0.006599155395143011,-56.24195723586728,0.006864981012882834,0.0014342505733551368
B,UNKNOWN,JIG7,25,0.0028330010668203985,47.5514986952475,0.0028858044171792656,0.000500967245287516
B,UNKNOWN,JIG7,26,0.007029604258523009,128.5439482915634,0.0070711262726566165,0.0019489479370968191
B,UNKNOWN,JIG7,27,0.009166769307235567,-174.15724292528347,0.00930339551595376,0.0014285639622664804
B,UNKNOWN,JIG7,28,0.004478988173768461,-57.04960722768366,0.005356768943774237,0.0006428077293849792
B,UNKNOWN,JIG7,29,0.0031218771162207864,-9.399099293893556,0.0032979535757131713,0.00027185215808325254
B,UNKNOWN,JIG7,30,0.0038427815279881605,89.98844265484995,0.00417184939660794,0.0011726350435506208
B,UNKNOWN,JIG7,31,0.004684010393690781,141.13230753480423,0.0050380419741790404,0.0002341674445568051
B,UNKNOWN,JIG7,32,0.003359669441054697,152.9072794623588,0.003559475997343402,0.002942340529091148
