leg,motor_id,jig_id,eligible_runs,analysis_points,nl_mean_deg,nl_sd_deg,top_mean_deg,top_sd_deg,bottom_mean_deg,bottom_sd_deg,closure_mean_deg,closure_sd_deg,closure_max_abs_deg,centered_pointwise_sd_mean_deg,centered_pointwise_sd_max_deg,centered_pointwise_sd_max_angle_deg
A1,UNKNOWN,JIG7,2,360,0.5869329999999999,0.005443308001574109,0.107939,0.0016023039661687097,-0.47899400000000003,0.007045611967742779,-0.08528,0.009517657274770929,0.09201,0.029407202646981215,0.26231237777109845,77.0
B,UNKNOWN,JIG7,3,360,0.474814,0.013450999665452351,0.10655133333333333,0.0017102892542880997,-0.3682626666666667,0.014474289804108954,-0.08992666666666667,0.016806112975144887,0.10577,0.015103992432357102,0.10327684845169414,205.0
A2,UNKNOWN,JIG7,2,360,0.5869329999999999,0.005443308001574109,0.107939,0.0016023039661687097,-0.47899400000000003,0.007045611967742779,-0.08528,0.009517657274770929,0.09201,0.029407202646981215,0.26231237777109845,77.0
