point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
35,35.0,-0.49158666666666667,0.02280714434850041,-0.6904991018518518,0.02144366038105586,0.0,0.0,-0.50945,0.018443050181572457,-0.6837676388888889,0.014633919149667756,0.0,0.0,-0.52002,0.00834601102323738,-0.6921603796296297,0.0031021012952908225,0.0,0.0,-0.5058033333333334,-0.6913297407407408,-0.003646666666666576,0.00756210185185191,35,35.0,-0.6837676388888889,0.00756210185185191
36,36.0,-1.14494,0.016960810711755522,-1.343852435185185,0.008694448568393399,0.0,0.0,-1.1777733333333333,0.014693584767963702,-1.3520909722222223,0.006711382595686258,0.0,0.0,-1.1705733333333332,0.013365950521131428,-1.342713712962963,0.0061412371206598215,0.0,0.0,-1.1577566666666668,-1.343283074074074,-0.02001666666666657,-0.008807898148148308,36,36.0,-1.3520909722222223,-0.008807898148148308
37,37.0,-1.1009833333333334,0.005502420679422218,-1.2998957685185186,0.010068548397577596,0.0,0.0,-1.1222233333333334,0.010710561765534676,-1.2965409722222223,0.004043602177254897,0.0,0.0,-1.1228433333333332,0.008263778393285489,-1.2949837129629629,0.009902438001430322,0.0,0.0,-1.1119133333333333,-1.2974397407407408,-0.010310000000000041,0.0008987685185184446,37,37.0,-1.2965409722222223,0.0008987685185184446
38,38.0,-0.89973,0.017822805615278405,-1.0986424351851853,0.018785332925733856,0.0,0.0,-0.9343766666666666,0.0048924669986963746,-1.1086943055555556,0.012622166864119575,0.0,0.0,-0.9341466666666666,0.008064002314814498,-1.1062870462962964,0.0013343840103153975,0.0,0.0,-0.9169383333333333,-1.1024647407407409,-0.017438333333333333,-0.0062295648148147365,38,38.0,-1.1086943055555556,-0.0062295648148147365
39,39.0,-0.66042,0.011195164134571714,-0.8593324351851851,0.00518653645054965,0.0,0.0,-0.6893633333333332,0.014631323704071822,-0.8636809722222223,0.006427246923243745,0.0,0.0,-0.6872433333333333,0.00792697504306239,-0.859383712962963,0.0036987805475369013,0.0,0.0,-0.6738316666666666,-0.859358074074074,-0.01553166666666661,-0.004322898148148235,39,39.0,-0.8636809722222223,-0.004322898148148235
40,40.0,-0.28289000000000003,0.0037758310343552126,-0.48180243518518523,0.013523341192898584,0.0,0.0,-0.30966333333333335,0.004953244727785348,-0.4839809722222222,0.005268672266974897,0.0,0.0,-0.3034233333333333,0.011840026745465287,-0.4755637129629629,0.00659303184640618,0.0,0.0,-0.2931566666666667,-0.47868307407407407,-0.01650666666666667,-0.005297898148148128,40,40.0,-0.4839809722222222,-0.005297898148148128
41,41.0,0.21391666666666667,0.016957323884780086,0.015004231481481481,0.006382935814508869,0.0,0.0,0.17439666666666667,0.010861902841276623,7.90277777777774e-05,0.006062372721331614,0.0,0.0,0.17774666666666664,0.007771591428615728,0.005606287037037028,0.00024266583093653272,0.0,0.0,0.19583166666666665,0.010305259259259254,-0.021434999999999982,-0.010226231481481477,41,41.0,7.90277777777774e-05,-0.010226231481481477
42,42.0,0.5011899999999999,0.008264012342681986,0.3022775648148148,0.008035882985265556,0.0,0.0,0.46946333333333334,0.014576578245024896,0.29514569444444444,0.011030253785289854,0.0,0.0,0.4742,0.01807285533611111,0.3020596203703703,0.012925933824061707,0.0,0.0,0.487695,0.30216859259259254,-0.018231666666666646,-0.0070228981481481045,42,42.0,0.29514569444444444,-0.0070228981481481045
43,43.0,0.6998000000000001,0.00762028214700742,0.5008875648148149,0.007489340374276587,0.0,0.0,0.6777233333333333,0.0035101899283847167,0.5034056944444444,0.010110922296161336,0.0,0.0,0.6644066666666667,0.014728942030347369,0.49226628703703706,0.013067636136865126,0.0,0.0,0.6821033333333334,0.49657692592592595,-0.0043800000000000505,0.0068287685185184355,43,43.0,0.5034056944444444,0.0068287685185184355
44,44.0,0.6746233333333334,0.012950522511981293,0.47571089814814815,0.0037846954940272378,0.0,0.0,0.63555,0.013016800682195306,0.4612323611111111,0.005824800112079276,0.0,0.0,0.6269233333333334,0.019830240375076955,0.45478295370370375,0.013093132057528269,0.0,0.0,0.6507733333333334,0.465246925925926,-0.015223333333333477,-0.0040145648148148805,44,44.0,0.4612323611111111,-0.0040145648148148805
45,45.0,-0.0004166666666666667,0.012601036994364127,-0.19932910185185185,0.02106199216293177,0.0,0.0,-0.024556666666666668,0.010225958797752576,-0.19887430555555555,0.0021804145149008167,0.0,0.0,-0.030963333333333332,0.008929313150143933,-0.20310371296296295,0.008105360574264258,0.0,0.0,-0.01569,-0.2012164074074074,-0.008866666666666669,0.002342101851851852,45,45.0,-0.19887430555555555,0.002342101851851852
46,46.0,-0.7005333333333333,0.015838716277947973,-0.8994457685185185,0.02498840282457545,0.0,0.0,-0.7424333333333334,0.002869849008804004,-0.9167509722222222,0.006593272894154317,0.0,0.0,-0.7299899999999999,0.01935351905985059,-0.9021303796296296,0.012751823081061396,0.0,0.0,-0.7152616666666667,-0.9007880740740741,-0.027171666666666705,-0.015962898148148108,46,46.0,-0.9167509722222222,-0.015962898148148108
47,47.0,-0.8358566666666666,0.010590756976407921,-1.034769101851852,0.004884197817026194,0.0,0.0,-0.8582333333333333,0.008092801327929207,-1.0325509722222221,0.0015290253653557507,0.0,0.0,-0.8863533333333334,0.01305324608414828,-1.058493712962963,0.006427386892124896,0.0,0.0,-0.861105,-1.0466314074074075,0.0028716666666667168,0.014080435185185314,47,47.0,-1.0325509722222221,0.014080435185185314
48,48.0,-0.6653233333333334,0.008548779640003201,-0.8642357685185185,0.01137064696443952,0.0,0.0,-0.6929233333333333,0.0032060151798351763,-0.8672409722222222,0.009200394358160868,0.0,0.0,-0.69284,0.0074243450889624,-0.8649803796296296,0.0051642135253235286,0.0,0.0,-0.6790816666666667,-0.864608074074074,-0.013841666666666641,-0.002632898148148155,48,48.0,-0.8672409722222222,-0.002632898148148155
49,49.0,-0.37815333333333334,0.009796761369622764,-0.5770657685185184,0.005605974308313751,0.0,0.0,-0.4169533333333333,0.006306198009366115,-0.5912709722222221,0.0019265451839183586,0.0,0.0,-0.40712333333333334,0.01355719857984433,-0.579263712962963,0.011182306797643128,0.0,0.0,-0.3926383333333333,-0.5781647407407406,-0.024314999999999976,-0.01310623148148149,49,49.0,-0.5912709722222221,-0.01310623148148149
50,50.0,0.10442,0.016053881150675055,-0.09449243518518519,0.0010178044549107692,0.0,0.0,0.07584666666666666,0.013739724645469914,-0.09847097222222223,0.009469116039414728,0.0,0.0,0.08652666666666665,0.01329424436864816,-0.08561371296296298,0.005746756649039694,0.0,0.0,0.09547333333333333,-0.09005307407407409,-0.019626666666666667,-0.00841789814814814,50,50.0,-0.09847097222222223,-0.00841789814814814
51,51.0,0.5188400000000001,0.018990647698275073,0.3199275648148148,0.004742919438207363,0.0,0.0,0.48714999999999997,0.00859125718390507,0.31283236111111107,0.003293129668316425,0.0,0.0,0.48690999999999995,0.00941503584698434,0.3147696203703703,0.0037704244826780604,0.0,0.0,0.502875,0.31734859259259257,-0.01572499999999999,-0.004516231481481503,51,51.0,0.31283236111111107,-0.004516231481481503
