leg,motor_id,jig_id,order,mean_curve_amplitude_deg,mean_curve_phase_deg,run_amplitude_mean_deg,run_amplitude_sd_deg
A1,p05,JIG1,1,0.49918410736417224,-67.88022928093753,0.49919424682336827,0.0036804519508402797
A1,p05,JIG1,2,0.1703090591200888,-173.82459062217214,0.1703961976472781,0.0019050385405321474
A1,p05,JIG1,3,0.094001978691734,63.391833804144284,0.09400758002719307,0.005099858895786287
A1,p05,JIG1,4,0.06054507772555239,-112.45481688273627,0.060602267355802875,0.004392999297087486
A1,p05,JIG1,5,0.023014401448152023,-71.88395867663424,0.023124061043398137,0.0024297269419074857
A1,p05,JIG1,6,0.003099324320075857,-122.25518596696982,0.003395847336284999,0.0009609730168348902
A1,p05,JIG1,7,0.022328252439474842,-165.8086531245918,0.022340092558170255,0.0020126597740524567
A1,p05,JIG1,8,0.014177824623672711,-120.9541424744597,0.014181494740088606,0.0004292974205854162
A1,p05,JIG1,9,0.27800965095096636,158.45463116136315,0.27801045781692374,0.0008944797001945338
A1,p05,JIG1,10,0.01851786784203422,-93.14407842971873,0.01853195174928581,0.0010428824881262206
A1,p05,JIG1,11,0.017110317330614428,-85.27094742168626,0.01712320530781521,0.0025236080810244776
A1,p05,JIG1,12,0.02583030578626936,83.76165963543563,0.02584445272559673,0.0007104970365013309
A1,p05,JIG1,13,0.019283040919605306,9.990625748698251,0.01928420149892081,0.0007777870023715648
A1,p05,JIG1,14,0.011312204649992115,36.544775762537924,0.011315959694590297,0.0010398085073423861
A1,p05,JIG1,15,0.008867720820285134,7.7260344623142405,0.008887437264226965,0.0011630771241653412
A1,p05,JIG1,16,0.007432675556593874,31.09730555451838,0.007441929569207861,0.0011959122904107319
A1,p05,JIG1,17,0.012914085712279555,-78.54750230221318,0.012983628479199835,0.000260794745446406
A1,p05,JIG1,18,0.10133550209634809,113.41306902202788,0.1013360670836002,0.0009134499984805186
A1,p05,JIG1,19,0.009192741789451902,-132.9238947840145,0.009249417114702813,0.0009395784548159435
A1,p05,JIG1,20,0.001903232776248186,116.59570363094768,0.0019384216730833892,0.0011359093532839857
A1,p05,JIG1,21,0.006929356437414567,99.28016909917498,0.006950612476781595,0.0009336874857205567
A1,p05,JIG1,22,0.009781731268473185,133.18606213306043,0.009787252638242844,0.0010598871198085333
A1,p05,JIG1,23,0.005076110950408285,78.27034107654632,0.005095229436060548,0.0011338950991562511
A1,p05,JIG1,24,0.008348998853094746,23.293220054923278,0.008349980412218681,0.0009145774894333505
