point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
36,36.0,-0.08669,0.02589674883069301,-0.059277685185185176,0.025602762649663612,0.0,0.0,-0.078515,0.007827672067735079,-0.06886004166666668,0.0047378314943552265,0.0,0.0,-0.08669,0.02589674883069301,-0.059277685185185176,0.025602762649663612,0.0,0.0,-0.08669,-0.059277685185185176,0.008175000000000002,-0.0095823564814815,36,36.0,-0.06886004166666668,-0.0095823564814815
37,37.0,-0.08528666666666666,0.009707364901626667,-0.05787435185185185,0.012034414952874658,0.0,0.0,-0.086845,0.0035001785668734076,-0.07719004166666667,0.00041033799349355564,0.0,0.0,-0.08528666666666666,0.009707364901626667,-0.05787435185185185,0.012034414952874658,0.0,0.0,-0.08528666666666666,-0.05787435185185185,-0.0015583333333333421,-0.019315689814814817,37,37.0,-0.07719004166666667,-0.019315689814814817
38,38.0,-0.19549333333333332,0.2069859609570981,-0.16808101851851853,0.2056382931835488,0.0,0.3333333333333333,-0.08025499999999999,0.007035712472806148,-0.07060004166666667,0.0039458718994262966,0.0,0.0,-0.19549333333333332,0.2069859609570981,-0.16808101851851853,0.2056382931835488,0.0,0.3333333333333333,-0.19549333333333332,-0.16808101851851853,0.11523833333333333,0.09748097685185186,38,38.0,-0.07060004166666667,0.09748097685185186
39,39.0,-0.23148999999999997,0.046005773550718596,-0.20407768518518518,0.044799145698272085,0.0,0.0,-0.10167000000000001,0.004893178925810906,-0.09201504166666667,0.001803338352431054,0.0,0.0,-0.23148999999999997,0.046005773550718596,-0.20407768518518518,0.044799145698272085,0.0,0.0,-0.23148999999999997,-0.20407768518518518,0.12981999999999996,0.11206264351851851,39,39.0,-0.09201504166666667,0.11206264351851851
40,40.0,-0.08588666666666667,0.007600923189543051,-0.05847435185185185,0.009582184492424584,0.0,0.0,-0.090595,0.0027082189719444772,-0.08094004166666666,0.00038162160143537477,0.0,0.0,-0.08588666666666667,0.007600923189543051,-0.05847435185185185,0.009582184492424584,0.0,0.0,-0.08588666666666667,-0.05847435185185185,-0.004708333333333328,-0.02246568981481481,40,40.0,-0.08094004166666666,-0.02246568981481481
41,41.0,0.08277333333333332,0.01209995592278473,0.11018564814814814,0.010217056405408879,0.0,0.0,0.078405,0.023992133085659555,0.08805995833333333,0.0270819736590394,0.0,0.0,0.08277333333333332,0.01209995592278473,0.11018564814814814,0.010217056405408879,0.0,0.0,0.08277333333333332,0.11018564814814814,-0.004368333333333321,-0.022125689814814817,41,41.0,0.08805995833333333,-0.022125689814814817
42,42.0,0.08122333333333333,0.006564924472782099,0.10863564814814815,0.004807078886875054,0.0,0.0,0.09125,0.0033799704140717018,0.10090495833333332,0.0002901298406918499,0.0,0.0,0.08122333333333333,0.006564924472782099,0.10863564814814815,0.004807078886875054,0.0,0.0,0.08122333333333333,0.10863564814814815,0.01002666666666667,-0.007730689814814826,42,42.0,0.10090495833333332,-0.007730689814814826
43,43.0,0.07867333333333333,0.01745804780991659,0.10608564814814815,0.015742391810796726,0.0,0.0,0.068715,0.012551145366061224,0.07836995833333334,0.009461304792681369,0.0,0.0,0.07867333333333333,0.01745804780991659,0.10608564814814815,0.015742391810796726,0.0,0.0,0.07867333333333333,0.10608564814814815,-0.009958333333333333,-0.027715689814814815,43,43.0,0.07836995833333334,-0.027715689814814815
44,44.0,0.06504333333333333,0.018516504349723604,0.09245564814814815,0.02071349173665898,0.0,0.0,0.08098,0.01982727414447079,0.09063495833333333,0.016737433571090938,0.0,0.0,0.06504333333333333,0.018516504349723604,0.09245564814814815,0.02071349173665898,0.0,0.0,0.06504333333333333,0.09245564814814815,0.01593666666666667,-0.0018206898148148132,44,44.0,0.09063495833333333,-0.0018206898148148132
45,45.0,-0.08165,0.008501194033781374,-0.05423768518518518,0.010852110292243174,0.0,0.0,-0.05674,0.013859292911256331,-0.047085041666666674,0.016949133484636184,0.0,0.0,-0.08165,0.008501194033781374,-0.05423768518518518,0.010852110292243174,0.0,0.0,-0.08165,-0.05423768518518518,0.02491,0.007152643518518506,45,45.0,-0.047085041666666674,0.007152643518518506
46,46.0,-0.10361,0.029647981381537594,-0.07619768518518517,0.02786007915091072,0.0,0.0,-0.07725499999999999,0.009326738443850556,-0.06760004166666667,0.006236897870470705,0.0,0.0,-0.10361,0.029647981381537594,-0.07619768518518517,0.02786007915091072,0.0,0.0,-0.10361,-0.07619768518518517,0.026355000000000003,0.008597643518518508,46,46.0,-0.06760004166666667,0.008597643518518508
47,47.0,-0.29744333333333334,0.19924513653621093,-0.2700310185185185,0.1968824704123386,0.0,0.6666666666666666,-0.07244,0.002305168106668144,-0.06278504166666667,0.005395008680047996,0.0,0.0,-0.29744333333333334,0.19924513653621093,-0.2700310185185185,0.1968824704123386,0.0,0.6666666666666666,-0.29744333333333334,-0.2700310185185185,0.22500333333333333,0.20724597685185187,47,47.0,-0.06278504166666667,0.20724597685185187
48,48.0,-0.30163333333333336,0.033942560795162946,-0.2742210185185185,0.03608358379972874,0.0,0.0,-0.08768000000000001,0.010634885989045682,-0.07802504166666667,0.013724726562425535,0.0,0.0,-0.30163333333333336,0.033942560795162946,-0.2742210185185185,0.03608358379972874,0.0,0.0,-0.30163333333333336,-0.2742210185185185,0.21395333333333336,0.1961959768518518,48,48.0,-0.07802504166666667,0.1961959768518518
49,49.0,-0.09324666666666666,0.010510662839865683,-0.06583435185185185,0.011914400772089773,0.0,0.0,-0.07961,0.0068447936418857755,-0.06995504166666666,0.009934634215265628,0.0,0.0,-0.09324666666666666,0.010510662839865683,-0.06583435185185185,0.011914400772089773,0.0,0.0,-0.09324666666666666,-0.06583435185185185,0.013636666666666658,-0.00412068981481481,49,49.0,-0.06995504166666666,-0.00412068981481481
50,50.0,-0.08956000000000001,0.008948301514812743,-0.06214768518518518,0.008813598915912041,0.0,0.0,-0.077805,0.0067245854890840605,-0.06815004166666666,0.0036347449157042087,0.0,0.0,-0.08956000000000001,0.008948301514812743,-0.06214768518518518,0.008813598915912041,0.0,0.0,-0.08956000000000001,-0.06214768518518518,0.011755000000000015,-0.00600235648148148,50,50.0,-0.06815004166666666,-0.00600235648148148
