SequentialRun,Leg,SourceFile,TestID,SweepID,RunOrder,RunRole,EligibleForStatistics,BuildID,ApproachProtocol,PreconditionProtocol,A36_Deg,A36_RecomputeDelta_Deg,AnalysisStartRaw,AnalysisStartRawCentered,ApproachReturnErrorDeg,ApproachReturnErrorRaw,ClosureErrorDeg,FirmwareNL_Deg,FirmwareShadowA36_Deg,FirmwareShadowRMS_AC_Deg,MeanDC_Deg,NL_MinusFirmwareRounded_Deg,NL_RobustP2P_Deg,RMS_AC_Deg,RMS_RecomputeDelta_Deg,RawP2P_Deg,ShadowP2P_Deg,SystemINL_Deg
11,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,14,13,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9041799744660344,0.0003199744660343784,4673.0,-35791.55,0.406494140625,74.0,0.00498,3.27,0.90386,0.77548,-0.35445458333333335,-0.0016560000000001018,3.268344,0.775623911169327,0.00014391116932710446,3.47096,3.47177,1.73548
12,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,15,14,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.904578769929865,-0.0004412300701350791,4673.0,-35791.55,0.4119873046875,75.0,0.02163,3.27,0.90502,0.774,-0.35538630555555556,0.00426200000000021,3.2742620000000002,0.7736439983419491,-0.00035600165805094175,3.44513,3.44619,1.722565
13,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,16,15,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9025999424831395,-0.000590057516860587,4672.0,-35792.55,0.384521484375,70.0,0.0121,3.26,0.90319,0.77438,-0.3669949722222222,0.0015580000000001704,3.261558,0.7739819060840859,-0.0003980939159140551,3.47783,3.48009,1.738915
14,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,17,16,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8996698867068913,3.988670689125673e-05,4669.0,-35795.55,0.384521484375,70.0,0.03957,3.24,0.89963,0.76805,-0.32877452777777777,0.003485999999999656,3.243486,0.7679502283972136,-9.977160278640262e-05,3.46297,3.46687,1.731485
15,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,18,17,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.902526918601109,-0.00039308139889093763,4673.0,-35791.55,0.41748046875,76.0,0.01081,3.29,0.90292,0.7737,-0.3446153888888889,-0.00495800000000024,3.285042,0.7734048646737102,-0.0002951353262898859,3.4454599999999997,3.44748,1.7227299999999999
16,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,19,18,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9002506389769293,-0.0002493610230707155,4673.0,-35791.55,0.450439453125,82.0,0.00566,3.29,0.9005,0.77423,-0.32967108333333334,0.004254000000000424,3.2942540000000005,0.7740889912705944,-0.0001410087294055895,3.4902800000000003,3.49743,1.7451400000000001
17,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,20,19,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.902212126139584,0.00037212613958403917,4675.0,-35789.55,0.4119873046875,75.0,0.00137,3.29,0.90184,0.77468,-0.36282252777777774,0.003290000000000237,3.2932900000000003,0.774716785594724,3.678559472397591e-05,3.5548200000000003,3.55227,1.7774100000000002
18,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,21,20,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8983527060470285,0.00047270604702853714,4673.0,-35791.55,0.4010009765625,73.0,0.01339,3.26,0.89788,0.77178,-0.3560655277777778,0.0048720000000002095,3.264872,0.7719776948700938,0.00019769487009380082,3.43248,3.42979,1.71624
19,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,22,21,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9006868567479935,0.000266856747993538,4674.0,-35790.55,0.4339599609375,79.0,0.01639,3.3,0.90042,0.77332,-0.34304172222222223,-0.0041999999999999815,3.2958,0.7733906261297504,7.062612975039517e-05,3.46934,3.47494,1.73467
20,P02_R2,B0-B p02 jig 1 test 23 lần 2.txt,23,22,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9008397220736765,-0.00045027792632357233,4669.0,-35795.55,0.4339599609375,79.0,0.01751,3.28,0.90129,0.77253,-0.36001425,-0.00485399999999947,3.2751460000000003,0.772129427911678,-0.0004005720883220043,3.48531,3.4897,1.742655
21,P03,B0-B p03 jig 1 test 22.txt,2,2,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.910788825021754,-0.00039117497824603387,62290.0,21825.449999999997,-0.0714111328125,-13.0,0.27698,3.02,0.91118,0.7253,-0.39637455555555556,0.00014000000000047308,3.0201400000000005,0.724869797034706,-0.0004302029652939465,3.44315,3.44851,1.721575
22,P03,B0-B p03 jig 1 test 22.txt,3,3,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9053811451124257,-0.0005488548875742794,62288.0,21823.449999999997,-0.0714111328125,-13.0,0.27577,3.02,0.90593,0.72171,-0.3820446111111111,-0.0021780000000002353,3.017822,0.7212416490680529,-0.00046835093194708133,3.45038,3.44713,1.72519
23,P03,B0-B p03 jig 1 test 22.txt,4,4,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9035094743933454,-0.00023052560665459687,62291.0,21826.449999999997,-0.0714111328125,-13.0,0.23578,3.0,0.90374,0.71988,-0.39072816666666665,-0.0045760000000001355,2.995424,0.7196062890621163,-0.0002737109378836422,3.4332900000000004,3.43924,1.7166450000000002
24,P03,B0-B p03 jig 1 test 22.txt,5,5,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9074924793739115,0.00012247937391152153,62290.0,21825.449999999997,-0.0823974609375,-15.0,0.27354,3.06,0.90737,0.72492,-0.4069169722222222,-0.004765999999999604,3.0552340000000004,0.7251371642025921,0.00021716420259210167,3.4989999999999997,3.49786,1.7494999999999998
25,P03,B0-B p03 jig 1 test 22.txt,6,6,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9096395171393713,-0.00015048286062868677,62289.0,21824.449999999997,-0.0439453125,-8.0,0.27389,3.03,0.90979,0.72455,-0.37762247222222217,0.0027720000000002187,3.032772,0.7242477685312528,-0.00030223146874719387,3.4844,3.48078,1.7422
26,P03,B0-B p03 jig 1 test 22.txt,7,7,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9097609597014815,-0.0005790402985185183,62301.0,21836.449999999997,-0.02197265625,-4.0,0.24221,3.05,0.91034,0.72608,-0.367432,0.0034080000000002997,3.053408,0.7256189845790665,-0.0004610154209334638,3.4819,3.47975,1.74095
27,P03,B0-B p03 jig 1 test 22.txt,8,8,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9059504165209689,-0.0004895834790311637,62293.0,21828.449999999997,-0.0439453125,-8.0,0.27062,3.02,0.90644,0.72304,-0.3954161111111111,0.0014340000000001574,3.021434,0.7226819261783682,-0.0003580738216317769,3.4405200000000002,3.43906,1.7202600000000001
28,P03,B0-B p03 jig 1 test 22.txt,9,9,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9106130858762738,0.000203085876273712,62294.0,21829.449999999997,-0.0494384765625,-9.0,0.24736,3.02,0.91041,0.72447,-0.36353025,0.004891999999999896,3.024892,0.7245179067457307,4.7906745730741385e-05,3.45197,3.45537,1.725985
29,P03,B0-B p03 jig 1 test 22.txt,10,10,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9085006954128392,-0.0005193045871608737,62285.0,21820.449999999997,-0.0439453125,-8.0,0.24419,3.02,0.90902,0.72408,-0.39270324999999995,0.004950000000000454,3.0249500000000005,0.7234859061594648,-0.0005940938405351037,3.46143,3.45709,1.730715
30,P03,B0-B p03 jig 1 test 22.txt,11,11,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.9116210558232458,0.00010105582324582141,62293.0,21828.449999999997,-0.02197265625,-4.0,0.24788,3.03,0.91152,0.72555,-0.3739785555555556,0.0044879999999998255,3.0344879999999996,0.725539555004582,-1.0444995418024128e-05,3.52035,3.51666,1.760175
31,P04,B0-B p04 jig 1 test 23 lần 1.txt,25,24,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8497234641047124,-2.6535895287560507e-05,61170.0,20705.449999999997,-0.1318359375,-24.0,0.03948,3.14,0.84975,0.7272,-0.28788519444444444,-0.00417600000000018,3.135824,0.72700582004851,-0.00019417995148995892,3.48194,3.4855,1.74097
32,P04,B0-B p04 jig 1 test 23 lần 1.txt,26,25,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8456961959439208,-4.38040560792885e-05,61177.0,20712.449999999997,-0.1043701171875,-19.0,0.03193,3.17,0.84574,0.72786,-0.28026894444444445,0.00023399999999984544,3.1702339999999998,0.7279470449165755,8.704491657551827e-05,3.49008,3.49031,1.74504
33,P04,B0-B p04 jig 1 test 23 lần 1.txt,27,26,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8511939559244587,-2.6044075541298284e-05,61185.0,20720.449999999997,-0.120849609375,-22.0,-0.01717,3.15,0.85122,0.73286,-0.2709526666666667,0.001608000000000498,3.1516080000000004,0.7328400076749358,-1.9992325064110972e-05,3.46908,3.46825,1.73454
34,P04,B0-B p04 jig 1 test 23 lần 1.txt,28,27,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8545050965601656,0.0001850965601656318,61171.0,20706.449999999997,-0.10986328125,-20.0,0.0654,3.18,0.85432,0.73519,-0.3478638333333333,-0.0004339999999998234,3.1795660000000003,0.7352801779433583,9.017794335830498e-05,3.5155000000000003,3.51288,1.7577500000000001
35,P04,B0-B p04 jig 1 test 23 lần 1.txt,29,28,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8542604689284962,-6.953107150386995e-05,61181.0,20716.449999999997,-0.0714111328125,-13.0,0.0345,3.18,0.85433,0.73426,-0.30286466666666667,-0.0009700000000001374,3.17903,0.7341697980439462,-9.020195605380366e-05,3.5026900000000003,3.50035,1.7513450000000002
36,P04,B0-B p04 jig 1 test 23 lần 1.txt,30,29,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8543025401394014,0.0004225401394014616,61181.0,20716.449999999997,-0.1043701171875,-19.0,0.04343,3.12,0.85388,0.73139,-0.3135555,-0.0045280000000000875,3.115472,0.7316758715011533,0.00028587150115333415,3.4628,3.46404,1.7314
37,P04,B0-B p04 jig 1 test 23 lần 1.txt,31,30,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8518370874766537,3.7087476653652196e-05,61181.0,20716.449999999997,-0.10986328125,-20.0,0.02789,3.14,0.8518,0.73102,-0.2946316388888889,-0.001084000000000085,3.138916,0.7309301211275129,-8.987887248712578e-05,3.47989,3.49091,1.739945
38,P04,B0-B p04 jig 1 test 23 lần 1.txt,32,31,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8527887353030255,0.0002487353030254935,61177.0,20712.449999999997,-0.098876953125,-18.0,0.05605,3.13,0.85254,0.73002,-0.30499458333333335,0.0023879999999998347,3.1323879999999997,0.7301787222190832,0.00015872221908319606,3.50793,3.50893,1.753965
39,P04,B0-B p04 jig 1 test 23 lần 1.txt,33,32,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8519975845078104,0.00010758450781034323,61184.0,20719.449999999997,-0.1153564453125,-21.0,0.05931,3.09,0.85189,0.72821,-0.31617883333333335,0.0043280000000001095,3.094328,0.7281358798399552,-7.412016004482158e-05,3.43332,3.44121,1.71666
40,P04,B0-B p04 jig 1 test 23 lần 1.txt,34,33,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8543740450489387,0.00010404504893868349,61186.0,20721.449999999997,-0.0604248046875,-11.0,0.04395,3.1,0.85427,0.7297,-0.27141575,-0.0042399999999997995,3.0957600000000003,0.7297483127626901,4.8312762690128075e-05,3.45056,3.45194,1.72528
41,P05,B0-B p05 jig 1 test 23 lần 1.txt,36,35,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.859273014709565,5.301470956498022e-05,61440.0,20975.449999999997,-0.010986328125,-2.0,0.01699,3.12,0.85922,0.72813,0.033314916666666666,0.004273999999999667,3.1242739999999998,0.7282459089056188,0.00011590890561874456,3.48694,3.48756,1.74347
42,P05,B0-B p05 jig 1 test 23 lần 1.txt,37,36,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8563714492819795,0.0001614492819794755,61453.0,20988.449999999997,0.010986328125,2.0,-0.03562,3.13,0.85621,0.73131,0.0910308888888889,-0.0020319999999998117,3.127968,0.7313344837436173,2.4483743617298437e-05,3.5061,3.51417,1.75305
43,P05,B0-B p05 jig 1 test 23 lần 1.txt,38,37,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8543646217160173,-0.0003853782839826625,61450.0,20985.449999999997,0.0164794921875,3.0,0.00635,3.13,0.85475,0.72831,0.09359347222222222,-0.004926000000000208,3.1250739999999997,0.7277896630936711,-0.0005203369063289109,3.48462,3.49108,1.74231
44,P05,B0-B p05 jig 1 test 23 lần 1.txt,39,38,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8547806924980864,-0.0002893075019135827,61452.0,20987.449999999997,-0.0054931640625,-1.0,-0.04626,3.13,0.85507,0.731,0.1157383888888889,0.0018560000000000798,3.131856,0.7307246576243216,-0.00027534237567838904,3.52478,3.52867,1.76239
45,P05,B0-B p05 jig 1 test 23 lần 1.txt,40,39,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.851957453239846,-0.00037254676015407995,61447.0,20982.449999999997,-0.0274658203125,-5.0,-0.08283,3.11,0.85233,0.72574,0.06639055555555556,0.0008200000000000429,3.11082,0.7256556875212332,-8.431247876683479e-05,3.48663,3.48687,1.743315
46,P05,B0-B p05 jig 1 test 23 lần 1.txt,41,40,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8546875554289284,0.00021755542892842872,61437.0,20972.449999999997,0.010986328125,2.0,-0.01296,3.13,0.85447,0.72764,0.05053572222222222,-0.0015080000000002869,3.1284919999999996,0.7279137776737409,0.000273777673740927,3.50061,3.5043,1.750305
47,P05,B0-B p05 jig 1 test 23 lần 1.txt,42,41,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8542096625524732,0.00018966255247321318,61436.0,20971.449999999997,-0.02197265625,-4.0,0.02275,3.13,0.85402,0.72864,0.016307083333333337,-0.0011060000000000514,3.128894,0.7286758629040714,3.586290407142645e-05,3.50317,3.50215,1.751585
48,P05,B0-B p05 jig 1 test 23 lần 1.txt,43,42,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8534212746487794,-0.00031872535122068335,61441.0,20976.449999999997,-0.0164794921875,-3.0,0.00961,3.14,0.85374,0.72757,0.012856722222222223,0.004693999999999754,3.144694,0.7274668966090718,-0.00010310339092822751,3.51065,3.51005,1.755325
49,P05,B0-B p05 jig 1 test 23 lần 1.txt,44,43,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8528138285787197,-7.61714212803577e-05,61444.0,20979.449999999997,0.0384521484375,7.0,-0.03399,3.16,0.85289,0.73124,0.06867780555555555,0.0015719999999994627,3.1615719999999996,0.7313119246394841,7.19246394841333e-05,3.53586,3.5364,1.76793
50,P05,B0-B p05 jig 1 test 23 lần 1.txt,45,44,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8510918576312201,0.00043185763122011167,61437.0,20972.449999999997,-0.010986328125,-2.0,-0.01021,3.19,0.85066,0.72945,0.005598361111111108,-0.0009739999999998084,3.189026,0.7296899104447135,0.0002399104447134981,3.5763,3.57777,1.78815
51,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,47,46,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.827008738040471,6.873804047102805e-05,64396.0,23931.449999999997,0.15380859375,28.0,-0.13536,3.05,0.82694,0.73297,-0.09408727777777778,-0.004361999999999533,3.0456380000000003,0.7328299924875183,-0.00014000751248166576,3.2067300000000003,3.20732,1.6033650000000002
52,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,48,47,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8209333642620719,9.336426207184889e-05,64404.0,23939.449999999997,0.1812744140625,33.0,-0.16128,3.01,0.82084,0.7291,-0.05664319444444444,-0.0011979999999995883,3.008802,0.7292027816123472,0.00010278161234722472,3.20599,3.20063,1.602995
53,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,49,48,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8215684361852412,8.436185241267324e-06,64403.0,23938.449999999997,0.1373291015625,25.0,-0.17621,3.01,0.82156,0.72995,-0.09977477777777778,0.0023860000000004433,3.0123860000000002,0.7299613989006204,1.1398900620407382e-05,3.2200699999999998,3.21041,1.6100349999999999
54,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,50,49,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8217174439457537,0.00010744394575379346,64401.0,23936.449999999997,0.1593017578125,29.0,-0.11089,3.04,0.82161,0.73166,-0.11421988888888888,0.00013199999999979894,3.040132,0.7316701725158898,1.0172515889861344e-05,3.24073,3.23599,1.620365
55,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,51,50,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8200392497142078,0.00024924971420781095,64401.0,23936.449999999997,0.1263427734375,23.0,-0.14591,3.06,0.81979,0.73024,-0.1223675,-0.003626000000000129,3.056374,0.7302324383398412,-7.561660158805772e-06,3.23862,3.23333,1.61931
