"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"0","ALIGN_RAMP","46148","-6","-32.958984375","-6","-6000","-6000000","0","352598","352598","0","2897","1336","1968"
"1","ALIGN_RAMP","46151","-3","-16.4794921875","3","3000","9000000","200","352599","352599","0","2903","1336","1317"
"2","ALIGN_RAMP","46149","-5","-27.4658203125","-2","-2000","-5000000","400","352600","352600","0","2902","1336","1227"
"3","ALIGN_RAMP","46154","0","0","5","5000","7000000","600","352601","352601","0","2902","1336","1137"
"4","ALIGN_RAMP","46155","1","5.4931640625","1","1000","-4000000","800","352602","352602","0","2902","1336","1047"
"5","ALIGN_RAMP","46150","-4","-21.97265625","-5","-5000","-6000000","1000","352603","352603","0","2902","1336","957"
"6","ALIGN_RAMP","46154","0","0","4","4000","9000000","1200","352604","352604","0","2902","1336","867"
"7","ALIGN_RAMP","46152","-2","-10.986328125","-2","-2000","-6000000","1400","352605","352605","0","2902","1336","777"
"8","ALIGN_RAMP","46155","1","5.4931640625","3","3000","5000000","1600","352606","352606","0","2902","1336","687"
"9","ALIGN_RAMP","46154","0","0","-1","-1000","-4000000","1800","352607","352607","0","2902","1336","597"
"10","ALIGN_RAMP","46150","-4","-21.97265625","-4","-4000","-3000000","2000","352608","352608","0","2902","1336","507"
"11","ALIGN_RAMP","46151","-3","-16.4794921875","1","1000","5000000","2200","352609","352609","0","2902","1336","417"
"12","ALIGN_RAMP","46152","-2","-10.986328125","1","1000","0","2400","352610","352610","0","2902","1336","327"
"13","ALIGN_RAMP","46155","1","5.4931640625","3","3000","2000000","2600","352611","352611","0","2902","1336","237"
"14","ALIGN_RAMP","46157","3","16.4794921875","2","2000","-1000000","2800","352612","352612","0","2902","1336","147"
"15","ALIGN_RAMP","46151","-3","-16.4794921875","-6","-6000","-8000000","3000","352613","352613","0","2902","1336","57"
"16","ALIGN_RAMP","46149","-5","-27.4658203125","-2","-2000","4000000","3200","352614","352614","0","2902","1336","2122"
"17","ALIGN_RAMP","46150","-4","-21.97265625","1","1000","3000000","3400","352615","352615","0","2902","1336","2032"
"18","ALIGN_RAMP","46153","-1","-5.4931640625","3","3000","2000000","3600","352616","352616","0","2902","1336","1942"
"19","ALIGN_RAMP","46150","-4","-21.97265625","-3","-3000","-6000000","3800","352617","352617","0","2902","1336","1852"
"20","ALIGN_RAMP","46155","1","5.4931640625","5","5000","8000000","4000","352618","352618","0","2902","1336","1762"
"21","ALIGN_RAMP","46150","-4","-21.97265625","-5","-5000","-10000000","4200","352619","352619","0","2902","1336","1672"
"22","ALIGN_RAMP","46155","1","5.4931640625","5","5000","10000000","4400","352620","352620","0","2902","1336","1582"
"23","ALIGN_RAMP","46152","-2","-10.986328125","-3","-3000","-8000000","4600","352621","352621","0","2902","1336","1492"
"24","ALIGN_RAMP","46153","-1","-5.4931640625","1","1000","4000000","4800","352622","352622","0","2902","1336","1402"
"25","ALIGN_RAMP","46152","-2","-10.986328125","-1","-1000","-2000000","5000","352623","352623","0","2902","1336","1312"
"26","ALIGN_RAMP","46153","-1","-5.4931640625","1","1000","2000000","5200","352624","352624","0","2902","1336","1222"
"27","ALIGN_RAMP","46150","-4","-21.97265625","-3","-3000","-4000000","5400","352625","352625","0","2902","1336","1132"
"28","ALIGN_RAMP","46153","-1","-5.4931640625","3","3000","6000000","5600","352626","352626","0","2902","1336","1042"
"29","ALIGN_RAMP","46155","1","5.4931640625","2","2000","-1000000","5800","352627","352627","0","2902","1336","952"
"30","ALIGN_RAMP","46150","-4","-21.97265625","-5","-5000","-7000000","6000","352628","352628","0","2902","1336","862"
"31","ALIGN_RAMP","46152","-2","-10.986328125","2","2000","7000000","6200","352629","352629","0","2902","1336","772"
"32","ALIGN_RAMP","46154","0","0","2","2000","0","6400","352630","352630","0","2902","1336","682"
"33","ALIGN_RAMP","46151","-3","-16.4794921875","-3","-3000","-5000000","6600","352631","352631","0","2902","1336","592"
"34","ALIGN_RAMP","46156","2","10.986328125","5","5000","8000000","6800","352632","352632","0","2902","1336","502"
"35","ALIGN_RAMP","46148","-6","-32.958984375","-8","-8000","-13000000","7000","352633","352633","0","2902","1336","412"
"36","ALIGN_RAMP","46154","0","0","6","6000","14000000","7200","352634","352634","0","2902","1336","322"
"37","ALIGN_RAMP","46151","-3","-16.4794921875","-3","-3000","-9000000","7400","352635","352635","0","2902","1336","232"
"38","ALIGN_RAMP","46153","-1","-5.4931640625","2","2000","5000000","7600","352636","352636","0","2902","1336","142"
"39","ALIGN_RAMP","46152","-2","-10.986328125","-1","-1000","-3000000","7800","352637","352637","0","2902","1336","52"
"40","ALIGN_RAMP","46153","-1","-5.4931640625","1","1000","2000000","8000","352638","352638","0","2902","1336","2117"
"41","ALIGN_RAMP","46155","1","5.4931640625","2","2000","1000000","8200","352639","352639","0","2902","1336","2027"
"42","ALIGN_RAMP","46156","2","10.986328125","1","1000","-1000000","8400","352640","352640","0","2902","1336","1937"
"43","ALIGN_RAMP","46154","0","0","-2","-2000","-3000000","8600","352641","352641","0","2902","1336","1847"
"44","ALIGN_RAMP","46146","-8","-43.9453125","-8","-8000","-6000000","8800","352642","352642","0","2902","1336","1757"
"45","ALIGN_RAMP","46153","-1","-5.4931640625","7","7000","15000000","9000","352643","352643","0","2902","1336","1667"
"46","ALIGN_RAMP","46156","2","10.986328125","3","3000","-4000000","9200","352644","352644","0","2902","1336","1577"
"47","ALIGN_RAMP","46151","-3","-16.4794921875","-5","-5000","-8000000","9400","352645","352645","0","2902","1336","1487"
"48","ALIGN_RAMP","46154","0","0","3","3000","8000000","9600","352646","352646","0","2902","1336","1397"
"49","ALIGN_RAMP","46150","-4","-21.97265625","-4","-4000","-7000000","9800","352647","352647","0","2902","1336","1307"
"50","ALIGN_RAMP","46152","-2","-10.986328125","2","2000","6000000","10000","352648","352648","0","2902","1336","1217"
"51","ALIGN_RAMP","46156","2","10.986328125","4","4000","2000000","10200","352649","352649","0","2902","1336","1127"
"52","ALIGN_RAMP","46155","1","5.4931640625","-1","-1000","-5000000","10400","352650","352650","0","2902","1336","1037"
"53","ALIGN_RAMP","46153","-1","-5.4931640625","-2","-2000","-1000000","10600","352651","352651","0","2902","1336","947"
"54","ALIGN_RAMP","46152","-2","-10.986328125","-1","-1000","1000000","10800","352652","352652","0","2902","1336","857"
"55","ALIGN_RAMP","46147","-7","-38.4521484375","-5","-5000","-4000000","11000","352653","352653","0","2902","1336","767"
"56","ALIGN_RAMP","46155","1","5.4931640625","8","8000","13000000","11200","352654","352654","0","2902","1336","677"
"57","ALIGN_RAMP","46150","-4","-21.97265625","-5","-5000","-13000000","11400","352655","352655","0","2902","1336","587"
"58","ALIGN_RAMP","46153","-1","-5.4931640625","3","3000","8000000","11600","352656","352656","0","2902","1336","497"
"59","ALIGN_RAMP","46154","0","0","1","1000","-2000000","11800","352657","352657","0","2902","1336","407"
"60","ALIGN_RAMP","46155","1","5.4931640625","1","1000","0","12000","352658","352658","0","2902","1336","317"
"61","ALIGN_RAMP","46148","-6","-32.958984375","-7","-7000","-8000000","12200","352659","352659","0","2902","1336","227"
"62","ALIGN_RAMP","46151","-3","-16.4794921875","3","3000","10000000","12400","352660","352660","0","2902","1336","137"
"63","ALIGN_RAMP","46153","-1","-5.4931640625","2","2000","-1000000","12600","352661","352661","0","2902","1336","47"
"64","ALIGN_RAMP","46149","-5","-27.4658203125","-4","-4000","-6000000","12800","352662","352662","0","2902","1336","2112"
"65","ALIGN_RAMP","46155","1","5.4931640625","6","6000","10000000","13000","352663","352663","0","2902","1336","2022"
"66","ALIGN_RAMP","46155","1","5.4931640625","0","0","-6000000","13200","352664","352664","0","2902","1336","1932"
"67","ALIGN_RAMP","46156","2","10.986328125","1","1000","1000000","13400","352665","352665","0","2902","1336","1842"
"68","ALIGN_RAMP","46153","-1","-5.4931640625","-3","-3000","-4000000","13600","352666","352666","0","2902","1336","1752"
"69","ALIGN_RAMP","46150","-4","-21.97265625","-3","-3000","0","13800","352667","352667","0","2902","1336","1662"
"70","ALIGN_RAMP","46153","-1","-5.4931640625","3","3000","6000000","14000","352668","352668","0","2902","1336","1572"
"71","ALIGN_RAMP","46151","-3","-16.4794921875","-2","-2000","-5000000","14200","352669","352669","0","2902","1336","1482"
"72","ALIGN_RAMP","46156","2","10.986328125","5","5000","7000000","14400","352670","352670","0","2902","1336","1392"
"73","ALIGN_RAMP","46150","-4","-21.97265625","-6","-6000","-11000000","14600","352671","352671","0","2902","1336","1302"
"74","ALIGN_RAMP","46154","0","0","4","4000","10000000","14800","352672","352672","0","2902","1336","1212"
"75","ALIGN_RAMP","46151","-3","-16.4794921875","-3","-3000","-7000000","15000","352673","352673","0","2902","1336","1122"
"76","ALIGN_RAMP","46150","-4","-21.97265625","-1","-1000","2000000","15200","352674","352674","0","2902","1336","1032"
"77","ALIGN_RAMP","46156","2","10.986328125","6","6000","7000000","15400","352675","352675","0","2902","1336","942"
"78","ALIGN_RAMP","46153","-1","-5.4931640625","-3","-3000","-9000000","15600","352676","352676","0","2902","1336","852"
"79","ALIGN_RAMP","46154","0","0","1","1000","4000000","15800","352677","352677","0","2902","1336","762"
"80","ALIGN_RAMP","46150","-4","-21.97265625","-4","-4000","-5000000","16000","352678","352678","0","2902","1336","672"
"81","ALIGN_RAMP","46152","-2","-10.986328125","2","2000","6000000","16200","352679","352679","0","2902","1336","582"
"82","ALIGN_RAMP","46154","0","0","2","2000","0","16400","352680","352680","0","2902","1336","492"
"83","ALIGN_RAMP","46150","-4","-21.97265625","-4","-4000","-6000000","16600","352681","352681","0","2902","1336","402"
"84","ALIGN_RAMP","46149","-5","-27.4658203125","-1","-1000","3000000","16800","352682","352682","0","2902","1336","312"
"85","ALIGN_RAMP","46151","-3","-16.4794921875","2","2000","3000000","17000","352683","352683","0","2902","1336","222"
"86","ALIGN_RAMP","46154","0","0","3","3000","1000000","17200","352684","352684","0","2902","1336","132"
"87","ALIGN_RAMP","46151","-3","-16.4794921875","-3","-3000","-6000000","17400","352685","352685","0","2902","1336","42"
"88","ALIGN_RAMP","46151","-3","-16.4794921875","0","0","3000000","17600","352686","352686","0","2902","1336","2107"
"89","ALIGN_RAMP","46152","-2","-10.986328125","1","1000","1000000","17800","352687","352687","0","2902","1336","2017"
"90","ALIGN_RAMP","46152","-2","-10.986328125","0","0","-1000000","18000","352688","352688","0","2902","1336","1927"
"91","ALIGN_RAMP","46153","-1","-5.4931640625","1","1000","1000000","18200","352689","352689","0","2902","1336","1837"
"92","ALIGN_RAMP","46153","-1","-5.4931640625","0","0","-1000000","18400","352690","352690","0","2902","1336","1747"
"93","ALIGN_RAMP","46153","-1","-5.4931640625","0","0","0","18600","352691","352691","0","2902","1336","1657"
"94","ALIGN_RAMP","46151","-3","-16.4794921875","-2","-2000","-2000000","18800","352692","352692","0","2902","1336","1567"
"95","ALIGN_RAMP","46149","-5","-27.4658203125","-2","-2000","0","19000","352693","352693","0","2902","1336","1477"
"96","ALIGN_RAMP","46154","0","0","5","5000","7000000","19200","352694","352694","0","2902","1336","1387"
"97","ALIGN_RAMP","46156","2","10.986328125","2","2000","-3000000","19400","352695","352695","0","2902","1336","1297"
"98","ALIGN_RAMP","46151","-3","-16.4794921875","-5","-5000","-7000000","19600","352696","352696","0","2902","1336","1207"
"99","ALIGN_RAMP","46154","0","0","3","3000","8000000","19800","352697","352697","0","2902","1336","1117"
"100","ALIGN_RAMP","46150","-4","-21.97265625","-4","-4000","-7000000","20000","352698","352698","0","2902","1336","1027"
