"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"0","ALIGN_RAMP","40595","2","10.986328125","2","2000","2000000","0","395869","395869","0","2897","1336","1695"
"1","ALIGN_RAMP","40590","-3","-16.4794921875","-5","-5000","-7000000","200","395870","395870","0","2903","1336","1012"
"2","ALIGN_RAMP","40590","-3","-16.4794921875","0","0","5000000","400","395871","395871","0","2903","1336","922"
"3","ALIGN_RAMP","40594","1","5.4931640625","4","4000","4000000","600","395872","395872","0","2903","1336","832"
"4","ALIGN_RAMP","40595","2","10.986328125","1","1000","-3000000","800","395873","395873","0","2903","1336","742"
"5","ALIGN_RAMP","40593","0","0","-2","-2000","-3000000","1000","395874","395874","0","2903","1336","652"
"6","ALIGN_RAMP","40590","-3","-16.4794921875","-3","-3000","-1000000","1200","395875","395875","0","2903","1336","562"
"7","ALIGN_RAMP","40592","-1","-5.4931640625","2","2000","5000000","1400","395876","395876","0","2903","1336","472"
"8","ALIGN_RAMP","40594","1","5.4931640625","2","2000","0","1600","395877","395877","0","2903","1336","382"
"9","ALIGN_RAMP","40592","-1","-5.4931640625","-2","-2000","-4000000","1800","395878","395878","0","2903","1336","292"
"10","ALIGN_RAMP","40590","-3","-16.4794921875","-2","-2000","0","2000","395879","395879","0","2903","1336","202"
"11","ALIGN_RAMP","40593","0","0","3","3000","5000000","2200","395880","395880","0","2903","1336","112"
"12","ALIGN_RAMP","40589","-4","-21.97265625","-4","-4000","-7000000","2400","395881","395881","0","2903","1336","22"
"13","ALIGN_RAMP","40596","3","16.4794921875","7","7000","11000000","2600","395882","395882","0","2903","1336","2087"
"14","ALIGN_RAMP","40592","-1","-5.4931640625","-4","-4000","-11000000","2800","395883","395883","0","2903","1336","1997"
"15","ALIGN_RAMP","40595","2","10.986328125","3","3000","7000000","3000","395884","395884","0","2903","1336","1907"
"16","ALIGN_RAMP","40593","0","0","-2","-2000","-5000000","3200","395885","395885","0","2903","1336","1817"
"17","ALIGN_RAMP","40597","4","21.97265625","4","4000","6000000","3400","395886","395886","0","2903","1336","1727"
"18","ALIGN_RAMP","40595","2","10.986328125","-2","-2000","-6000000","3600","395887","395887","0","2903","1336","1637"
"19","ALIGN_RAMP","40593","0","0","-2","-2000","0","3800","395888","395888","0","2903","1336","1547"
"20","ALIGN_RAMP","40596","3","16.4794921875","3","3000","5000000","4000","395889","395889","0","2903","1336","1457"
"21","ALIGN_RAMP","40591","-2","-10.986328125","-5","-5000","-8000000","4200","395890","395890","0","2903","1336","1367"
"22","ALIGN_RAMP","40595","2","10.986328125","4","4000","9000000","4400","395891","395891","0","2903","1336","1277"
"23","ALIGN_RAMP","40594","1","5.4931640625","-1","-1000","-5000000","4600","395892","395892","0","2903","1336","1187"
"24","ALIGN_RAMP","40598","5","27.4658203125","4","4000","5000000","4800","395893","395893","0","2903","1336","1097"
"25","ALIGN_RAMP","40592","-1","-5.4931640625","-6","-6000","-10000000","5000","395894","395894","0","2903","1336","1007"
"26","ALIGN_RAMP","40593","0","0","1","1000","7000000","5200","395895","395895","0","2903","1336","917"
"27","ALIGN_RAMP","40589","-4","-21.97265625","-4","-4000","-5000000","5400","395896","395896","0","2903","1336","827"
"28","ALIGN_RAMP","40595","2","10.986328125","6","6000","10000000","5600","395897","395897","0","2903","1336","737"
"29","ALIGN_RAMP","40595","2","10.986328125","0","0","-6000000","5800","395898","395898","0","2903","1336","647"
"30","ALIGN_RAMP","40592","-1","-5.4931640625","-3","-3000","-3000000","6000","395899","395899","0","2903","1336","557"
"31","ALIGN_RAMP","40593","0","0","1","1000","4000000","6200","395900","395900","0","2903","1336","467"
"32","ALIGN_RAMP","40597","4","21.97265625","4","4000","3000000","6400","395901","395901","0","2903","1336","377"
"33","ALIGN_RAMP","40596","3","16.4794921875","-1","-1000","-5000000","6600","395902","395902","0","2903","1336","287"
"34","ALIGN_RAMP","40592","-1","-5.4931640625","-4","-4000","-3000000","6800","395903","395903","0","2903","1336","197"
"35","ALIGN_RAMP","40593","0","0","1","1000","5000000","7000","395904","395904","0","2903","1336","107"
"36","ALIGN_RAMP","40593","0","0","0","0","-1000000","7200","395905","395905","0","2903","1336","17"
"37","ALIGN_RAMP","40593","0","0","0","0","0","7400","395906","395906","0","2903","1336","2082"
"38","ALIGN_RAMP","40592","-1","-5.4931640625","-1","-1000","-1000000","7600","395907","395907","0","2903","1336","1992"
"39","ALIGN_RAMP","40591","-2","-10.986328125","-1","-1000","0","7800","395908","395908","0","2903","1336","1902"
"40","ALIGN_RAMP","40592","-1","-5.4931640625","1","1000","2000000","8000","395909","395909","0","2903","1336","1812"
"41","ALIGN_RAMP","40594","1","5.4931640625","2","2000","1000000","8200","395910","395910","0","2903","1336","1722"
"42","ALIGN_RAMP","40593","0","0","-1","-1000","-3000000","8400","395911","395911","0","2903","1336","1632"
"43","ALIGN_RAMP","40593","0","0","0","0","1000000","8600","395912","395912","0","2903","1336","1542"
"44","ALIGN_RAMP","40590","-3","-16.4794921875","-3","-3000","-3000000","8800","395913","395913","0","2903","1336","1452"
"45","ALIGN_RAMP","40596","3","16.4794921875","6","6000","9000000","9000","395914","395914","0","2903","1336","1362"
"46","ALIGN_RAMP","40593","0","0","-3","-3000","-9000000","9200","395915","395915","0","2903","1336","1272"
"47","ALIGN_RAMP","40592","-1","-5.4931640625","-1","-1000","2000000","9400","395916","395916","0","2903","1336","1182"
"48","ALIGN_RAMP","40593","0","0","1","1000","2000000","9600","395917","395917","0","2903","1336","1092"
"49","ALIGN_RAMP","40596","3","16.4794921875","3","3000","2000000","9800","395918","395918","0","2903","1336","1002"
"50","ALIGN_RAMP","40593","0","0","-3","-3000","-6000000","10000","395919","395919","0","2903","1336","912"
"51","ALIGN_RAMP","40589","-4","-21.97265625","-4","-4000","-1000000","10200","395920","395920","0","2903","1336","822"
"52","ALIGN_RAMP","40591","-2","-10.986328125","2","2000","6000000","10400","395921","395921","0","2903","1336","732"
"53","ALIGN_RAMP","40594","1","5.4931640625","3","3000","1000000","10600","395922","395922","0","2903","1336","642"
"54","ALIGN_RAMP","40596","3","16.4794921875","2","2000","-1000000","10800","395923","395923","0","2903","1336","552"
"55","ALIGN_RAMP","40592","-1","-5.4931640625","-4","-4000","-6000000","11000","395924","395924","0","2903","1336","462"
"56","ALIGN_RAMP","40596","3","16.4794921875","4","4000","8000000","11200","395925","395925","0","2903","1336","372"
"57","ALIGN_RAMP","40595","2","10.986328125","-1","-1000","-5000000","11400","395926","395926","0","2903","1336","282"
"58","ALIGN_RAMP","40592","-1","-5.4931640625","-3","-3000","-2000000","11600","395927","395927","0","2903","1336","192"
"59","ALIGN_RAMP","40591","-2","-10.986328125","-1","-1000","2000000","11800","395928","395928","0","2903","1336","102"
"60","ALIGN_RAMP","40596","3","16.4794921875","5","5000","6000000","12000","395929","395929","0","2903","1336","12"
"61","ALIGN_RAMP","40594","1","5.4931640625","-2","-2000","-7000000","12200","395930","395930","0","2903","1336","2077"
"62","ALIGN_RAMP","40591","-2","-10.986328125","-3","-3000","-1000000","12400","395931","395931","0","2903","1336","1987"
"63","ALIGN_RAMP","40592","-1","-5.4931640625","1","1000","4000000","12600","395932","395932","0","2903","1336","1897"
"64","ALIGN_RAMP","40591","-2","-10.986328125","-1","-1000","-2000000","12800","395933","395933","0","2903","1336","1807"
"65","ALIGN_RAMP","40593","0","0","2","2000","3000000","13000","395934","395934","0","2903","1336","1717"
"66","ALIGN_RAMP","40592","-1","-5.4931640625","-1","-1000","-3000000","13200","395935","395935","0","2903","1336","1627"
"67","ALIGN_RAMP","40593","0","0","1","1000","2000000","13400","395936","395936","0","2903","1336","1537"
"68","ALIGN_RAMP","40592","-1","-5.4931640625","-1","-1000","-2000000","13600","395937","395937","0","2903","1336","1447"
"69","ALIGN_RAMP","40596","3","16.4794921875","4","4000","5000000","13800","395938","395938","0","2903","1336","1357"
"70","ALIGN_RAMP","40593","0","0","-3","-3000","-7000000","14000","395939","395939","0","2903","1336","1267"
"71","ALIGN_RAMP","40595","2","10.986328125","2","2000","5000000","14200","395940","395940","0","2903","1336","1177"
"72","ALIGN_RAMP","40594","1","5.4931640625","-1","-1000","-3000000","14400","395941","395941","0","2903","1336","1087"
"73","ALIGN_RAMP","40593","0","0","-1","-1000","0","14600","395942","395942","0","2903","1336","997"
"74","ALIGN_RAMP","40593","0","0","0","0","1000000","14800","395943","395943","0","2903","1336","907"
"75","ALIGN_RAMP","40594","1","5.4931640625","1","1000","1000000","15000","395944","395944","0","2903","1336","817"
"76","ALIGN_RAMP","40596","3","16.4794921875","2","2000","1000000","15200","395945","395945","0","2903","1336","727"
"77","ALIGN_RAMP","40592","-1","-5.4931640625","-4","-4000","-6000000","15400","395946","395946","0","2903","1336","637"
"78","ALIGN_RAMP","40594","1","5.4931640625","2","2000","6000000","15600","395947","395947","0","2903","1336","547"
"79","ALIGN_RAMP","40588","-5","-27.4658203125","-6","-6000","-8000000","15800","395948","395948","0","2903","1336","457"
"80","ALIGN_RAMP","40594","1","5.4931640625","6","6000","12000000","16000","395949","395949","0","2903","1336","367"
"81","ALIGN_RAMP","40593","0","0","-1","-1000","-7000000","16200","395950","395950","0","2903","1336","277"
"82","ALIGN_RAMP","40595","2","10.986328125","2","2000","3000000","16400","395951","395951","0","2903","1336","187"
"83","ALIGN_RAMP","40591","-2","-10.986328125","-4","-4000","-6000000","16600","395952","395952","0","2903","1336","97"
"84","ALIGN_RAMP","40591","-2","-10.986328125","0","0","4000000","16800","395953","395953","0","2903","1336","7"
"85","ALIGN_RAMP","40593","0","0","2","2000","2000000","17000","395954","395954","0","2903","1336","2072"
"86","ALIGN_RAMP","40594","1","5.4931640625","1","1000","-1000000","17200","395955","395955","0","2903","1336","1982"
