"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"0","ALIGN_RAMP","37104","-3","-16.4794921875","-3","-3000","-3000000","0","9606","9606","0","2897","1336","969"
"1","ALIGN_RAMP","37105","-2","-10.986328125","1","1000","4000000","200","9607","9607","0","2903","1336","222"
"2","ALIGN_RAMP","37104","-3","-16.4794921875","-1","-1000","-2000000","400","9608","9608","0","2903","1336","132"
"3","ALIGN_RAMP","37105","-2","-10.986328125","1","1000","2000000","600","9609","9609","0","2903","1336","42"
"4","ALIGN_RAMP","37103","-4","-21.97265625","-2","-2000","-3000000","800","9610","9610","0","2903","1336","2107"
"5","ALIGN_RAMP","37101","-6","-32.958984375","-2","-2000","0","1000","9611","9611","0","2903","1336","2017"
"6","ALIGN_RAMP","37102","-5","-27.4658203125","1","1000","3000000","1200","9612","9612","0","2903","1336","1927"
"7","ALIGN_RAMP","37104","-3","-16.4794921875","2","2000","1000000","1400","9613","9613","0","2903","1336","1837"
"8","ALIGN_RAMP","37103","-4","-21.97265625","-1","-1000","-3000000","1600","9614","9614","0","2903","1336","1747"
"9","ALIGN_RAMP","37105","-2","-10.986328125","2","2000","3000000","1800","9615","9615","0","2903","1336","1657"
"10","ALIGN_RAMP","37103","-4","-21.97265625","-2","-2000","-4000000","2000","9616","9616","0","2903","1336","1567"
"11","ALIGN_RAMP","37105","-2","-10.986328125","2","2000","4000000","2200","9617","9617","0","2903","1336","1477"
"12","ALIGN_RAMP","37103","-4","-21.97265625","-2","-2000","-4000000","2400","9618","9618","0","2903","1336","1387"
"13","ALIGN_RAMP","37104","-3","-16.4794921875","1","1000","3000000","2600","9619","9619","0","2903","1336","1297"
"14","ALIGN_RAMP","37103","-4","-21.97265625","-1","-1000","-2000000","2800","9620","9620","0","2903","1336","1207"
"15","ALIGN_RAMP","37103","-4","-21.97265625","0","0","1000000","3000","9621","9621","0","2903","1336","1117"
"16","ALIGN_RAMP","37102","-5","-27.4658203125","-1","-1000","-1000000","3200","9622","9622","0","2903","1336","1027"
"17","ALIGN_RAMP","37106","-1","-5.4931640625","4","4000","5000000","3400","9623","9623","0","2903","1336","937"
