"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"384","ALIGN_RAMP","58892","52","285.64453125","0","0","2000000","76800","207260","207260","0","2902","1336","977"
"385","ALIGN_RAMP","58895","55","302.1240234375","3","3000","3000000","77000","207261","207261","0","2902","1336","887"
"386","ALIGN_RAMP","58894","54","296.630859375","-1","-1000","-4000000","77200","207262","207262","0","2902","1336","797"
"387","ALIGN_RAMP","58897","57","313.1103515625","3","3000","4000000","77400","207263","207263","0","2902","1336","707"
"388","ALIGN_RAMP","58895","55","302.1240234375","-2","-2000","-5000000","77600","207264","207264","0","2902","1336","617"
"389","ALIGN_RAMP","58897","57","313.1103515625","2","2000","4000000","77800","207265","207265","0","2902","1336","527"
"390","ALIGN_RAMP","58897","57","313.1103515625","0","0","-2000000","78000","207266","207266","0","2902","1336","437"
"391","ALIGN_RAMP","58897","57","313.1103515625","0","0","0","78200","207267","207267","0","2902","1336","347"
"392","ALIGN_RAMP","58896","56","307.6171875","-1","-1000","-1000000","78400","207268","207268","0","2902","1336","257"
"393","ALIGN_RAMP","58897","57","313.1103515625","1","1000","2000000","78600","207269","207269","0","2902","1336","167"
"394","ALIGN_RAMP","58895","55","302.1240234375","-2","-2000","-3000000","78800","207270","207270","0","2902","1336","77"
"395","ALIGN_RAMP","58899","59","324.0966796875","4","4000","6000000","79000","207271","207271","0","2902","1336","2142"
"396","ALIGN_RAMP","58895","55","302.1240234375","-4","-4000","-8000000","79200","207272","207272","0","2902","1336","2052"
"397","ALIGN_RAMP","58900","60","329.58984375","5","5000","9000000","79400","207273","207273","0","2902","1336","1962"
"398","ALIGN_RAMP","58898","58","318.603515625","-2","-2000","-7000000","79600","207274","207274","0","2902","1336","1872"
"399","ALIGN_RAMP","58899","59","324.0966796875","1","1000","3000000","79800","207275","207275","0","2902","1336","1782"
"400","ALIGN_RAMP","58900","60","329.58984375","1","1000","0","80000","207276","207276","0","2903","1336","1758"
"401","ALIGN_RAMP","58903","63","346.0693359375","3","3000","2000000","80200","207277","207277","0","2903","1336","1602"
"402","ALIGN_RAMP","58905","65","357.0556640625","2","2000","-1000000","80400","207278","207278","0","2902","1336","1512"
