motor_id,jig_a,jig_b,analysis_points,runs_a,runs_b,zero_shift_correlation,best_shift_deg,best_shift_points,best_shift_correlation,second_shift_deg,second_shift_correlation,correlation_margin,shifts_within_0_001_of_best,centered_rmse_zero_shift_deg,centered_rmse_aligned_deg,top5_mean_a_deg,top5_mean_b_deg,top5_delta_b_minus_a_deg,bottom5_mean_a_deg,bottom5_mean_b_deg,bottom5_delta_b_minus_a_deg,robust_nl_a_deg,robust_nl_b_deg,robust_nl_delta_b_minus_a_deg,top5_mean_distance_aligned_deg,top5_max_distance_aligned_deg,bottom5_mean_distance_aligned_deg,bottom5_max_distance_aligned_deg
P03,01,02,360,3,3,0.9985736705450612,0.0,0,0.9985736705450612,40.0,0.9654572907881873,0.03311637975687387,1,0.03737031054880412,0.03737031054880412,1.7368686666666668,1.635446,-0.10142266666666688,-0.9090060000000001,-0.964674,-0.05566799999999994,2.645874666666667,2.60012,-0.04575466666666683,32.0,160.0,7.8,39.0
P03,01,03,360,3,3,0.9989654665230483,0.0,0,0.9989654665230483,40.0,0.9670814470348128,0.03188401948823549,1,0.03251179604214142,0.03251179604214142,1.7368686666666668,1.6612706666666668,-0.07559800000000005,-0.9090060000000001,-0.91986,-0.01085399999999992,2.645874666666667,2.5811306666666667,-0.06474400000000013,0.0,0.0,0.0,0.0
P03,02,03,360,3,3,0.9985596825791684,0.0,0,0.9985596825791684,320.0,0.9634793284148303,0.03508035416433808,1,0.03755911492499851,0.03755911492499851,1.635446,1.6612706666666668,0.02582466666666683,-0.964674,-0.91986,0.04481400000000002,2.60012,2.5811306666666667,-0.018989333333333303,32.0,160.0,7.8,39.0
