motor_id,jig_id,test_id,sweep_id,run_order,run_role,eligible_for_statistics,eligibility_source,analysis_points,closure_index,shadow_contract_version,officially_valid,problems,rms_ac,raw_p2p,system_inl_deg,robust_p2p,closure_error_deg,tracking_rms_deg,tracking_max_abs_deg,mean_dc,p99_abs_deviation,A1,A2,A3,A6,A9,A12,A18,A27,A36,A45,A72,A108
p05,JIG1,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7692622796926214,3.341,1.6705,3.244544,-0.04041,0.8097198072851095,1.9940185546875,0.275104,1.643106,0.4972616964612331,0.16984027365707977,0.0975495606053914,0.004285918638331218,0.2845705252682317,0.021392830070622128,0.10029345250705086,0.06257196247995028,0.8633062991869319,0.08092734961617355,0.16575581970424955,0.09381661064971174
p05,JIG1,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7649158278026731,3.33606,1.66803,3.2221919999999997,-0.08148,0.7855686388946789,1.9171142578125,0.20384591666666665,1.6505240833333334,0.500682758987024,0.1685480371900119,0.09125024651036166,0.0043722567515519055,0.27716006668193127,0.026356610692222036,0.10036236153153838,0.06353804279195632,0.8574537547620916,0.07935524085971811,0.16394241181931601,0.09415609996606444
p05,JIG1,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7655522563731316,3.34741,1.673705,3.239802,-0.10785,0.7800705346594475,1.900634765625,0.18202108333333333,1.6371010833333333,0.5018973049448632,0.1702871278219205,0.09087998506832592,0.002451092927722552,0.27894331480919515,0.026143420318522372,0.10147175889491968,0.06283984341303044,0.856698946240713,0.07890213988514559,0.16449459684181197,0.0932328699682289
p05,JIG1,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7640002523833688,3.31579,1.657895,3.217654,-0.10187,0.7854206216996797,1.9171142578125,0.21087030555555555,1.6400796944444445,0.49500267653821767,0.17235342792990194,0.09989250850289165,0.0033641923295805393,0.27792799195964474,0.02503332716604579,0.10217408082434253,0.06287555846197487,0.8557046412523113,0.07945641387291039,0.16553369824552064,0.09429383290019284
p05,JIG1,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7680022857446616,3.36145,1.680725,3.247606,-0.15601,0.7731974144288218,1.856689453125,0.13272744444444445,1.6412074444444444,0.5253173630964749,0.15813492129805945,0.10224959223891843,0.005185678769827556,0.2784091625657162,0.02684473302297861,0.1029001812188373,0.06331095269347474,0.8499173367723213,0.0777539801614515,0.16111828644738485,0.09133203715544758
p05,JIG1,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7667311346458228,3.3888499999999997,1.6944249999999998,3.247438,-0.10498,0.7814002361720038,1.9390869140625,0.18054741666666665,1.6499625833333333,0.5148759840299192,0.16740508127723513,0.09444698576044037,0.0037529269209336602,0.2761286112346821,0.02533715229400777,0.1017833891934849,0.06309156793063248,0.8527613380556285,0.07930835178010365,0.16173348911324123,0.09269751047939437
p05,JIG1,3,3,2,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7654701067147966,3.37714,1.68857,3.233118,-0.1037,0.7783523931890901,1.9061279296875,0.17739430555555555,1.6310756944444444,0.5113726748902722,0.16438838267338599,0.08996854129763254,0.003427306912742666,0.2758657733741985,0.024320904429988195,0.10149423407110311,0.06440150512940579,0.853296218945436,0.07860050510877188,0.16344754320176855,0.09341089852229674
p05,JIG1,4,4,3,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7661020577166856,3.33917,1.669585,3.242346,-0.11816,0.7778903887530473,1.878662109375,0.16501119444444445,1.6416288055555555,0.5126618640298152,0.1684646025710942,0.09044794623244459,0.0037227284000329827,0.27845164731471717,0.025912753346185907,0.10260518629832027,0.06492729869274509,0.8523176295081449,0.07812184875879773,0.16249659816586867,0.09185515610773118
p05,JIG1,1,1,0,PRECONDITION,False,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,False,META.RunRole=PRECONDITION (excluded from official statistics); META.EligibleForStatistics=0 (excluded from official statistics),0.7649567259415417,3.33337,1.666685,3.233098,-0.20935,0.7606854173529141,1.768798828125,0.06212063888888889,1.6354206388888888,0.5141644378849521,0.14898650024781945,0.11328100627895471,0.007408056471643823,0.27997358257050103,0.0275603585262611,0.10331454576195177,0.06460582388517007,0.8513169112300012,0.07950401838507477,0.15973730733191963,0.09204741704766224
p05,JIG1,2,2,1,OFFICIAL,True,DECLARED_ROLE,360,360,CANONICAL_Q16_1DEG360_V2,True,,0.7626800240856799,3.3220799999999997,1.6610399999999998,3.218272,-0.08508,0.777855361392712,1.8841552734375,0.180843,1.630987,0.5043464688269047,0.16620688448050916,0.09495382762023336,0.002026268356306256,0.27718419316826176,0.025540967812284664,0.1020386030188254,0.06333205267202667,0.8516414253231784,0.07979935533354401,0.16177505505980877,0.09175188317857666
